analysis_id,sample_group,기후지형유형,feature,source_column,window_h,agg,prior_obs_n,existing_value,recomputed_prior_only,abs_diff,matches_prior_only
FE_00360_C04,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,32.16,32.16,0.0,True
FE_00360_C05,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,24.26,24.26,0.0,True
FE_00361_C01,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,15.16,15.16,0.0,True
FE_00361_C02,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,57.38,57.38,0.0,True
FE_00361_C03,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,50.93,50.93,0.0,True
FE_00361_C04,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,50.76,50.76,0.0,True
FE_00361_C05,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,43.34,43.34,0.0,True
FE_00362_C01,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,21.9,21.9,0.0,True
FE_00362_C02,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,20.78,20.78,0.0,True
FE_00362_C03,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,37.78,37.78,0.0,True
FE_00362_C04,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,41.19,41.19,0.0,True
FE_00362_C05,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,47.24,47.24,0.0,True
FE_00363_C01,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,18.4,18.4,0.0,True
FE_00363_C02,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,30.69,30.69,0.0,True
FE_00363_C03,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,30.69,30.69,0.0,True
FE_00363_C04,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,51.18,51.18,0.0,True
FE_00363_C05,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,44.23,44.23,0.0,True
FE_00364_C01,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,36.56,36.56,0.0,True
FE_00364_C02,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,28.95,28.95,0.0,True
FE_00364_C03,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,22.14,22.14,0.0,True
FE_00364_C04,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,26.27,26.27,0.0,True
FE_00364_C05,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,28.9,28.9,0.0,True
FE_00365_C01,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,36.56,36.56,0.0,True
FE_00365_C02,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,22.14,22.14,0.0,True
FE_00365_C03,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,22.14,22.14,0.0,True
FE_00365_C04,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,24.04,24.04,0.0,True
FE_00365_C05,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,28.9,28.9,0.0,True
FE_00366_C01,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,36.56,36.56,0.0,True
FE_00366_C02,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,28.95,28.95,0.0,True
FE_00366_C03,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,22.14,22.14,0.0,True
FE_00366_C04,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,24.04,24.04,0.0,True
FE_00366_C05,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,28.9,28.9,0.0,True
FE_00367_C01,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,22.14,22.14,0.0,True
FE_00367_C02,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,23.11,23.11,0.0,True
FE_00367_C03,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,24.04,24.04,0.0,True
FE_00367_C04,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,28.9,28.9,0.0,True
FE_00367_C05,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,28.9,28.9,0.0,True
FE_00368_C01,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,22.14,22.14,0.0,True
FE_00368_C02,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,22.14,22.14,0.0,True
FE_00368_C03,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,24.04,24.04,0.0,True
FE_00368_C04,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,28.9,28.9,0.0,True
FE_00368_C05,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,28.9,28.9,0.0,True
FE_00369_C01,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,36.56,36.56,0.0,True
FE_00369_C02,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,22.14,22.14,0.0,True
FE_00369_C03,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,24.88,24.88,0.0,True
FE_00369_C04,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,28.9,28.9,0.0,True
FE_00369_C05,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,29.85,29.85,0.0,True
FE_00370_C01,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,36.56,36.56,0.0,True
FE_00370_C02,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,22.14,22.14,0.0,True
FE_00370_C03,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,22.14,22.14,0.0,True
FE_00370_C04,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,28.94,28.94,0.0,True
FE_00370_C05,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,28.94,28.94,0.0,True
FE_00371_C01,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,44.86,44.86,0.0,True
FE_00371_C02,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,44.86,44.86,0.0,True
FE_00371_C03,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,36.27,36.27,0.0,True
FE_00371_C04,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,28.88,28.88,0.0,True
FE_00371_C05,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,30.26,30.26,0.0,True
FE_00372_C01,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,31.1,31.1,0.0,True
FE_00372_C02,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,57.65,57.65,0.0,True
FE_00372_C03,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,47.47,47.47,0.0,True
FE_00372_C04,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,28.88,28.88,0.0,True
FE_00372_C05,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,15.34,15.34,0.0,True
FE_00373_C01,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,36.27,36.27,0.0,True
FE_00373_C02,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,23.08,23.08,0.0,True
FE_00373_C03,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,20.16,20.16,0.0,True
FE_00373_C04,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,33.32,33.32,0.0,True
FE_00373_C05,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,15.34,15.34,0.0,True
FE_00374_C01,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,33.07,33.07,0.0,True
FE_00374_C02,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,22.58,22.58,0.0,True
FE_00374_C03,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,21.24,21.24,0.0,True
FE_00374_C04,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,21.24,21.24,0.0,True
FE_00374_C05,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,17.14,17.14,0.0,True
FE_00375_C01,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,24.13,24.13,0.0,True
FE_00375_C02,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,17.72,17.72,0.0,True
FE_00375_C03,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,21.26,21.26,0.0,True
FE_00375_C04,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,21.26,21.26,0.0,True
FE_00375_C05,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,26.96,26.96,0.0,True
FE_00376_C01,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,18.22,18.22,0.0,True
FE_00376_C02,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,18.22,18.22,0.0,True
FE_00376_C03,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,17.72,17.72,0.0,True
FE_00376_C04,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,24.19,24.19,0.0,True
FE_00376_C05,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,21.26,21.26,0.0,True
FE_00377_C01,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,21.75,21.75,0.0,True
FE_00377_C02,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,33.83,33.83,0.0,True
FE_00377_C03,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,78.07,78.07,0.0,True
FE_00377_C04,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,23.45,23.45,0.0,True
FE_00377_C05,matched_control,영서 내륙형,직전48h_최소습도,시점_습도_pct,48,min,48,34.32,34.32,0.0,True
FE_00355,fire,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,0.6983333333333334,0.6983333333333333,1.1102230246251565e-16,True
FE_00356,fire,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,0.7941666666666666,0.7941666666666666,0.0,True
FE_00357,fire,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,0.6583333333333333,0.6583333333333333,0.0,True
FE_00358,fire,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,0.8445833333333335,0.8445833333333334,1.1102230246251565e-16,True
FE_00359,fire,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.9525,1.9525,0.0,True
FE_00360,fire,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.78875,1.7887499999999996,4.440892098500626e-16,True
FE_00361,fire,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.55875,1.5587499999999999,2.220446049250313e-16,True
FE_00362,fire,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.3325,1.3325000000000002,2.220446049250313e-16,True
FE_00363,fire,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,3.704583333333333,3.7045833333333333,4.440892098500626e-16,True
FE_00364,fire,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.5562499999999997,1.5562500000000001,4.440892098500626e-16,True
FE_00365,fire,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,0.6325,0.6325000000000001,1.1102230246251565e-16,True
FE_00366,fire,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,3.8091666666666666,3.8091666666666666,0.0,True
FE_00367,fire,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,2.0875,2.0875,0.0,True
FE_00368,fire,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,2.155,2.155,0.0,True
FE_00369,fire,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,2.2466666666666666,2.2466666666666666,0.0,True
FE_00370,fire,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,0.6295833333333334,0.6295833333333333,1.1102230246251565e-16,True
FE_00371,fire,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,0.6804166666666666,0.6804166666666666,0.0,True
FE_00372,fire,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,0.6549999999999999,0.655,1.1102230246251565e-16,True
FE_00373,fire,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,0.7020833333333334,0.7020833333333334,0.0,True
FE_00374,fire,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,0.98875,0.9887500000000001,1.1102230246251565e-16,True
FE_00375,fire,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.5545833333333334,1.5545833333333334,0.0,True
FE_00376,fire,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.9166666666666667,1.9166666666666667,0.0,True
FE_00377,fire,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,2.31625,2.31625,0.0,True
FE_00355_C01,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,2.259583333333333,2.2595833333333335,4.440892098500626e-16,True
FE_00355_C02,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,2.25375,2.25375,0.0,True
FE_00355_C03,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.53125,1.53125,0.0,True
FE_00355_C04,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,0.4579166666666667,0.4579166666666667,0.0,True
FE_00355_C05,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.3241666666666667,1.3241666666666667,0.0,True
FE_00356_C01,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,0.6566666666666666,0.6566666666666666,0.0,True
FE_00356_C02,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,0.89875,0.89875,0.0,True
FE_00356_C03,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,0.95875,0.9587500000000001,1.1102230246251565e-16,True
FE_00356_C04,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,3.0087500000000005,3.0087499999999996,8.881784197001252e-16,True
FE_00356_C05,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,2.575416666666667,2.5754166666666665,4.440892098500626e-16,True
FE_00357_C01,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.065416666666667,1.0654166666666667,2.220446049250313e-16,True
FE_00357_C02,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,0.7258333333333334,0.7258333333333334,0.0,True
FE_00357_C03,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,0.4845833333333333,0.4845833333333333,0.0,True
FE_00357_C04,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,0.8533333333333332,0.8533333333333334,2.220446049250313e-16,True
FE_00357_C05,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,2.5825,2.5825,0.0,True
FE_00358_C01,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.515,1.515,0.0,True
FE_00358_C02,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.07,1.07,0.0,True
FE_00358_C03,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.35375,1.35375,0.0,True
FE_00358_C04,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.2866666666666668,1.2866666666666666,2.220446049250313e-16,True
FE_00358_C05,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.2466666666666668,1.2466666666666666,2.220446049250313e-16,True
FE_00359_C01,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.711666666666667,1.711666666666667,0.0,True
FE_00359_C02,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.4004166666666666,1.4004166666666666,0.0,True
FE_00359_C03,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,2.17125,2.17125,0.0,True
FE_00359_C04,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,2.7275000000000005,2.7275000000000005,0.0,True
FE_00359_C05,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,3.895,3.8949999999999996,4.440892098500626e-16,True
FE_00360_C01,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.4454166666666666,1.4454166666666666,0.0,True
FE_00360_C02,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,2.304583333333333,2.3045833333333334,4.440892098500626e-16,True
FE_00360_C03,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.75125,1.75125,0.0,True
FE_00360_C04,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.28,1.28,0.0,True
FE_00360_C05,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.2975,1.2975,0.0,True
FE_00361_C01,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.593333333333333,1.593333333333333,0.0,True
FE_00361_C02,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,0.8404166666666666,0.8404166666666667,1.1102230246251565e-16,True
FE_00361_C03,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,2.274583333333333,2.274583333333333,0.0,True
FE_00361_C04,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.2125,1.2125000000000001,2.220446049250313e-16,True
FE_00361_C05,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,2.1254166666666667,2.1254166666666667,0.0,True
FE_00362_C01,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.5479166666666666,1.5479166666666664,2.220446049250313e-16,True
FE_00362_C02,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,2.138333333333333,2.138333333333333,0.0,True
FE_00362_C03,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,0.51875,0.5187499999999999,1.1102230246251565e-16,True
FE_00362_C04,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,0.5325,0.5325000000000001,1.1102230246251565e-16,True
FE_00362_C05,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.6854166666666668,1.6854166666666666,2.220446049250313e-16,True
FE_00363_C01,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.4520833333333332,1.4520833333333334,2.220446049250313e-16,True
FE_00363_C02,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,0.6275000000000001,0.6275,1.1102230246251565e-16,True
FE_00363_C03,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,0.5283333333333333,0.5283333333333333,0.0,True
FE_00363_C04,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.9179166666666665,1.9179166666666667,2.220446049250313e-16,True
FE_00363_C05,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,0.4633333333333334,0.4633333333333333,5.551115123125783e-17,True
FE_00364_C01,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,0.4304166666666666,0.43041666666666667,5.551115123125783e-17,True
FE_00364_C02,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,2.372916666666667,2.372916666666667,0.0,True
FE_00364_C03,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.8045833333333328,1.8045833333333334,6.661338147750939e-16,True
FE_00364_C04,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.1616666666666666,1.1616666666666666,0.0,True
FE_00364_C05,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,2.779583333333333,2.7795833333333335,4.440892098500626e-16,True
FE_00365_C01,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,0.4116666666666666,0.4116666666666666,0.0,True
FE_00365_C02,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,2.259583333333333,2.2595833333333335,4.440892098500626e-16,True
FE_00365_C03,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.795,1.795,0.0,True
FE_00365_C04,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.0945833333333332,1.0945833333333332,0.0,True
FE_00365_C05,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,2.242083333333333,2.2420833333333334,4.440892098500626e-16,True
FE_00366_C01,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,0.41,0.41,0.0,True
FE_00366_C02,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,2.6479166666666667,2.6479166666666667,0.0,True
FE_00366_C03,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.8529166666666663,1.8529166666666665,2.220446049250313e-16,True
FE_00366_C04,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.06625,1.06625,0.0,True
FE_00366_C05,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,2.81375,2.81375,0.0,True
FE_00367_C01,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,2.069166666666667,2.0691666666666664,4.440892098500626e-16,True
FE_00367_C02,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.9204166666666664,1.9204166666666669,4.440892098500626e-16,True
FE_00367_C03,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.07875,1.07875,0.0,True
FE_00367_C04,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,2.90375,2.90375,0.0,True
FE_00367_C05,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.8358333333333332,1.8358333333333334,2.220446049250313e-16,True
FE_00368_C01,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,2.963333333333333,2.9633333333333334,4.440892098500626e-16,True
FE_00368_C02,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,2.0004166666666667,2.0004166666666667,0.0,True
FE_00368_C03,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.115,1.115,0.0,True
FE_00368_C04,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,2.927916666666667,2.927916666666667,0.0,True
FE_00368_C05,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.765,1.765,0.0,True
FE_00369_C01,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,0.6216666666666667,0.6216666666666666,1.1102230246251565e-16,True
FE_00369_C02,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.940416666666667,1.9404166666666667,2.220446049250313e-16,True
FE_00369_C03,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.1558333333333335,1.1558333333333335,0.0,True
FE_00369_C04,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,2.990833333333333,2.9908333333333332,4.440892098500626e-16,True
FE_00369_C05,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.65125,1.65125,0.0,True
FE_00370_C01,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.1345833333333333,1.1345833333333333,0.0,True
FE_00370_C02,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,3.2245833333333334,3.2245833333333334,0.0,True
FE_00370_C03,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.6175,1.6175,0.0,True
FE_00370_C04,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.8187500000000003,1.8187499999999999,4.440892098500626e-16,True
FE_00370_C05,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.2225,1.2225,0.0,True
FE_00371_C01,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.7395833333333333,1.7395833333333333,0.0,True
FE_00371_C02,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,2.45125,2.4512499999999995,4.440892098500626e-16,True
FE_00371_C03,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,0.8116666666666666,0.8116666666666666,0.0,True
FE_00371_C04,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.6666666666666667,1.6666666666666667,0.0,True
FE_00371_C05,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,2.492083333333333,2.4920833333333334,4.440892098500626e-16,True
FE_00372_C01,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,2.165,2.1649999999999996,4.440892098500626e-16,True
FE_00372_C02,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,0.9379166666666668,0.9379166666666666,2.220446049250313e-16,True
FE_00372_C03,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,0.7125,0.7125,0.0,True
FE_00372_C04,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.649166666666667,1.6491666666666667,2.220446049250313e-16,True
FE_00372_C05,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,1.5720833333333333,1.5720833333333335,2.220446049250313e-16,True
FE_00373_C01,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,0.8466666666666667,0.8466666666666667,0.0,True
FE_00373_C02,matched_control,영서 내륙형,직전24h_평균풍속,시점_풍속_m_s,24,mean,24,0.7841666666666667,0.7841666666666667,0.0,True
