fire_exposure_id,기상셀ID,기준시각,기후지형유형,date,month,hour,matched_control_n,full_5_matched,is_ys0071,is_less_than_5_matched,is_2021_feb_cluster,control_row_n,fire_value,control_mean,feature,variable,window_h,risk_direction,feature_family,delta,risk_direction_match
FE_00604,YS_0013,2021-02-02 11:00:00,고지·산간형,2021-02-02,2,11,5,True,False,False,True,5,0.0,0.018,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.018,True
FE_00605,YS_0013,2021-02-03 14:00:00,고지·산간형,2021-02-03,2,14,5,True,False,False,True,5,0.0,0.018,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.018,True
FE_00606,YS_0013,2021-02-03 17:00:00,고지·산간형,2021-02-03,2,17,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00607,YS_0013,2021-02-12 14:00:00,고지·산간형,2021-02-12,2,14,5,True,False,False,True,5,0.0,0.018,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.018,True
FE_00608,YS_0013,2021-03-27 14:00:00,고지·산간형,2021-03-27,3,14,5,True,False,False,False,5,0.0,5.408,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-5.408,True
FE_00609,YS_0013,2021-04-18 13:00:00,고지·산간형,2021-04-18,4,13,5,True,False,False,False,5,0.05,3.496,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-3.446,True
FE_00610,YS_0013,2021-05-18 09:00:00,고지·산간형,2021-05-18,5,9,5,True,False,False,False,5,8.02,2.816,rain_sum_24h,rain_sum,24.0,lower,hourly_window,5.204,False
FE_00611,YS_0014,2020-01-29 12:00:00,영서 내륙형,2020-01-29,1,12,5,True,False,False,False,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00612,YS_0014,2020-03-08 14:00:00,영서 내륙형,2020-03-08,3,14,5,True,False,False,False,5,0.0,0.096,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.096,True
FE_00613,YS_0014,2020-03-24 13:00:00,영서 내륙형,2020-03-24,3,13,5,True,False,False,False,5,0.0,0.004,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.004,True
FE_00614,YS_0014,2020-10-06 13:00:00,영서 내륙형,2020-10-06,10,13,5,True,False,False,False,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00615,YS_0014,2020-10-09 06:00:00,영서 내륙형,2020-10-09,10,6,5,True,False,False,False,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00616,YS_0014,2020-10-20 13:00:00,영서 내륙형,2020-10-20,10,13,5,True,False,False,False,5,0.0,0.002,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.002,True
FE_00617,YS_0014,2020-10-21 14:00:00,영서 내륙형,2020-10-21,10,14,5,True,False,False,False,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00618,YS_0014,2020-11-02 09:00:00,영서 내륙형,2020-11-02,11,9,5,True,False,False,False,5,2.94,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,2.94,False
FE_00619,YS_0014,2021-02-01 09:00:00,영서 내륙형,2021-02-01,2,9,5,True,False,False,True,5,0.53,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.53,False
FE_00620,YS_0014,2021-02-01 11:00:00,영서 내륙형,2021-02-01,2,11,5,True,False,False,True,5,0.53,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.53,False
FE_00621,YS_0014,2021-02-02 09:00:00,영서 내륙형,2021-02-02,2,9,5,True,False,False,True,5,0.0,0.098,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.098,True
FE_00622,YS_0014,2021-02-02 14:00:00,영서 내륙형,2021-02-02,2,14,5,True,False,False,True,5,0.0,0.8720000000000001,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.8720000000000001,True
FE_00623,YS_0014,2021-02-02 18:00:00,영서 내륙형,2021-02-02,2,18,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00624,YS_0014,2021-04-22 07:00:00,영서 내륙형,2021-04-22,4,7,5,True,False,False,False,5,0.0,0.21000000000000002,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.21000000000000002,True
FE_00625,YS_0015,2020-02-08 07:00:00,영서 내륙형,2020-02-08,2,7,5,True,False,False,False,5,0.0,1.418,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-1.418,True
FE_00626,YS_0015,2020-04-24 13:00:00,영서 내륙형,2020-04-24,4,13,5,True,False,False,False,5,0.0,0.002,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.002,True
FE_00627,YS_0015,2020-05-06 19:00:00,영서 내륙형,2020-05-06,5,19,5,True,False,False,False,5,0.0,0.772,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.772,True
FE_00628,YS_0015,2020-05-08 15:00:00,영서 내륙형,2020-05-08,5,15,5,True,False,False,False,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00629,YS_0015,2021-02-02 13:00:00,영서 내륙형,2021-02-02,2,13,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00630,YS_0015,2021-04-14 14:00:00,영서 내륙형,2021-04-14,4,14,5,True,False,False,False,5,0.0,3.636,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-3.636,True
FE_00631,YS_0015,2021-05-05 13:00:00,영서 내륙형,2021-05-05,5,13,5,True,False,False,False,5,12.08,2.61,rain_sum_24h,rain_sum,24.0,lower,hourly_window,9.47,False
FE_00632,YS_0016,2021-02-09 12:00:00,고지·산간형,2021-02-09,2,12,5,True,False,False,True,5,0.0,0.002,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.002,True
FE_00633,YS_0016,2021-04-21 12:00:00,고지·산간형,2021-04-21,4,12,5,True,False,False,False,5,0.0,2.5500000000000003,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-2.5500000000000003,True
FE_00634,YS_0016,2021-05-04 15:00:00,고지·산간형,2021-05-04,5,15,5,True,False,False,False,5,0.37,2.8400000000000003,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-2.47,True
FE_00635,YS_0017,2020-03-14 09:00:00,영서 내륙형,2020-03-14,3,9,5,True,False,False,False,5,0.0,0.9719999999999999,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.9719999999999999,True
FE_00636,YS_0017,2020-04-16 15:00:00,영서 내륙형,2020-04-16,4,15,5,True,False,False,False,5,0.0,0.008,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.008,True
FE_00637,YS_0017,2020-04-24 12:00:00,영서 내륙형,2020-04-24,4,12,5,True,False,False,False,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00638,YS_0017,2020-05-03 13:00:00,영서 내륙형,2020-05-03,5,13,5,True,False,False,False,5,0.0,6.200000000000001,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-6.200000000000001,True
FE_00639,YS_0017,2020-05-04 17:00:00,영서 내륙형,2020-05-04,5,17,5,True,False,False,False,5,0.0,4.5600000000000005,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-4.5600000000000005,True
FE_00640,YS_0017,2021-03-08 09:00:00,영서 내륙형,2021-03-08,3,9,5,True,False,False,False,5,0.0,0.9719999999999999,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.9719999999999999,True
FE_00641,YS_0017,2021-04-08 15:00:00,영서 내륙형,2021-04-08,4,15,5,True,False,False,False,5,0.0,13.895999999999997,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-13.895999999999997,True
FE_00642,YS_0017,2021-04-08 16:00:00,영서 내륙형,2021-04-08,4,16,5,True,False,False,False,5,0.0,0.82,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.82,True
FE_00643,YS_0018,2021-03-31 15:00:00,영서 내륙형,2021-03-31,3,15,5,True,False,False,False,5,0.0,0.318,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.318,True
FE_00644,YS_0018,2021-03-31 16:00:00,영서 내륙형,2021-03-31,3,16,5,True,False,False,False,5,0.0,4.492000000000001,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-4.492000000000001,True
FE_00645,YS_0018,2021-04-01 09:00:00,영서 내륙형,2021-04-01,4,9,5,True,False,False,False,5,0.0,0.002,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.002,True
FE_00646,YS_0019,2020-01-04 14:00:00,고지·산간형,2020-01-04,1,14,5,True,False,False,False,5,0.0,0.905,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.905,True
FE_00647,YS_0019,2020-02-02 09:00:00,고지·산간형,2020-02-02,2,9,5,True,False,False,False,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00648,YS_0019,2020-10-21 14:00:00,고지·산간형,2020-10-21,10,14,5,True,False,False,False,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00649,YS_0019,2020-10-29 14:00:00,고지·산간형,2020-10-29,10,14,5,True,False,False,False,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00650,YS_0019,2021-02-01 11:00:00,고지·산간형,2021-02-01,2,11,5,True,False,False,True,5,1.1,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,1.1,False
FE_00651,YS_0019,2021-02-03 11:00:00,고지·산간형,2021-02-03,2,11,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00652,YS_0019,2021-02-23 09:00:00,고지·산간형,2021-02-23,2,9,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00653,YS_0019,2021-03-01 01:00:00,고지·산간형,2021-03-01,3,1,5,True,False,False,False,5,0.0,0.012,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.012,True
FE_00654,YS_0019,2021-03-01 09:00:00,고지·산간형,2021-03-01,3,9,5,True,False,False,False,5,1.53,4.5120000000000005,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-2.982,True
FE_00655,YS_0019,2021-03-31 15:00:00,고지·산간형,2021-03-31,3,15,5,True,False,False,False,5,0.0,0.612,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.612,True
FE_00656,YS_0019,2021-03-31 16:00:00,고지·산간형,2021-03-31,3,16,5,True,False,False,False,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00657,YS_0019,2021-03-31 19:00:00,고지·산간형,2021-03-31,3,19,5,True,False,False,False,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00658,YS_0019,2021-04-15 07:00:00,고지·산간형,2021-04-15,4,7,5,True,False,False,False,5,0.0,0.1,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.1,True
FE_00659,YS_0019,2021-04-27 09:00:00,고지·산간형,2021-04-27,4,9,5,True,False,False,False,5,0.0,2.6079999999999997,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-2.6079999999999997,True
FE_00660,YS_0020,2020-04-15 14:00:00,고지·산간형,2020-04-15,4,14,5,True,False,False,False,5,0.0,0.168,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.168,True
FE_00661,YS_0020,2020-04-16 14:00:00,고지·산간형,2020-04-16,4,14,5,True,False,False,False,5,0.0,0.2,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.2,True
FE_00662,YS_0020,2020-06-01 11:00:00,고지·산간형,2020-06-01,6,11,5,True,False,False,False,5,0.13,5.326,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-5.196,True
FE_00663,YS_0020,2020-10-20 08:00:00,고지·산간형,2020-10-20,10,8,5,True,False,False,False,5,0.0,0.030000000000000006,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.030000000000000006,True
FE_00664,YS_0020,2020-10-20 10:00:00,고지·산간형,2020-10-20,10,10,5,True,False,False,False,5,0.0,0.128,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.128,True
FE_00665,YS_0020,2020-10-20 11:00:00,고지·산간형,2020-10-20,10,11,5,True,False,False,False,5,0.0,0.030000000000000006,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.030000000000000006,True
FE_00666,YS_0020,2020-10-22 09:00:00,고지·산간형,2020-10-22,10,9,5,True,False,False,False,5,0.0,0.128,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.128,True
FE_00667,YS_0020,2020-10-22 10:00:00,고지·산간형,2020-10-22,10,10,5,True,False,False,False,5,0.0,0.152,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.152,True
FE_00668,YS_0020,2020-10-29 10:00:00,고지·산간형,2020-10-29,10,10,5,True,False,False,False,5,0.0,0.182,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.182,True
FE_00669,YS_0020,2020-10-29 11:00:00,고지·산간형,2020-10-29,10,11,5,True,False,False,False,5,0.0,0.05,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.05,True
FE_00670,YS_0020,2020-12-10 10:00:00,고지·산간형,2020-12-10,12,10,5,True,False,False,False,5,0.0,0.038,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.038,True
FE_00671,YS_0020,2021-02-01 16:00:00,고지·산간형,2021-02-01,2,16,5,True,False,False,True,5,3.4000000000000004,0.064,rain_sum_24h,rain_sum,24.0,lower,hourly_window,3.3360000000000003,False
FE_00672,YS_0020,2021-02-02 09:00:00,고지·산간형,2021-02-02,2,9,5,True,False,False,True,5,0.1,0.004,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.096,False
FE_00673,YS_0020,2021-02-03 09:00:00,고지·산간형,2021-02-03,2,9,5,True,False,False,True,5,0.0,0.006,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.006,True
FE_00674,YS_0020,2021-02-15 10:00:00,고지·산간형,2021-02-15,2,10,5,True,False,False,True,5,0.03,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.03,False
FE_00675,YS_0020,2021-03-09 14:00:00,고지·산간형,2021-03-09,3,14,5,True,False,False,False,5,0.0,7.228,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-7.228,True
FE_00676,YS_0020,2021-04-02 15:00:00,고지·산간형,2021-04-02,4,15,5,True,False,False,False,5,0.0,0.758,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.758,True
FE_00677,YS_0020,2021-04-19 09:00:00,고지·산간형,2021-04-19,4,9,5,True,False,False,False,5,0.0,9.76,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-9.76,True
FE_00678,YS_0021,2020-01-24 17:00:00,고지·산간형,2020-01-24,1,17,5,True,False,False,False,5,0.0,0.092,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.092,True
FE_00679,YS_0021,2020-04-10 11:00:00,고지·산간형,2020-04-10,4,11,5,True,False,False,False,5,0.0,1.778,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-1.778,True
FE_00680,YS_0021,2020-04-10 12:00:00,고지·산간형,2020-04-10,4,12,5,True,False,False,False,5,0.0,1.6179999999999999,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-1.6179999999999999,True
FE_00681,YS_0021,2020-05-16 15:00:00,고지·산간형,2020-05-16,5,15,5,True,False,False,False,5,5.430000000000001,0.692,rain_sum_24h,rain_sum,24.0,lower,hourly_window,4.738,False
FE_00682,YS_0021,2020-10-20 15:00:00,고지·산간형,2020-10-20,10,15,5,True,False,False,False,5,0.0,0.004,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.004,True
FE_00683,YS_0021,2020-10-24 14:00:00,고지·산간형,2020-10-24,10,14,5,True,False,False,False,5,0.0,0.7659999999999999,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.7659999999999999,True
FE_00684,YS_0021,2020-10-30 14:00:00,고지·산간형,2020-10-30,10,14,5,True,False,False,False,5,0.0,0.7699999999999999,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.7699999999999999,True
FE_00685,YS_0021,2021-01-17 14:00:00,고지·산간형,2021-01-17,1,14,5,True,False,False,False,5,0.0,0.5700000000000001,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.5700000000000001,True
FE_00686,YS_0021,2021-02-07 13:00:00,고지·산간형,2021-02-07,2,13,5,True,False,False,True,5,0.0,0.002,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.002,True
FE_00687,YS_0021,2021-03-14 13:00:00,고지·산간형,2021-03-14,3,13,5,True,False,False,False,5,0.0,0.20999999999999996,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.20999999999999996,True
FE_00688,YS_0022,2020-03-08 18:00:00,영서 내륙형,2020-03-08,3,18,5,True,False,False,False,5,0.0,0.1,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.1,True
FE_00689,YS_0022,2020-03-21 15:00:00,영서 내륙형,2020-03-21,3,15,5,True,False,False,False,5,0.0,1.302,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-1.302,True
FE_00690,YS_0022,2020-04-02 19:00:00,영서 내륙형,2020-04-02,4,19,5,True,False,False,False,5,0.05,1.8539999999999999,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-1.8039999999999998,True
FE_00691,YS_0022,2020-04-11 14:00:00,영서 내륙형,2020-04-11,4,14,5,True,False,False,False,5,0.0,1.4120000000000001,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-1.4120000000000001,True
FE_00692,YS_0022,2021-01-12 11:00:00,영서 내륙형,2021-01-12,1,11,5,True,False,False,False,5,0.0,0.3,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.3,True
FE_00693,YS_0022,2021-01-24 16:00:00,영서 내륙형,2021-01-24,1,16,5,True,False,False,False,5,0.0,0.096,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.096,True
FE_00694,YS_0022,2021-02-01 10:00:00,영서 내륙형,2021-02-01,2,10,5,True,False,False,True,5,2.04,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,2.04,False
FE_00695,YS_0022,2021-02-02 11:00:00,영서 내륙형,2021-02-02,2,11,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00696,YS_0022,2021-02-03 10:00:00,영서 내륙형,2021-02-03,2,10,5,True,False,False,True,5,0.0,0.096,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.096,True
FE_00697,YS_0022,2021-02-10 14:00:00,영서 내륙형,2021-02-10,2,14,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00698,YS_0022,2021-02-13 15:00:00,영서 내륙형,2021-02-13,2,15,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00699,YS_0022,2021-04-27 12:00:00,영서 내륙형,2021-04-27,4,12,5,True,False,False,False,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00700,YS_0022,2021-04-27 13:00:00,영서 내륙형,2021-04-27,4,13,5,True,False,False,False,5,0.0,11.254,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-11.254,True
FE_00701,YS_0022,2021-05-02 17:00:00,영서 내륙형,2021-05-02,5,17,5,True,False,False,False,5,5.0,4.01,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.9900000000000002,False
FE_00702,YS_0022,2021-05-02 18:00:00,영서 내륙형,2021-05-02,5,18,5,True,False,False,False,5,4.99,5.39,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.39999999999999947,True
FE_00703,YS_0023,2020-01-23 12:00:00,영서 내륙형,2020-01-23,1,12,5,True,False,False,False,5,0.0,0.096,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.096,True
FE_00704,YS_0023,2020-02-02 23:00:00,영서 내륙형,2020-02-02,2,23,5,True,False,False,False,5,0.0,3.0700000000000003,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-3.0700000000000003,True
FE_00705,YS_0023,2020-04-04 05:00:00,영서 내륙형,2020-04-04,4,5,5,True,False,False,False,5,2.12,0.004,rain_sum_24h,rain_sum,24.0,lower,hourly_window,2.116,False
FE_00706,YS_0023,2020-04-11 14:00:00,영서 내륙형,2020-04-11,4,14,5,True,False,False,False,5,0.0,0.028000000000000004,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.028000000000000004,True
FE_00707,YS_0023,2020-04-30 14:00:00,영서 내륙형,2020-04-30,4,14,5,True,False,False,False,5,0.0,0.268,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.268,True
FE_00708,YS_0023,2020-06-13 16:00:00,영서 내륙형,2020-06-13,6,16,5,True,False,False,False,5,0.02,0.05800000000000001,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.038000000000000006,True
FE_00709,YS_0023,2020-10-20 13:00:00,영서 내륙형,2020-10-20,10,13,5,True,False,False,False,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00710,YS_0023,2020-12-01 21:00:00,영서 내륙형,2020-12-01,12,21,5,True,False,False,False,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00711,YS_0023,2021-01-29 10:00:00,영서 내륙형,2021-01-29,1,10,5,True,False,False,False,5,1.46,0.21400000000000002,rain_sum_24h,rain_sum,24.0,lower,hourly_window,1.246,False
FE_00712,YS_0023,2021-02-01 11:00:00,영서 내륙형,2021-02-01,2,11,5,True,False,False,True,5,3.4699999999999998,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,3.4699999999999998,False
FE_00713,YS_0023,2021-02-03 09:00:00,영서 내륙형,2021-02-03,2,9,5,True,False,False,True,5,0.0,0.08600000000000001,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.08600000000000001,True
FE_00714,YS_0023,2021-02-03 10:00:00,영서 내륙형,2021-02-03,2,10,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00715,YS_0023,2021-02-05 16:00:00,영서 내륙형,2021-02-05,2,16,5,True,False,False,True,5,0.0,0.10200000000000001,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.10200000000000001,True
FE_00716,YS_0023,2021-03-26 09:00:00,영서 내륙형,2021-03-26,3,9,5,True,False,False,False,5,0.0,13.812000000000001,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-13.812000000000001,True
FE_00717,YS_0023,2021-04-24 09:00:00,영서 내륙형,2021-04-24,4,9,5,True,False,False,False,5,0.0,0.006,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.006,True
FE_00718,YS_0023,2021-05-08 12:00:00,영서 내륙형,2021-05-08,5,12,5,True,False,False,False,5,5.739999999999999,3.996,rain_sum_24h,rain_sum,24.0,lower,hourly_window,1.7439999999999993,False
FE_00719,YS_0023,2021-05-08 13:00:00,영서 내륙형,2021-05-08,5,13,5,True,False,False,False,5,0.07,9.975999999999999,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-9.905999999999999,True
FE_00720,YS_0023,2021-05-14 11:00:00,영서 내륙형,2021-05-14,5,11,5,True,False,False,False,5,0.0,0.906,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.906,True
FE_00721,YS_0023,2021-05-14 12:00:00,영서 내륙형,2021-05-14,5,12,5,True,False,False,False,5,0.0,5.616,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-5.616,True
FE_00722,YS_0023,2021-05-15 10:00:00,영서 내륙형,2021-05-15,5,10,5,True,False,False,False,5,0.51,2.5420000000000003,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-2.032,True
FE_00723,YS_0024,2020-01-31 12:00:00,영서 내륙형,2020-01-31,1,12,5,True,False,False,False,5,0.01,3.7139999999999995,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-3.7039999999999997,True
FE_00724,YS_0024,2020-03-28 19:00:00,영서 내륙형,2020-03-28,3,19,5,True,False,False,False,5,0.0,1.342,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-1.342,True
FE_00725,YS_0024,2020-04-04 20:00:00,영서 내륙형,2020-04-04,4,20,5,True,False,False,False,5,0.0,0.028000000000000004,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.028000000000000004,True
FE_00726,YS_0024,2020-04-30 14:00:00,영서 내륙형,2020-04-30,4,14,5,True,False,False,False,5,0.0,0.41,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.41,True
FE_00727,YS_0024,2020-10-09 16:00:00,영서 내륙형,2020-10-09,10,16,5,True,False,False,False,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00728,YS_0024,2020-12-10 10:00:00,영서 내륙형,2020-12-10,12,10,5,True,False,False,False,5,0.0,0.982,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.982,True
FE_00729,YS_0024,2021-02-02 10:00:00,영서 내륙형,2021-02-02,2,10,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00730,YS_0024,2021-02-02 11:00:00,영서 내륙형,2021-02-02,2,11,5,True,False,False,True,5,0.0,0.1,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.1,True
FE_00731,YS_0024,2021-02-02 13:00:00,영서 내륙형,2021-02-02,2,13,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00732,YS_0024,2021-02-03 10:00:00,영서 내륙형,2021-02-03,2,10,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00733,YS_0024,2021-02-05 09:00:00,영서 내륙형,2021-02-05,2,9,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00734,YS_0024,2021-02-05 10:00:00,영서 내륙형,2021-02-05,2,10,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00735,YS_0024,2021-02-05 11:00:00,영서 내륙형,2021-02-05,2,11,5,True,False,False,True,5,0.0,0.10200000000000001,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.10200000000000001,True
FE_00736,YS_0024,2021-02-06 11:00:00,영서 내륙형,2021-02-06,2,11,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00737,YS_0025,2020-03-26 13:00:00,고지·산간형,2020-03-26,3,13,5,True,False,False,False,5,0.0,0.146,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.146,True
FE_00738,YS_0025,2020-09-10 19:00:00,고지·산간형,2020-09-10,9,19,5,True,False,False,False,5,1.8800000000000001,1.242,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.6380000000000001,False
FE_00739,YS_0025,2020-10-20 10:00:00,고지·산간형,2020-10-20,10,10,5,True,False,False,False,5,0.0,0.164,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.164,True
FE_00740,YS_0025,2020-10-20 11:00:00,고지·산간형,2020-10-20,10,11,5,True,False,False,False,5,0.0,0.09,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.09,True
