analysis_id,fire_exposure_id,control_rank,sample_group,target,기상셀ID,기준시각,기후지형유형,month,hour,date,temp,rh,ah,vpd,rh_z,rh_pct,ah_z,ah_pct,vpd_z,vpd_pct
FE_00589_C01,FE_00589,1.0,matched_control,0,YS_0012,2020-12-06 10:00:00,영서 내륙형,12,10,2020-12-06,-1.53,79.7,0.3471908386877968,0.11084313665683909,0.6215144525408215,0.7258064516129032,0.7180728401139445,0.8064516129032258,-0.32570928032867874,0.4838709677419355
FE_00589_C02,FE_00589,2.0,matched_control,0,YS_0012,2020-12-15 10:00:00,영서 내륙형,12,10,2020-12-15,-12.63,62.37,0.12001764015900265,0.08705339556398034,-0.29485135512310623,0.3709677419354839,-1.2031835623897618,0.14516129032258066,-0.5270697535830979,0.4032258064516129
FE_00589_C03,FE_00589,3.0,matched_control,0,YS_0012,2020-12-19 10:00:00,영서 내륙형,12,10,2020-12-19,-10.64,72.4,0.16227618228209736,0.07493974974059059,0.2355092363869457,0.5806451612903226,-0.8457932754181342,0.24193548387096775,-0.6296017419016419,0.3064516129032258
FE_00589_C04,FE_00589,4.0,matched_control,0,YS_0012,2020-12-26 10:00:00,영서 내륙형,12,10,2020-12-26,-1.15,55.3,0.24738607841046392,0.25099648564951216,-0.6686947630967915,0.24193548387096775,-0.12599915396360098,0.4838709677419355,0.8605728473834198,0.8548387096774194
FE_00589_C05,FE_00589,5.0,matched_control,0,YS_0012,2020-12-31 10:00:00,영서 내륙형,12,10,2020-12-31,-11.05,37.49,0.08144807400436936,0.1642566598206888,-1.610441735658508,0.08064516129032258,-1.529375324429803,0.016129032258064516,0.12639199561531314,0.6612903225806451
FE_00590_C01,FE_00590,1.0,matched_control,0,YS_0012,2021-01-05 10:00:00,영서 내륙형,1,10,2021-01-05,-5.04,31.5,0.10690225113727052,0.2876212501871992,-2.61711859115517,0.03225806451612903,-1.3017303559460403,0.0967741935483871,2.0813060513001913,0.9516129032258065
FE_00590_C02,FE_00590,2.0,matched_control,0,YS_0012,2021-01-12 10:00:00,영서 내륙형,1,10,2021-01-12,-13.21,86.63,0.15936824373508887,0.029503876591293915,0.8636219454554158,0.8064516129032258,-0.8736068922287563,0.25806451612903225,-1.0090663555365555,0.06451612903225806
FE_00590_C03,FE_00590,3.0,matched_control,0,YS_0012,2021-01-19 10:00:00,영서 내륙형,1,10,2021-01-19,-13.27,65.97,0.12079614323726554,0.07472784877494656,-0.440787622590561,0.3548387096774194,-1.188355941094859,0.12903225806451613,-0.4676114591965989,0.46774193548387094
FE_00590_C04,FE_00590,4.0,matched_control,0,YS_0012,2021-01-22 10:00:00,영서 내륙형,1,10,2021-01-22,1.92,96.91,0.5356324174709702,0.02167909035423743,1.5126698815402486,1.0,2.1967156797152243,0.9838709677419355,-1.1027504928711178,0.016129032258064516
FE_00590_C05,FE_00590,5.0,matched_control,0,YS_0012,2021-01-30 10:00:00,영서 내륙형,1,10,2021-01-30,-9.54,80.07,0.19502669770144396,0.059051985861982986,0.44944349596937455,0.6129032258064516,-0.5826332526008258,0.2903225806451613,-0.6552945024752737,0.25806451612903225
FE_00591_C01,FE_00591,1.0,matched_control,0,YS_0012,2021-02-01 15:00:00,영서 내륙형,2,15,2021-02-01,10.34,51.24,0.4920195786730282,0.612513680678283,0.7776845864259664,0.8421052631578947,1.4067253442410323,0.8947368421052632,-0.0987879679841464,0.5614035087719298
FE_00591_C02,FE_00591,2.0,matched_control,0,YS_0012,2021-02-02 15:00:00,영서 내륙형,2,15,2021-02-02,-2.56,24.24,0.09821302156749745,0.38329155828477,-0.8139858418067114,0.21052631578947367,-1.3696013911734628,0.10526315789473684,-0.8066643243348575,0.17543859649122806
FE_00591_C03,FE_00591,3.0,matched_control,0,YS_0012,2021-02-10 15:00:00,영서 내륙형,2,15,2021-02-10,5.67,51.2,0.36367844811419325,0.4459975137787812,0.775326556161918,0.8245614035087719,0.501923467292266,0.6842105263157895,-0.6130178174746336,0.2807017543859649
FE_00591_C04,FE_00591,4.0,matched_control,0,YS_0012,2021-02-26 15:00:00,영서 내륙형,2,15,2021-02-26,11.34,29.39,0.3005724897443535,0.9480340766413577,-0.5103894453104784,0.38596491228070173,0.05702798186948264,0.5614035087719298,0.9373552842275806,0.8070175438596491
FE_00591_C05,FE_00591,5.0,matched_control,0,YS_0012,2021-02-27 15:00:00,영서 내륙형,2,15,2021-02-27,11.12,40.42,0.4077018233907036,0.7883497997874765,0.13983740000087114,0.6491228070175439,0.8122872018671787,0.7719298245614035,0.44422345696105786,0.7543859649122807
FE_00592_C01,FE_00592,1.0,matched_control,0,YS_0012,2021-02-05 09:00:00,영서 내륙형,2,9,2021-02-05,-8.84,77.86,0.19986201799865597,0.06931834235953405,0.16675487062478653,0.5263157894736842,-0.7773112414765667,0.2807017543859649,-0.5354313683219744,0.40350877192982454
FE_00592_C02,FE_00592,2.0,matched_control,0,YS_0012,2021-02-13 09:00:00,영서 내륙형,2,9,2021-02-13,-3.85,81.8,0.3023904918476259,0.08361104622646515,0.3890089290515781,0.5789473684210527,-0.029870655509815422,0.49122807017543857,-0.3666107344619193,0.43859649122807015
FE_00592_C03,FE_00592,3.0,matched_control,0,YS_0012,2021-02-15 09:00:00,영서 내륙형,2,9,2021-02-15,3.77,86.17,0.539559356598001,0.11066256361981075,0.6355191410630199,0.6842105263157895,1.699108900971416,0.9649122807017544,-0.04708726600279865,0.5964912280701754
FE_00592_C04,FE_00592,4.0,matched_control,0,YS_0012,2021-02-26 09:00:00,영서 내륙형,2,9,2021-02-26,-4.51,69.56,0.24525893190062636,0.1330520820129371,-0.30144530321845464,0.3508771929824561,-0.4463641918018211,0.40350877192982454,0.21737023078297563,0.6842105263157895
FE_00592_C05,FE_00592,5.0,matched_control,0,YS_0012,2021-02-27 09:00:00,영서 내륙형,2,9,2021-02-27,-1.75,78.08,0.33492768873391154,0.11776133750828899,0.1791649957146073,0.543859649122807,0.20732805225818507,0.6140350877192983,0.03676107498570225,0.6491228070175439
FE_00593_C01,FE_00593,1.0,matched_control,0,YS_0012,2021-03-01 13:00:00,영서 내륙형,3,13,2021-03-01,2.44,92.93,0.5320734631611829,0.05148012816152825,2.7834296442691766,1.0,1.036867110900311,0.8870967741935484,-1.858335269048797,0.016129032258064516
FE_00593_C02,FE_00593,2.0,matched_control,0,YS_0012,2021-03-02 13:00:00,영서 내륙형,3,13,2021-03-02,3.67,52.68,0.3276588516591959,0.37597539780346123,0.7566112024883753,0.7903225806451613,-0.33126625278524163,0.43548387096774194,-1.1892570744442632,0.16129032258064516
FE_00593_C03,FE_00593,3.0,matched_control,0,YS_0012,2021-03-06 13:00:00,영서 내륙형,3,13,2021-03-06,2.15,57.33,0.3218575196075943,0.30433483183997606,0.9907653827189523,0.8870967741935484,-0.37009418135304545,0.3870967741935484,-1.3369730660770163,0.11290322580645161
FE_00593_C04,FE_00593,4.0,matched_control,0,YS_0012,2021-03-12 13:00:00,영서 내륙형,3,13,2021-03-12,9.36,76.18,0.687326725936052,0.28018116317779784,1.9399710380622597,0.9193548387096774,2.0759668458097895,0.9354838709677419,-1.3867756195607663,0.0967741935483871
FE_00593_C05,FE_00593,5.0,matched_control,0,YS_0012,2021-03-13 13:00:00,영서 내륙형,3,13,2021-03-13,13.25,37.32,0.4298865044411908,0.954234834335933,-0.016852928337788727,0.6451612903225806,0.3529366103792144,0.7096774193548387,0.0030585492476023772,0.532258064516129
FE_00594_C01,FE_00594,1.0,matched_control,0,YS_0012,2021-03-01 16:00:00,영서 내륙형,3,16,2021-03-01,0.39,92.8,0.4619311326593445,0.04524011338767786,2.7369972516373804,1.0,0.6471664920235112,0.7903225806451613,-1.8388558921080826,0.016129032258064516
FE_00594_C02,FE_00594,2.0,matched_control,0,YS_0012,2021-03-07 16:00:00,영서 내륙형,3,16,2021-03-07,10.63,36.31,0.3551093548382817,0.8156991060141783,0.08777343732347326,0.6935483870967742,-0.015168657722921669,0.6290322580645161,-0.4785470340261544,0.3387096774193548
FE_00594_C03,FE_00594,3.0,matched_control,0,YS_0012,2021-03-09 16:00:00,영서 내륙형,3,16,2021-03-09,13.43,29.35,0.3418590925402372,1.0882737733170862,-0.23863119619794285,0.5645161290322581,-0.09732526138903631,0.5967741935483871,0.0027060086009020505,0.5161290322580645
FE_00594_C04,FE_00594,4.0,matched_control,0,YS_0012,2021-03-10 16:00:00,영서 내륙형,3,16,2021-03-10,16.14,24.3,0.3339345330425012,1.388754403317741,-0.4754621443708094,0.3629032258064516,-0.14646050711018155,0.532258064516129,0.5332293285747652,0.6935483870967742
FE_00594_C05,FE_00594,5.0,matched_control,0,YS_0012,2021-03-13 16:00:00,영서 내륙형,3,16,2021-03-13,14.35,35.29,0.4349606903027899,1.0581535380954392,0.03993827551430007,0.6612903225806451,0.4799396180533059,0.7258064516129032,-0.05047374940262389,0.45161290322580644
FE_00595_C01,FE_00595,1.0,matched_control,0,YS_0013,2020-03-02 01:00:00,고지·산간형,3,1,2020-03-02,4.33,86.63,0.5630990711136209,0.11128091252607242,0.6908948392726361,0.7419354838709677,0.5741429521365836,0.8064516129032258,-0.5991301062380288,0.3870967741935484
FE_00595_C02,FE_00595,2.0,matched_control,0,YS_0013,2020-03-12 01:00:00,고지·산간형,3,1,2020-03-12,-1.68,82.11,0.3539485176561224,0.09660894019094135,0.41614087688099793,0.5483870967741935,-0.7126673217488919,0.22580645161290322,-0.6890558117326285,0.2903225806451613
FE_00595_C03,FE_00595,3.0,matched_control,0,YS_0013,2020-03-19 01:00:00,고지·산간형,3,1,2020-03-19,1.28,84.49,0.44705086985153814,0.10392884629414845,0.5608122110606657,0.6129032258064516,-0.13984998348490055,0.5483870967741935,-0.6441915150007574,0.3387096774193548
FE_00595_C04,FE_00595,4.0,matched_control,0,YS_0013,2020-03-23 01:00:00,고지·산간형,3,1,2020-03-23,3.24,73.76,0.4457266270577396,0.20224366004971173,-0.09142451824514779,0.41935483870967744,-0.14799746004668296,0.532258064516129,-0.0416120672212685,0.5967741935483871
FE_00595_C05,FE_00595,5.0,matched_control,0,YS_0013,2020-03-24 01:00:00,고지·산간형,3,1,2020-03-24,1.6,77.84,0.4209600152538539,0.15194505303037098,0.15658348320571153,0.4838709677419355,-0.30037540020379405,0.41935483870967744,-0.349896299108722,0.5161290322580645
FE_00596_C01,FE_00596,1.0,matched_control,0,YS_0013,2020-04-07 11:00:00,고지·산간형,4,11,2020-04-07,13.69,37.44,0.4431332935216653,0.9801128500995511,-0.3677274175145109,0.4166666666666667,-0.35773091262301265,0.43333333333333335,0.12865333598532466,0.5666666666666667
FE_00596_C02,FE_00596,2.0,matched_control,0,YS_0013,2020-04-11 11:00:00,고지·산간형,4,11,2020-04-11,11.97,48.03,0.5109672027345387,0.7274479533591783,0.2868205867679786,0.75,0.10538493857943,0.6166666666666667,-0.4942128629039247,0.3
FE_00596_C03,FE_00596,3.0,matched_control,0,YS_0013,2020-04-12 11:00:00,고지·산간형,4,11,2020-04-12,8.06,75.02,0.6226893292859732,0.2690658911745635,1.9550217799298655,0.9666666666666667,0.8681345476819448,0.8166666666666667,-1.6242103275114628,0.05
FE_00596_C04,FE_00596,4.0,matched_control,0,YS_0013,2020-04-26 11:00:00,고지·산간형,4,11,2020-04-26,12.96,56.59,0.640265650903723,0.6484618355273017,0.815898104866006,0.8333333333333334,0.9881316588828916,0.8333333333333334,-0.6889284075389707,0.25
FE_00596_C05,FE_00596,5.0,matched_control,0,YS_0013,2020-04-27 11:00:00,고지·산간형,4,11,2020-04-27,12.9,46.21,0.5208852770244289,0.8003698100593267,0.17432980605087467,0.7,0.17309764259944074,0.65,-0.3144468554975214,0.4
FE_00597_C01,FE_00597,1.0,matched_control,0,YS_0013,2020-12-01 10:00:00,고지·산간형,12,10,2020-12-01,-5.6,81.35,0.265106891190204,0.07503922495943732,1.0721988762436883,0.8225806451612904,-0.04127897729558058,0.4838709677419355,-1.1088471614322164,0.12903225806451613
FE_00597_C02,FE_00597,2.0,matched_control,0,YS_0013,2020-12-16 10:00:00,고지·산간형,12,10,2020-12-16,-10.5,44.35,0.10046745816773754,0.15279722010891425,-0.9156172001316468,0.2903225806451613,-1.3058152880350984,0.11290322580645161,-0.41273637389910633,0.41935483870967744
FE_00597_C03,FE_00597,3.0,matched_control,0,YS_0013,2020-12-19 10:00:00,고지·산간형,12,10,2020-12-19,-7.47,58.69,0.1667912247471652,0.14393427826787467,-0.14520415863915215,0.45161290322580644,-0.7964062748659764,0.3064516129032258,-0.4920798473640047,0.3870967741935484
FE_00597_C04,FE_00597,4.0,matched_control,0,YS_0013,2020-12-24 10:00:00,고지·산간형,12,10,2020-12-24,4.15,56.9,0.36544275757944117,0.35422182917668016,-0.24137147692866157,0.41935483870967744,0.7293647499661962,0.8225806451612904,1.3904716817763694,0.9354838709677419
FE_00597_C05,FE_00597,5.0,matched_control,0,YS_0013,2020-12-25 10:00:00,고지·산간형,12,10,2020-12-25,-2.04,37.34,0.15694076369127405,0.3294871366799437,-1.2922277594665414,0.12903225806451613,-0.8720641258074342,0.24193548387096775,1.1690399661027133,0.8709677419354839
FE_00598_C01,FE_00598,1.0,matched_control,0,YS_0013,2020-12-13 13:00:00,고지·산간형,12,13,2020-12-13,-2.19,91.31,0.3797462439503515,0.04518988050748185,2.8353106725129757,1.0,0.7962435642376384,0.7580645161290323,-2.6471692684509356,0.016129032258064516
FE_00598_C02,FE_00598,2.0,matched_control,0,YS_0013,2020-12-15 13:00:00,고지·산간형,12,13,2020-12-15,-6.13,26.89,0.08431484995728944,0.2824716933443797,-0.8915556621259255,0.1774193548387097,-1.262902491881307,0.0967741935483871,-1.0021377237316575,0.1935483870967742
FE_00598_C03,FE_00598,3.0,matched_control,0,YS_0013,2020-12-16 13:00:00,고지·산간형,12,13,2020-12-16,-4.79,20.25,0.06997388807965253,0.3412719092226677,-1.275697116053313,0.04838709677419355,-1.3628584738511231,0.03225806451612903,-0.5944865481121594,0.2903225806451613
FE_00598_C04,FE_00598,4.0,matched_control,0,YS_0013,2020-12-17 13:00:00,고지·산간형,12,13,2020-12-17,-2.89,26.25,0.10390149266785322,0.36406368846472553,-0.9285813444321798,0.14516129032258066,-1.1263843055608125,0.14516129032258066,-0.43647529826034226,0.3225806451612903
FE_00598_C05,FE_00598,5.0,matched_control,0,YS_0013,2020-12-19 13:00:00,고지·산간형,12,13,2020-12-19,-0.6,16.46,0.07650948578480787,0.4883904894227647,-1.4949585784606623,0.016129032258064516,-1.3173055958815372,0.06451612903225806,0.42545974423106375,0.6290322580645161
FE_00599_C01,FE_00599,1.0,matched_control,0,YS_0013,2021-01-08 17:00:00,고지·산간형,1,17,2021-01-08,-11.91,26.7,0.05431105107056617,0.17974701409061627,-1.4679708015682278,0.06451612903225806,-1.5893016365441626,0.03225806451612903,-1.1215474608953202,0.11290322580645161
FE_00599_C02,FE_00599,2.0,matched_control,0,YS_0013,2021-01-10 17:00:00,고지·산간형,1,17,2021-01-10,-4.4,36.59,0.13003519780088119,0.27947684245821713,-0.9084387909600385,0.20967741935483872,-1.1076662810713538,0.14516129032258066,-0.23548486645724273,0.41935483870967744
FE_00599_C03,FE_00599,3.0,matched_control,0,YS_0013,2021-01-13 17:00:00,고지·산간형,1,17,2021-01-13,5.83,42.19,0.30285071649530754,0.5342397618096392,-0.5916158122536831,0.3387096774193548,-0.008491613920085081,0.532258064516129,2.0279893316039894,0.967741935483871
FE_00599_C04,FE_00599,4.0,matched_control,0,YS_0013,2021-01-22 17:00:00,고지·산간형,1,17,2021-01-22,8.71,70.13,0.606962002286787,0.3362539724427147,0.9891045493633847,0.8548387096774194,1.9257757705261864,0.9838709677419355,0.268958908512247,0.6451612903225806
FE_00599_C05,FE_00599,5.0,matched_control,0,YS_0013,2021-01-28 17:00:00,고지·산간형,1,17,2021-01-28,-3.66,36.82,0.13797240758814577,0.2944230607350241,-0.8954264186203134,0.24193548387096775,-1.0571825051238195,0.1774193548387097,-0.10269325175024564,0.4838709677419355
FE_00600_C01,FE_00600,1.0,matched_control,0,YS_0013,2021-01-09 13:00:00,고지·산간형,1,13,2021-01-09,-7.74,34.23,0.09535628262371135,0.2244029829123764,-0.9224327203859818,0.20967741935483872,-1.3684352597809681,0.12903225806451613,-0.6792700156353091,0.25806451612903225
FE_00600_C02,FE_00600,2.0,matched_control,0,YS_0013,2021-01-10 13:00:00,고지·산간형,1,13,2021-01-10,-5.86,32.37,0.10351396642893011,0.26675921935008806,-1.0139238798751888,0.1935483870967742,-1.3163832824137744,0.14516129032258066,-0.37640205990452097,0.3225806451612903
FE_00600_C03,FE_00600,3.0,matched_control,0,YS_0013,2021-01-12 13:00:00,고지·산간형,1,13,2021-01-12,-1.65,47.18,0.20380537758724526,0.28586897336389605,-0.28543781964123277,0.3548387096774194,-0.6764508716482502,0.27419354838709675,-0.23975790500677444,0.4032258064516129
FE_00600_C04,FE_00600,4.0,matched_control,0,YS_0013,2021-01-16 13:00:00,고지·산간형,1,13,2021-01-16,-0.25,50.37,0.23988446854703974,0.2976590414945791,-0.12852556223770017,0.46774193548387094,-0.44623993544271584,0.3870967741935484,-0.15545310994034073,0.45161290322580644
FE_00600_C05,FE_00600,5.0,matched_control,0,YS_0013,2021-01-27 13:00:00,고지·산간형,1,13,2021-01-27,6.43,36.81,0.2748355032894379,0.6086989623075328,-0.7955256281912747,0.22580645161290322,-0.22322682132722996,0.41935483870967744,2.0686355459491006,0.9838709677419355
FE_00601_C01,FE_00601,1.0,matched_control,0,YS_0013,2021-01-01 10:00:00,고지·산간형,1,10,2021-01-01,-6.25,47.78,0.14851008214926142,0.1999108302625313,-1.2550322690439566,0.14516129032258066,-1.0499909871708415,0.20967741935483872,0.8871723656614963,0.8064516129032258
FE_00601_C02,FE_00601,2.0,matched_control,0,YS_0013,2021-01-07 10:00:00,고지·산간형,1,10,2021-01-07,-15.29,38.21,0.059701836710253156,0.11488251031002403,-1.7937281372923912,0.0967741935483871,-1.6968963226402696,0.03225806451612903,-0.2747415225104255,0.45161290322580644
FE_00601_C03,FE_00601,3.0,matched_control,0,YS_0013,2021-01-08 10:00:00,고지·산간형,1,10,2021-01-08,-15.46,33.55,0.05171852875078118,0.1218112155057561,-2.056039813994346,0.06451612903225806,-1.755049081859286,0.016129032258064516,-0.18006061150963532,0.5161290322580645
FE_00601_C04,FE_00601,4.0,matched_control,0,YS_0013,2021-01-14 10:00:00,고지·산간형,1,10,2021-01-14,-1.98,66.54,0.2808517150918526,0.17672701831649762,-0.19903075511076568,0.3225806451612903,-0.085975674942927,0.46774193548387094,0.5703650584501025,0.7419354838709677
FE_00601_C05,FE_00601,5.0,matched_control,0,YS_0013,2021-01-15 10:00:00,고지·산간형,1,10,2021-01-15,-1.93,63.2,0.26769360126944725,0.19508843776730217,-0.387039553433626,0.27419354838709675,-0.1818232394832483,0.41935483870967744,0.8212742646811115,0.7580645161290323
FE_00602_C01,FE_00602,1.0,matched_control,0,YS_0013,2021-01-02 11:00:00,고지·산간형,1,11,2021-01-02,-2.44,28.02,0.11449487057382368,0.3674304370914779,-1.8407248198282167,0.03225806451612903,-1.2812136802867309,0.14516129032258066,1.7949222800343223,0.9838709677419355
FE_00602_C02,FE_00602,2.0,matched_control,0,YS_0013,2021-01-07 11:00:00,고지·산간형,1,11,2021-01-07,-14.37,35.23,0.059191699223162496,0.12995525883639547,-1.4525191164126625,0.12903225806451613,-1.6639528083361628,0.03225806451612903,-0.786542156334315,0.22580645161290322
FE_00602_C03,FE_00602,3.0,matched_control,0,YS_0013,2021-01-11 11:00:00,고지·산간형,1,11,2021-01-11,-10.85,70.01,0.15443364616473432,0.08007513741140704,0.42012920047956914,0.6129032258064516,-1.0048076122133074,0.22580645161290322,-1.3287620232125543,0.0967741935483871
FE_00602_C04,FE_00602,4.0,matched_control,0,YS_0013,2021-01-15 11:00:00,고지·산간형,1,11,2021-01-15,0.62,59.13,0.29902728593171957,0.2611166242028848,-0.16567912866900703,0.4032258064516129,-0.004111951289913454,0.5,0.6392422250356518,0.7580645161290323
FE_00602_C05,FE_00602,5.0,matched_control,0,YS_0013,2021-01-17 11:00:00,고지·산간형,1,11,2021-01-17,-5.32,29.13,0.09687713861772053,0.29130206349149046,-1.780959448012507,0.06451612903225806,-1.4031415047207436,0.08064516129032258,0.9673718366955283,0.8387096774193549
FE_00603_C01,FE_00603,1.0,matched_control,0,YS_0013,2021-02-06 09:00:00,고지·산간형,2,9,2021-02-06,2.31,65.78,0.37332459456605827,0.24687230387540587,-0.2897732087522562,0.38596491228070173,0.2663906208470649,0.631578947368421,0.9121726586920013,0.7894736842105263
FE_00603_C02,FE_00603,2.0,matched_control,0,YS_0013,2021-02-08 09:00:00,고지·산간형,2,9,2021-02-08,-3.15,43.72,0.16988681431567734,0.2724824031873878,-1.389449155360762,0.12280701754385964,-1.0751005203538426,0.17543859649122806,1.152996504750698,0.8771929824561403
FE_00603_C03,FE_00603,3.0,matched_control,0,YS_0013,2021-02-10 09:00:00,고지·산간형,2,9,2021-02-10,-5.43,73.32,0.2419033741620762,0.10874948277517316,0.0860906460722281,0.5087719298245614,-0.6002153887189671,0.2982456140350877,-0.3866613911343038,0.42105263157894735
FE_00603_C04,FE_00603,4.0,matched_control,0,YS_0013,2021-02-16 09:00:00,고지·산간형,2,9,2021-02-16,-5.89,46.41,0.1480879128116266,0.2108952768369198,-1.2553544909737775,0.15789473684210525,-1.2188448790447624,0.14035087719298245,0.5738637003541339,0.6842105263157895
FE_00603_C05,FE_00603,5.0,matched_control,0,YS_0013,2021-02-21 09:00:00,고지·산간형,2,9,2021-02-21,0.02,75.72,0.36741205526052684,0.14851337594840214,0.20572900835057895,0.5964912280701754,0.22740268512238904,0.6140350877192983,-0.012742743979199124,0.543859649122807
FE_00604_C01,FE_00604,1.0,matched_control,0,YS_0013,2021-02-07 11:00:00,고지·산간형,2,11,2021-02-07,7.48,55.28,0.44194799440060456,0.4629990637671286,-0.06895461779745825,0.43859649122807015,0.6595283085535885,0.7543859649122807,0.8598101991406965,0.8771929824561403
FE_00604_C02,FE_00604,2.0,matched_control,0,YS_0013,2021-02-17 11:00:00,고지·산간형,2,11,2021-02-17,-9.07,31.62,0.07978200015864785,0.21025617085878617,-1.26255719325643,0.14035087719298245,-1.632332654350006,0.017543859649122806,-0.6053347400357243,0.24561403508771928
FE_00604_C03,FE_00604,3.0,matched_control,0,YS_0013,2021-02-18 11:00:00,고지·산간형,2,11,2021-02-18,-7.32,35.65,0.10244113809896768,0.22683417786284332,-1.059251260073858,0.19298245614035087,-1.4889409651132406,0.07017543859649122,-0.5092324014728984,0.2631578947368421
FE_00604_C04,FE_00604,4.0,matched_control,0,YS_0013,2021-02-19 11:00:00,고지·산간형,2,11,2021-02-19,-0.41,40.18,0.18924466580702612,0.35460924029512564,-0.830721265702381,0.22807017543859648,-0.9396303733973596,0.24561403508771928,0.2314767987794752,0.6666666666666666
FE_00604_C05,FE_00604,5.0,matched_control,0,YS_0013,2021-02-28 11:00:00,고지·산간형,2,11,2021-02-28,4.69,51.44,0.342461933486886,0.4145012851847257,-0.2626754077282467,0.3684210526315789,0.029960036031369434,0.5263157894736842,0.5786696533724127,0.8070175438596491
FE_00605_C01,FE_00605,1.0,matched_control,0,YS_0013,2021-02-07 14:00:00,고지·산간형,2,14,2021-02-07,9.07,33.57,0.29732139280284886,0.7662455158359707,-0.4621829604190474,0.3684210526315789,-0.14681363212150436,0.5087719298245614,0.4733124431736004,0.7368421052631579
FE_00605_C02,FE_00605,2.0,matched_control,0,YS_0013,2021-02-17 14:00:00,고지·산간형,2,14,2021-02-17,-6.58,27.55,0.08358932946222111,0.27040828184878823,-0.7561467436223688,0.2631578947368421,-1.5236680205697235,0.017543859649122806,-0.9071035740672534,0.12280701754385964
FE_00605_C03,FE_00605,3.0,matched_control,0,YS_0013,2021-02-20 14:00:00,고지·산간형,2,14,2021-02-20,14.2,19.66,0.24009895917735907,1.3010406964031827,-1.141424858152968,0.07017543859649122,-0.5154385245382247,0.2982456140350877,1.9621877889433732,0.9473684210526315
FE_00605_C04,FE_00605,4.0,matched_control,0,YS_0013,2021-02-22 14:00:00,고지·산간형,2,14,2021-02-22,17.29,24.58,0.36193916334103987,1.4884619750263488,-0.901175387495104,0.19298245614035087,0.26945175897920665,0.6666666666666666,2.483970578232383,1.0
FE_00605_C05,FE_00605,5.0,matched_control,0,YS_0013,2021-02-25 14:00:00,고지·산간형,2,14,2021-02-25,7.07,35.91,0.2795466031157402,0.6451627779168466,-0.3479179682768927,0.42105263157894735,-0.26131819826812075,0.43859649122807015,0.13621684127441733,0.6842105263157895
FE_00606_C01,FE_00606,1.0,matched_control,0,YS_0013,2021-02-06 17:00:00,고지·산간형,2,17,2021-02-06,6.63,60.78,0.45977402875988205,0.3830443702715164,0.7450243630292324,0.7894736842105263,0.8634049231203268,0.8070175438596491,-0.42385213070260325,0.3508771929824561
FE_00606_C02,FE_00606,2.0,matched_control,0,YS_0013,2021-02-09 17:00:00,고지·산간형,2,17,2021-02-09,1.87,28.15,0.15506015564136238,0.5022893330069607,-0.9307263481108078,0.12280701754385964,-1.0937594904940617,0.15789473684210525,-0.018541689683069025,0.6491228070175439
FE_00606_C03,FE_00606,3.0,matched_control,0,YS_0013,2021-02-18 17:00:00,고지·산간형,2,17,2021-02-18,-3.25,29.41,0.11347175079584411,0.3392187788629955,-0.8660176170033468,0.14035087719298245,-1.3608800687257512,0.08771929824561403,-0.5728141444787177,0.24561403508771928
FE_00606_C04,FE_00606,4.0,matched_control,0,YS_0013,2021-02-21 17:00:00,고지·산간형,2,17,2021-02-21,18.55,30.75,0.4880309040047373,1.4794472997173558,-0.7972003950319201,0.22807017543859648,1.044897646451836,0.8421052631578947,3.3027921205493973,1.0
FE_00606_C05,FE_00606,5.0,matched_control,0,YS_0013,2021-02-24 17:00:00,고지·산간형,2,17,2021-02-24,6.6,33.25,0.2510293449975224,0.6505718943147969,-0.6688100555329897,0.3333333333333333,-0.4773534165302391,0.3333333333333333,0.48546677273327266,0.7368421052631579
FE_00607_C01,FE_00607,1.0,matched_control,0,YS_0013,2021-02-08 14:00:00,고지·산간형,2,14,2021-02-08,0.35,21.19,0.1051873203748417,0.49375576776094166,-1.0667131325215589,0.10526315789473684,-1.384534527424553,0.07017543859649122,-0.2853018499724822,0.5087719298245614
FE_00607_C02,FE_00607,2.0,matched_control,0,YS_0013,2021-02-17 14:00:00,고지·산간형,2,14,2021-02-17,-6.58,27.55,0.08358932946222111,0.27040828184878823,-0.7561467436223688,0.2631578947368421,-1.5236680205697235,0.017543859649122806,-0.9071035740672534,0.12280701754385964
FE_00607_C03,FE_00607,3.0,matched_control,0,YS_0013,2021-02-21 14:00:00,고지·산간형,2,14,2021-02-21,18.72,32.94,0.5280705407038644,1.4479795935617288,-0.49294661214962765,0.3333333333333333,1.3396642128608127,0.8596491228070176,2.3712672071272185,0.9824561403508771
FE_00607_C04,FE_00607,4.0,matched_control,0,YS_0013,2021-02-25 14:00:00,고지·산간형,2,14,2021-02-25,7.07,35.91,0.2795466031157402,0.6451627779168466,-0.3479179682768927,0.42105263157894735,-0.26131819826812075,0.43859649122807015,0.13621684127441733,0.6842105263157895
FE_00607_C05,FE_00607,5.0,matched_control,0,YS_0013,2021-02-28 14:00:00,고지·산간형,2,14,2021-02-28,14.38,21.93,0.2707913022283114,1.2791000369586785,-1.0305780495364332,0.15789473684210525,-0.31771953675063513,0.42105263157894735,1.901104764817752,0.9298245614035088
FE_00608_C01,FE_00608,1.0,matched_control,0,YS_0013,2021-03-01 14:00:00,고지·산간형,3,14,2021-03-01,4.33,85.54,0.5560140198898665,0.1203531783939421,2.1909224248448522,0.9354838709677419,0.9967314002140824,0.8709677419354839,-1.615483642700995,0.08064516129032258
