analysis_id,fire_exposure_id,control_rank,sample_group,target,기상셀ID,기준시각,기후지형유형,month,hour,date,matched_control_n,full_5_matched,is_less_than_5_matched,is_february,is_2021_feb_cluster,is_ys0071,has_exact_hourly_row
FE_00613_C01,FE_00613,1.0,matched_control,0,YS_0014,2020-03-06 13:00:00,영서 내륙형,3,13,2020-03-06,5,True,False,False,False,False,True
FE_00613_C02,FE_00613,2.0,matched_control,0,YS_0014,2020-03-14 13:00:00,영서 내륙형,3,13,2020-03-14,5,True,False,False,False,False,True
FE_00613_C03,FE_00613,3.0,matched_control,0,YS_0014,2020-03-17 13:00:00,영서 내륙형,3,13,2020-03-17,5,True,False,False,False,False,True
FE_00613_C04,FE_00613,4.0,matched_control,0,YS_0014,2020-03-19 13:00:00,영서 내륙형,3,13,2020-03-19,5,True,False,False,False,False,True
FE_00613_C05,FE_00613,5.0,matched_control,0,YS_0014,2020-03-21 13:00:00,영서 내륙형,3,13,2020-03-21,5,True,False,False,False,False,True
FE_00614_C01,FE_00614,1.0,matched_control,0,YS_0014,2020-10-02 13:00:00,영서 내륙형,10,13,2020-10-02,5,True,False,False,False,False,True
FE_00614_C02,FE_00614,2.0,matched_control,0,YS_0014,2020-10-12 13:00:00,영서 내륙형,10,13,2020-10-12,5,True,False,False,False,False,True
FE_00614_C03,FE_00614,3.0,matched_control,0,YS_0014,2020-10-15 13:00:00,영서 내륙형,10,13,2020-10-15,5,True,False,False,False,False,True
FE_00614_C04,FE_00614,4.0,matched_control,0,YS_0014,2020-10-17 13:00:00,영서 내륙형,10,13,2020-10-17,5,True,False,False,False,False,True
FE_00614_C05,FE_00614,5.0,matched_control,0,YS_0014,2020-10-24 13:00:00,영서 내륙형,10,13,2020-10-24,5,True,False,False,False,False,True
FE_00615_C01,FE_00615,1.0,matched_control,0,YS_0014,2020-10-14 06:00:00,영서 내륙형,10,6,2020-10-14,5,True,False,False,False,False,True
FE_00615_C02,FE_00615,2.0,matched_control,0,YS_0014,2020-10-15 06:00:00,영서 내륙형,10,6,2020-10-15,5,True,False,False,False,False,True
FE_00615_C03,FE_00615,3.0,matched_control,0,YS_0014,2020-10-16 06:00:00,영서 내륙형,10,6,2020-10-16,5,True,False,False,False,False,True
FE_00615_C04,FE_00615,4.0,matched_control,0,YS_0014,2020-10-26 06:00:00,영서 내륙형,10,6,2020-10-26,5,True,False,False,False,False,True
FE_00615_C05,FE_00615,5.0,matched_control,0,YS_0014,2020-10-30 06:00:00,영서 내륙형,10,6,2020-10-30,5,True,False,False,False,False,True
FE_00616_C01,FE_00616,1.0,matched_control,0,YS_0014,2020-10-03 13:00:00,영서 내륙형,10,13,2020-10-03,5,True,False,False,False,False,True
FE_00616_C02,FE_00616,2.0,matched_control,0,YS_0014,2020-10-11 13:00:00,영서 내륙형,10,13,2020-10-11,5,True,False,False,False,False,True
FE_00616_C03,FE_00616,3.0,matched_control,0,YS_0014,2020-10-24 13:00:00,영서 내륙형,10,13,2020-10-24,5,True,False,False,False,False,True
FE_00616_C04,FE_00616,4.0,matched_control,0,YS_0014,2020-10-28 13:00:00,영서 내륙형,10,13,2020-10-28,5,True,False,False,False,False,True
FE_00616_C05,FE_00616,5.0,matched_control,0,YS_0014,2020-10-29 13:00:00,영서 내륙형,10,13,2020-10-29,5,True,False,False,False,False,True
FE_00617_C01,FE_00617,1.0,matched_control,0,YS_0014,2020-10-11 14:00:00,영서 내륙형,10,14,2020-10-11,5,True,False,False,False,False,True
FE_00617_C02,FE_00617,2.0,matched_control,0,YS_0014,2020-10-13 14:00:00,영서 내륙형,10,14,2020-10-13,5,True,False,False,False,False,True
FE_00617_C03,FE_00617,3.0,matched_control,0,YS_0014,2020-10-24 14:00:00,영서 내륙형,10,14,2020-10-24,5,True,False,False,False,False,True
FE_00617_C04,FE_00617,4.0,matched_control,0,YS_0014,2020-10-25 14:00:00,영서 내륙형,10,14,2020-10-25,5,True,False,False,False,False,True
FE_00617_C05,FE_00617,5.0,matched_control,0,YS_0014,2020-10-30 14:00:00,영서 내륙형,10,14,2020-10-30,5,True,False,False,False,False,True
FE_00618_C01,FE_00618,1.0,matched_control,0,YS_0014,2020-11-06 09:00:00,영서 내륙형,11,9,2020-11-06,5,True,False,False,False,False,True
FE_00618_C02,FE_00618,2.0,matched_control,0,YS_0014,2020-11-08 09:00:00,영서 내륙형,11,9,2020-11-08,5,True,False,False,False,False,True
FE_00618_C03,FE_00618,3.0,matched_control,0,YS_0014,2020-11-13 09:00:00,영서 내륙형,11,9,2020-11-13,5,True,False,False,False,False,True
FE_00618_C04,FE_00618,4.0,matched_control,0,YS_0014,2020-11-14 09:00:00,영서 내륙형,11,9,2020-11-14,5,True,False,False,False,False,True
FE_00618_C05,FE_00618,5.0,matched_control,0,YS_0014,2020-11-24 09:00:00,영서 내륙형,11,9,2020-11-24,5,True,False,False,False,False,True
FE_00619_C01,FE_00619,1.0,matched_control,0,YS_0014,2021-02-07 09:00:00,영서 내륙형,2,9,2021-02-07,5,True,False,True,True,False,True
FE_00619_C02,FE_00619,2.0,matched_control,0,YS_0014,2021-02-10 09:00:00,영서 내륙형,2,9,2021-02-10,5,True,False,True,True,False,True
FE_00619_C03,FE_00619,3.0,matched_control,0,YS_0014,2021-02-17 09:00:00,영서 내륙형,2,9,2021-02-17,5,True,False,True,True,False,True
FE_00619_C04,FE_00619,4.0,matched_control,0,YS_0014,2021-02-21 09:00:00,영서 내륙형,2,9,2021-02-21,5,True,False,True,True,False,True
FE_00619_C05,FE_00619,5.0,matched_control,0,YS_0014,2021-02-26 09:00:00,영서 내륙형,2,9,2021-02-26,5,True,False,True,True,False,True
FE_00620_C01,FE_00620,1.0,matched_control,0,YS_0014,2021-02-08 11:00:00,영서 내륙형,2,11,2021-02-08,5,True,False,True,True,False,True
FE_00620_C02,FE_00620,2.0,matched_control,0,YS_0014,2021-02-09 11:00:00,영서 내륙형,2,11,2021-02-09,5,True,False,True,True,False,True
FE_00620_C03,FE_00620,3.0,matched_control,0,YS_0014,2021-02-14 11:00:00,영서 내륙형,2,11,2021-02-14,5,True,False,True,True,False,True
FE_00620_C04,FE_00620,4.0,matched_control,0,YS_0014,2021-02-24 11:00:00,영서 내륙형,2,11,2021-02-24,5,True,False,True,True,False,True
FE_00620_C05,FE_00620,5.0,matched_control,0,YS_0014,2021-02-27 11:00:00,영서 내륙형,2,11,2021-02-27,5,True,False,True,True,False,True
FE_00621_C01,FE_00621,1.0,matched_control,0,YS_0014,2021-02-11 09:00:00,영서 내륙형,2,9,2021-02-11,5,True,False,True,True,False,True
FE_00621_C02,FE_00621,2.0,matched_control,0,YS_0014,2021-02-16 09:00:00,영서 내륙형,2,9,2021-02-16,5,True,False,True,True,False,True
FE_00621_C03,FE_00621,3.0,matched_control,0,YS_0014,2021-02-17 09:00:00,영서 내륙형,2,9,2021-02-17,5,True,False,True,True,False,True
FE_00621_C04,FE_00621,4.0,matched_control,0,YS_0014,2021-02-25 09:00:00,영서 내륙형,2,9,2021-02-25,5,True,False,True,True,False,True
FE_00621_C05,FE_00621,5.0,matched_control,0,YS_0014,2021-02-27 09:00:00,영서 내륙형,2,9,2021-02-27,5,True,False,True,True,False,True
FE_00622_C01,FE_00622,1.0,matched_control,0,YS_0014,2021-02-14 14:00:00,영서 내륙형,2,14,2021-02-14,5,True,False,True,True,False,True
FE_00622_C02,FE_00622,2.0,matched_control,0,YS_0014,2021-02-19 14:00:00,영서 내륙형,2,14,2021-02-19,5,True,False,True,True,False,True
FE_00622_C03,FE_00622,3.0,matched_control,0,YS_0014,2021-02-20 14:00:00,영서 내륙형,2,14,2021-02-20,5,True,False,True,True,False,True
FE_00622_C04,FE_00622,4.0,matched_control,0,YS_0014,2021-02-21 14:00:00,영서 내륙형,2,14,2021-02-21,5,True,False,True,True,False,True
FE_00622_C05,FE_00622,5.0,matched_control,0,YS_0014,2021-02-25 14:00:00,영서 내륙형,2,14,2021-02-25,5,True,False,True,True,False,True
FE_00623_C01,FE_00623,1.0,matched_control,0,YS_0014,2021-02-06 18:00:00,영서 내륙형,2,18,2021-02-06,5,True,False,True,True,False,True
FE_00623_C02,FE_00623,2.0,matched_control,0,YS_0014,2021-02-11 18:00:00,영서 내륙형,2,18,2021-02-11,5,True,False,True,True,False,True
FE_00623_C03,FE_00623,3.0,matched_control,0,YS_0014,2021-02-16 18:00:00,영서 내륙형,2,18,2021-02-16,5,True,False,True,True,False,True
FE_00623_C04,FE_00623,4.0,matched_control,0,YS_0014,2021-02-20 18:00:00,영서 내륙형,2,18,2021-02-20,5,True,False,True,True,False,True
FE_00623_C05,FE_00623,5.0,matched_control,0,YS_0014,2021-02-25 18:00:00,영서 내륙형,2,18,2021-02-25,5,True,False,True,True,False,True
FE_00624_C01,FE_00624,1.0,matched_control,0,YS_0014,2021-04-02 07:00:00,영서 내륙형,4,7,2021-04-02,5,True,False,False,False,False,True
FE_00624_C02,FE_00624,2.0,matched_control,0,YS_0014,2021-04-05 07:00:00,영서 내륙형,4,7,2021-04-05,5,True,False,False,False,False,True
FE_00624_C03,FE_00624,3.0,matched_control,0,YS_0014,2021-04-10 07:00:00,영서 내륙형,4,7,2021-04-10,5,True,False,False,False,False,True
FE_00624_C04,FE_00624,4.0,matched_control,0,YS_0014,2021-04-15 07:00:00,영서 내륙형,4,7,2021-04-15,5,True,False,False,False,False,True
FE_00624_C05,FE_00624,5.0,matched_control,0,YS_0014,2021-04-28 07:00:00,영서 내륙형,4,7,2021-04-28,5,True,False,False,False,False,True
FE_00625_C01,FE_00625,1.0,matched_control,0,YS_0015,2020-02-01 07:00:00,영서 내륙형,2,7,2020-02-01,5,True,False,True,False,False,True
FE_00625_C02,FE_00625,2.0,matched_control,0,YS_0015,2020-02-14 07:00:00,영서 내륙형,2,7,2020-02-14,5,True,False,True,False,False,True
FE_00625_C03,FE_00625,3.0,matched_control,0,YS_0015,2020-02-18 07:00:00,영서 내륙형,2,7,2020-02-18,5,True,False,True,False,False,True
FE_00625_C04,FE_00625,4.0,matched_control,0,YS_0015,2020-02-22 07:00:00,영서 내륙형,2,7,2020-02-22,5,True,False,True,False,False,True
FE_00625_C05,FE_00625,5.0,matched_control,0,YS_0015,2020-02-24 07:00:00,영서 내륙형,2,7,2020-02-24,5,True,False,True,False,False,True
FE_00626_C01,FE_00626,1.0,matched_control,0,YS_0015,2020-04-04 13:00:00,영서 내륙형,4,13,2020-04-04,5,True,False,False,False,False,True
FE_00626_C02,FE_00626,2.0,matched_control,0,YS_0015,2020-04-05 13:00:00,영서 내륙형,4,13,2020-04-05,5,True,False,False,False,False,True
FE_00626_C03,FE_00626,3.0,matched_control,0,YS_0015,2020-04-12 13:00:00,영서 내륙형,4,13,2020-04-12,5,True,False,False,False,False,True
FE_00626_C04,FE_00626,4.0,matched_control,0,YS_0015,2020-04-14 13:00:00,영서 내륙형,4,13,2020-04-14,5,True,False,False,False,False,True
FE_00626_C05,FE_00626,5.0,matched_control,0,YS_0015,2020-04-15 13:00:00,영서 내륙형,4,13,2020-04-15,5,True,False,False,False,False,True
FE_00627_C01,FE_00627,1.0,matched_control,0,YS_0015,2020-05-01 19:00:00,영서 내륙형,5,19,2020-05-01,5,True,False,False,False,False,True
FE_00627_C02,FE_00627,2.0,matched_control,0,YS_0015,2020-05-02 19:00:00,영서 내륙형,5,19,2020-05-02,5,True,False,False,False,False,True
FE_00627_C03,FE_00627,3.0,matched_control,0,YS_0015,2020-05-12 19:00:00,영서 내륙형,5,19,2020-05-12,5,True,False,False,False,False,True
FE_00627_C04,FE_00627,4.0,matched_control,0,YS_0015,2020-05-26 19:00:00,영서 내륙형,5,19,2020-05-26,5,True,False,False,False,False,True
FE_00627_C05,FE_00627,5.0,matched_control,0,YS_0015,2020-05-30 19:00:00,영서 내륙형,5,19,2020-05-30,5,True,False,False,False,False,True
FE_00628_C01,FE_00628,1.0,matched_control,0,YS_0015,2020-05-01 15:00:00,영서 내륙형,5,15,2020-05-01,5,True,False,False,False,False,True
FE_00628_C02,FE_00628,2.0,matched_control,0,YS_0015,2020-05-21 15:00:00,영서 내륙형,5,15,2020-05-21,5,True,False,False,False,False,True
FE_00628_C03,FE_00628,3.0,matched_control,0,YS_0015,2020-05-26 15:00:00,영서 내륙형,5,15,2020-05-26,5,True,False,False,False,False,True
FE_00628_C04,FE_00628,4.0,matched_control,0,YS_0015,2020-05-30 15:00:00,영서 내륙형,5,15,2020-05-30,5,True,False,False,False,False,True
FE_00628_C05,FE_00628,5.0,matched_control,0,YS_0015,2020-05-31 15:00:00,영서 내륙형,5,15,2020-05-31,5,True,False,False,False,False,True
FE_00629_C01,FE_00629,1.0,matched_control,0,YS_0015,2021-02-07 13:00:00,영서 내륙형,2,13,2021-02-07,5,True,False,True,True,False,True
FE_00629_C02,FE_00629,2.0,matched_control,0,YS_0015,2021-02-10 13:00:00,영서 내륙형,2,13,2021-02-10,5,True,False,True,True,False,True
FE_00629_C03,FE_00629,3.0,matched_control,0,YS_0015,2021-02-17 13:00:00,영서 내륙형,2,13,2021-02-17,5,True,False,True,True,False,True
FE_00629_C04,FE_00629,4.0,matched_control,0,YS_0015,2021-02-22 13:00:00,영서 내륙형,2,13,2021-02-22,5,True,False,True,True,False,True
FE_00629_C05,FE_00629,5.0,matched_control,0,YS_0015,2021-02-23 13:00:00,영서 내륙형,2,13,2021-02-23,5,True,False,True,True,False,True
FE_00630_C01,FE_00630,1.0,matched_control,0,YS_0015,2021-04-05 14:00:00,영서 내륙형,4,14,2021-04-05,5,True,False,False,False,False,True
FE_00630_C02,FE_00630,2.0,matched_control,0,YS_0015,2021-04-06 14:00:00,영서 내륙형,4,14,2021-04-06,5,True,False,False,False,False,True
FE_00630_C03,FE_00630,3.0,matched_control,0,YS_0015,2021-04-17 14:00:00,영서 내륙형,4,14,2021-04-17,5,True,False,False,False,False,True
FE_00630_C04,FE_00630,4.0,matched_control,0,YS_0015,2021-04-26 14:00:00,영서 내륙형,4,14,2021-04-26,5,True,False,False,False,False,True
FE_00630_C05,FE_00630,5.0,matched_control,0,YS_0015,2021-04-30 14:00:00,영서 내륙형,4,14,2021-04-30,5,True,False,False,False,False,True
FE_00631_C01,FE_00631,1.0,matched_control,0,YS_0015,2021-05-15 13:00:00,영서 내륙형,5,13,2021-05-15,5,True,False,False,False,False,True
FE_00631_C02,FE_00631,2.0,matched_control,0,YS_0015,2021-05-18 13:00:00,영서 내륙형,5,13,2021-05-18,5,True,False,False,False,False,True
FE_00631_C03,FE_00631,3.0,matched_control,0,YS_0015,2021-05-19 13:00:00,영서 내륙형,5,13,2021-05-19,5,True,False,False,False,False,True
FE_00631_C04,FE_00631,4.0,matched_control,0,YS_0015,2021-05-22 13:00:00,영서 내륙형,5,13,2021-05-22,5,True,False,False,False,False,True
FE_00631_C05,FE_00631,5.0,matched_control,0,YS_0015,2021-05-29 13:00:00,영서 내륙형,5,13,2021-05-29,5,True,False,False,False,False,True
FE_00632_C01,FE_00632,1.0,matched_control,0,YS_0016,2021-02-03 12:00:00,고지·산간형,2,12,2021-02-03,5,True,False,True,True,False,True
FE_00632_C02,FE_00632,2.0,matched_control,0,YS_0016,2021-02-06 12:00:00,고지·산간형,2,12,2021-02-06,5,True,False,True,True,False,True
FE_00632_C03,FE_00632,3.0,matched_control,0,YS_0016,2021-02-17 12:00:00,고지·산간형,2,12,2021-02-17,5,True,False,True,True,False,True
FE_00632_C04,FE_00632,4.0,matched_control,0,YS_0016,2021-02-23 12:00:00,고지·산간형,2,12,2021-02-23,5,True,False,True,True,False,True
FE_00632_C05,FE_00632,5.0,matched_control,0,YS_0016,2021-02-24 12:00:00,고지·산간형,2,12,2021-02-24,5,True,False,True,True,False,True
FE_00633_C01,FE_00633,1.0,matched_control,0,YS_0016,2021-04-08 12:00:00,고지·산간형,4,12,2021-04-08,5,True,False,False,False,False,True
FE_00633_C02,FE_00633,2.0,matched_control,0,YS_0016,2021-04-13 12:00:00,고지·산간형,4,12,2021-04-13,5,True,False,False,False,False,True
FE_00633_C03,FE_00633,3.0,matched_control,0,YS_0016,2021-04-25 12:00:00,고지·산간형,4,12,2021-04-25,5,True,False,False,False,False,True
FE_00633_C04,FE_00633,4.0,matched_control,0,YS_0016,2021-04-26 12:00:00,고지·산간형,4,12,2021-04-26,5,True,False,False,False,False,True
FE_00633_C05,FE_00633,5.0,matched_control,0,YS_0016,2021-04-28 12:00:00,고지·산간형,4,12,2021-04-28,5,True,False,False,False,False,True
FE_00634_C01,FE_00634,1.0,matched_control,0,YS_0016,2021-05-09 15:00:00,고지·산간형,5,15,2021-05-09,5,True,False,False,False,False,True
FE_00634_C02,FE_00634,2.0,matched_control,0,YS_0016,2021-05-12 15:00:00,고지·산간형,5,15,2021-05-12,5,True,False,False,False,False,True
FE_00634_C03,FE_00634,3.0,matched_control,0,YS_0016,2021-05-18 15:00:00,고지·산간형,5,15,2021-05-18,5,True,False,False,False,False,True
FE_00634_C04,FE_00634,4.0,matched_control,0,YS_0016,2021-05-23 15:00:00,고지·산간형,5,15,2021-05-23,5,True,False,False,False,False,True
FE_00634_C05,FE_00634,5.0,matched_control,0,YS_0016,2021-05-28 15:00:00,고지·산간형,5,15,2021-05-28,5,True,False,False,False,False,True
FE_00635_C01,FE_00635,1.0,matched_control,0,YS_0017,2020-03-08 09:00:00,영서 내륙형,3,9,2020-03-08,5,True,False,False,False,False,True
FE_00635_C02,FE_00635,2.0,matched_control,0,YS_0017,2020-03-11 09:00:00,영서 내륙형,3,9,2020-03-11,5,True,False,False,False,False,True
FE_00635_C03,FE_00635,3.0,matched_control,0,YS_0017,2020-03-17 09:00:00,영서 내륙형,3,9,2020-03-17,5,True,False,False,False,False,True
FE_00635_C04,FE_00635,4.0,matched_control,0,YS_0017,2020-03-30 09:00:00,영서 내륙형,3,9,2020-03-30,5,True,False,False,False,False,True
FE_00635_C05,FE_00635,5.0,matched_control,0,YS_0017,2020-03-31 09:00:00,영서 내륙형,3,9,2020-03-31,5,True,False,False,False,False,True
FE_00636_C01,FE_00636,1.0,matched_control,0,YS_0017,2020-04-01 15:00:00,영서 내륙형,4,15,2020-04-01,5,True,False,False,False,False,True
FE_00636_C02,FE_00636,2.0,matched_control,0,YS_0017,2020-04-06 15:00:00,영서 내륙형,4,15,2020-04-06,5,True,False,False,False,False,True
FE_00636_C03,FE_00636,3.0,matched_control,0,YS_0017,2020-04-08 15:00:00,영서 내륙형,4,15,2020-04-08,5,True,False,False,False,False,True
FE_00636_C04,FE_00636,4.0,matched_control,0,YS_0017,2020-04-12 15:00:00,영서 내륙형,4,15,2020-04-12,5,True,False,False,False,False,True
FE_00636_C05,FE_00636,5.0,matched_control,0,YS_0017,2020-04-19 15:00:00,영서 내륙형,4,15,2020-04-19,5,True,False,False,False,False,True
FE_00637_C01,FE_00637,1.0,matched_control,0,YS_0017,2020-04-03 12:00:00,영서 내륙형,4,12,2020-04-03,5,True,False,False,False,False,True
FE_00637_C02,FE_00637,2.0,matched_control,0,YS_0017,2020-04-05 12:00:00,영서 내륙형,4,12,2020-04-05,5,True,False,False,False,False,True
FE_00637_C03,FE_00637,3.0,matched_control,0,YS_0017,2020-04-06 12:00:00,영서 내륙형,4,12,2020-04-06,5,True,False,False,False,False,True
FE_00637_C04,FE_00637,4.0,matched_control,0,YS_0017,2020-04-09 12:00:00,영서 내륙형,4,12,2020-04-09,5,True,False,False,False,False,True
FE_00637_C05,FE_00637,5.0,matched_control,0,YS_0017,2020-04-29 12:00:00,영서 내륙형,4,12,2020-04-29,5,True,False,False,False,False,True
FE_00638_C01,FE_00638,1.0,matched_control,0,YS_0017,2020-05-08 13:00:00,영서 내륙형,5,13,2020-05-08,5,True,False,False,False,False,True
FE_00638_C02,FE_00638,2.0,matched_control,0,YS_0017,2020-05-10 13:00:00,영서 내륙형,5,13,2020-05-10,5,True,False,False,False,False,True
FE_00638_C03,FE_00638,3.0,matched_control,0,YS_0017,2020-05-22 13:00:00,영서 내륙형,5,13,2020-05-22,5,True,False,False,False,False,True
FE_00638_C04,FE_00638,4.0,matched_control,0,YS_0017,2020-05-24 13:00:00,영서 내륙형,5,13,2020-05-24,5,True,False,False,False,False,True
FE_00638_C05,FE_00638,5.0,matched_control,0,YS_0017,2020-05-29 13:00:00,영서 내륙형,5,13,2020-05-29,5,True,False,False,False,False,True
FE_00639_C01,FE_00639,1.0,matched_control,0,YS_0017,2020-05-07 17:00:00,영서 내륙형,5,17,2020-05-07,5,True,False,False,False,False,True
FE_00639_C02,FE_00639,2.0,matched_control,0,YS_0017,2020-05-11 17:00:00,영서 내륙형,5,17,2020-05-11,5,True,False,False,False,False,True
FE_00639_C03,FE_00639,3.0,matched_control,0,YS_0017,2020-05-13 17:00:00,영서 내륙형,5,17,2020-05-13,5,True,False,False,False,False,True
FE_00639_C04,FE_00639,4.0,matched_control,0,YS_0017,2020-05-17 17:00:00,영서 내륙형,5,17,2020-05-17,5,True,False,False,False,False,True
FE_00639_C05,FE_00639,5.0,matched_control,0,YS_0017,2020-05-24 17:00:00,영서 내륙형,5,17,2020-05-24,5,True,False,False,False,False,True
FE_00640_C01,FE_00640,1.0,matched_control,0,YS_0017,2021-03-11 09:00:00,영서 내륙형,3,9,2021-03-11,5,True,False,False,False,False,True
FE_00640_C02,FE_00640,2.0,matched_control,0,YS_0017,2021-03-13 09:00:00,영서 내륙형,3,9,2021-03-13,5,True,False,False,False,False,True
FE_00640_C03,FE_00640,3.0,matched_control,0,YS_0017,2021-03-17 09:00:00,영서 내륙형,3,9,2021-03-17,5,True,False,False,False,False,True
FE_00640_C04,FE_00640,4.0,matched_control,0,YS_0017,2021-03-18 09:00:00,영서 내륙형,3,9,2021-03-18,5,True,False,False,False,False,True
FE_00640_C05,FE_00640,5.0,matched_control,0,YS_0017,2021-03-21 09:00:00,영서 내륙형,3,9,2021-03-21,5,True,False,False,False,False,True
FE_00641_C01,FE_00641,1.0,matched_control,0,YS_0017,2021-04-01 15:00:00,영서 내륙형,4,15,2021-04-01,5,True,False,False,False,False,True
FE_00641_C02,FE_00641,2.0,matched_control,0,YS_0017,2021-04-04 15:00:00,영서 내륙형,4,15,2021-04-04,5,True,False,False,False,False,True
FE_00641_C03,FE_00641,3.0,matched_control,0,YS_0017,2021-04-13 15:00:00,영서 내륙형,4,15,2021-04-13,5,True,False,False,False,False,True
FE_00641_C04,FE_00641,4.0,matched_control,0,YS_0017,2021-04-15 15:00:00,영서 내륙형,4,15,2021-04-15,5,True,False,False,False,False,True
FE_00641_C05,FE_00641,5.0,matched_control,0,YS_0017,2021-04-30 15:00:00,영서 내륙형,4,15,2021-04-30,5,True,False,False,False,False,True
FE_00642_C01,FE_00642,1.0,matched_control,0,YS_0017,2021-04-02 16:00:00,영서 내륙형,4,16,2021-04-02,5,True,False,False,False,False,True
FE_00642_C02,FE_00642,2.0,matched_control,0,YS_0017,2021-04-18 16:00:00,영서 내륙형,4,16,2021-04-18,5,True,False,False,False,False,True
FE_00642_C03,FE_00642,3.0,matched_control,0,YS_0017,2021-04-21 16:00:00,영서 내륙형,4,16,2021-04-21,5,True,False,False,False,False,True
FE_00642_C04,FE_00642,4.0,matched_control,0,YS_0017,2021-04-23 16:00:00,영서 내륙형,4,16,2021-04-23,5,True,False,False,False,False,True
FE_00642_C05,FE_00642,5.0,matched_control,0,YS_0017,2021-04-28 16:00:00,영서 내륙형,4,16,2021-04-28,5,True,False,False,False,False,True
FE_00643_C01,FE_00643,1.0,matched_control,0,YS_0018,2021-03-03 15:00:00,영서 내륙형,3,15,2021-03-03,5,True,False,False,False,False,True
FE_00643_C02,FE_00643,2.0,matched_control,0,YS_0018,2021-03-09 15:00:00,영서 내륙형,3,15,2021-03-09,5,True,False,False,False,False,True
FE_00643_C03,FE_00643,3.0,matched_control,0,YS_0018,2021-03-17 15:00:00,영서 내륙형,3,15,2021-03-17,5,True,False,False,False,False,True
FE_00643_C04,FE_00643,4.0,matched_control,0,YS_0018,2021-03-20 15:00:00,영서 내륙형,3,15,2021-03-20,5,True,False,False,False,False,True
FE_00643_C05,FE_00643,5.0,matched_control,0,YS_0018,2021-03-23 15:00:00,영서 내륙형,3,15,2021-03-23,5,True,False,False,False,False,True
FE_00644_C01,FE_00644,1.0,matched_control,0,YS_0018,2021-03-06 16:00:00,영서 내륙형,3,16,2021-03-06,5,True,False,False,False,False,True
FE_00644_C02,FE_00644,2.0,matched_control,0,YS_0018,2021-03-07 16:00:00,영서 내륙형,3,16,2021-03-07,5,True,False,False,False,False,True
FE_00644_C03,FE_00644,3.0,matched_control,0,YS_0018,2021-03-09 16:00:00,영서 내륙형,3,16,2021-03-09,5,True,False,False,False,False,True
FE_00644_C04,FE_00644,4.0,matched_control,0,YS_0018,2021-03-16 16:00:00,영서 내륙형,3,16,2021-03-16,5,True,False,False,False,False,True
FE_00644_C05,FE_00644,5.0,matched_control,0,YS_0018,2021-03-28 16:00:00,영서 내륙형,3,16,2021-03-28,5,True,False,False,False,False,True
FE_00645_C01,FE_00645,1.0,matched_control,0,YS_0018,2021-04-12 09:00:00,영서 내륙형,4,9,2021-04-12,5,True,False,False,False,False,True
FE_00645_C02,FE_00645,2.0,matched_control,0,YS_0018,2021-04-14 09:00:00,영서 내륙형,4,9,2021-04-14,5,True,False,False,False,False,True
FE_00645_C03,FE_00645,3.0,matched_control,0,YS_0018,2021-04-23 09:00:00,영서 내륙형,4,9,2021-04-23,5,True,False,False,False,False,True
FE_00645_C04,FE_00645,4.0,matched_control,0,YS_0018,2021-04-24 09:00:00,영서 내륙형,4,9,2021-04-24,5,True,False,False,False,False,True
FE_00645_C05,FE_00645,5.0,matched_control,0,YS_0018,2021-04-29 09:00:00,영서 내륙형,4,9,2021-04-29,5,True,False,False,False,False,True
FE_00646_C01,FE_00646,1.0,matched_control,0,YS_0019,2020-01-01 14:00:00,고지·산간형,1,14,2020-01-01,5,True,False,False,False,False,True
FE_00646_C02,FE_00646,2.0,matched_control,0,YS_0019,2020-01-17 14:00:00,고지·산간형,1,14,2020-01-17,5,True,False,False,False,False,True
FE_00646_C03,FE_00646,3.0,matched_control,0,YS_0019,2020-01-18 14:00:00,고지·산간형,1,14,2020-01-18,5,True,False,False,False,False,True
FE_00646_C04,FE_00646,4.0,matched_control,0,YS_0019,2020-01-22 14:00:00,고지·산간형,1,14,2020-01-22,5,True,False,False,False,False,True
FE_00646_C05,FE_00646,5.0,matched_control,0,YS_0019,2020-01-28 14:00:00,고지·산간형,1,14,2020-01-28,5,True,False,False,False,False,True
FE_00647_C01,FE_00647,1.0,matched_control,0,YS_0019,2020-02-06 09:00:00,고지·산간형,2,9,2020-02-06,5,True,False,True,False,False,True
FE_00647_C02,FE_00647,2.0,matched_control,0,YS_0019,2020-02-07 09:00:00,고지·산간형,2,9,2020-02-07,5,True,False,True,False,False,True
FE_00647_C03,FE_00647,3.0,matched_control,0,YS_0019,2020-02-12 09:00:00,고지·산간형,2,9,2020-02-12,5,True,False,True,False,False,True
FE_00647_C04,FE_00647,4.0,matched_control,0,YS_0019,2020-02-15 09:00:00,고지·산간형,2,9,2020-02-15,5,True,False,True,False,False,True
FE_00647_C05,FE_00647,5.0,matched_control,0,YS_0019,2020-02-18 09:00:00,고지·산간형,2,9,2020-02-18,5,True,False,True,False,False,True
FE_00648_C01,FE_00648,1.0,matched_control,0,YS_0019,2020-10-05 14:00:00,고지·산간형,10,14,2020-10-05,5,True,False,False,False,False,True
FE_00648_C02,FE_00648,2.0,matched_control,0,YS_0019,2020-10-08 14:00:00,고지·산간형,10,14,2020-10-08,5,True,False,False,False,False,True
FE_00648_C03,FE_00648,3.0,matched_control,0,YS_0019,2020-10-12 14:00:00,고지·산간형,10,14,2020-10-12,5,True,False,False,False,False,True
