group,feature,n,fire_mean,control_mean,mean_delta,median_delta,sd_delta,mean_delta_ci_low_t,mean_delta_ci_high_t,date_boot_ci_low,date_boot_ci_high,cell_boot_ci_low,cell_boot_ci_high,cohen_dz,direction_match_pct,paired_t_p,wilcoxon_p,date_n,cell_n,support_flag,paired_t_q,wilcoxon_q
영서 내륙형,wind_duration_5m_s,615,0.0991869918699187,0.05756097560975611,0.0416260162601626,0.0,0.7180029919091255,-0.01523226371320019,0.09848429623352539,-0.03140851627379768,0.13856574216743703,-0.011910191905249567,0.1094181818181818,0.057974711427708124,2.7642276422764227,0.1510212275878466,0.02379505142263492,208,41,ok,0.3397977620726549,0.04759010284526984
영서 내륙형,wind_duration_local_p90,615,0.4764227642276423,0.3603252032520325,0.11609756097560976,0.0,2.2495713070238343,-0.06204480978904221,0.29423993174026175,-0.13232362241459747,0.3825589574501491,-0.0464919618796164,0.263260129289112,0.051608749015031645,11.544715447154472,0.20107937188235023,3.5315315258123985e-06,208,41,ok,0.4176263877556505,1.4669438645682271e-05
영서 내륙형,wind_mean_6h,615,1.6323766937669377,1.6492471544715448,-0.016870460704607047,-0.16399999999999992,1.0247591032581844,-0.09802059608688483,0.06427967467767075,-0.1822151214741331,0.16586167322909678,-0.11989060483474417,0.0981825136156055,-0.01646285517344323,40.0,0.6832210764717317,0.004124619059055955,208,41,ok,0.9223484532368378,0.011722601536264293
영서 내륙형,wind_max_6h,615,2.4872357723577236,2.490149593495935,-0.002913821138211376,-0.1519999999999999,1.341055388285793,-0.10911129327435952,0.10328365099793678,-0.2159678955353517,0.2141440759266862,-0.143672212336892,0.1343384863123993,-0.002172782096596304,43.90243902439025,0.9570457137487178,0.05080656635496582,208,41,ok,0.9867383835098521,0.09006149959752456
영서 내륙형,wind_mean_24h,615,1.5792046070460704,1.5993544792876502,-0.020149872241579554,-0.08633333333333337,0.7814622704809134,-0.08203345916853651,0.0417337146853774,-0.15031467544261295,0.12429144578380802,-0.09374497481001048,0.059950782663401994,-0.02578483057048843,44.06504065040651,0.5227732737021409,0.01269029429157934,208,41,ok,0.8302869641151649,0.029794603988925406
영서 내륙형,wind_max_24h,615,3.6063577235772355,3.664582113821138,-0.05822439024390241,-0.06999999999999984,1.4992567958141882,-0.17694974878552677,0.06050096829772193,-0.291626234412684,0.15671126137957703,-0.1676088690577692,0.048358328485119596,-0.03883550196768193,47.15447154471545,0.3358819338856972,0.14786625146057117,208,41,ok,0.604587480994255,0.19475067265538643
영서 내륙형,풍향_sin_current,615,-0.1879405851193789,-0.19846164826384394,0.010521063144465055,-0.05502743752886752,0.621054668053003,-0.0386599299611888,0.05970205625011891,-0.05185614129600514,0.07926272641719861,-0.04797600578661235,0.08139124878529252,0.016940639344115115,45.85365853658537,0.674549008602107,0.547125133392276,208,41,ok,0.9223484532368378,0.6029542286363858
영서 내륙형,풍향_cos_current,615,0.039257857075942454,0.05468128563550292,-0.015423428559560463,-0.006284354136914971,0.7198728841632542,-0.07242978431882294,0.04158292719970202,-0.08184687047257619,0.05807868897583062,-0.08564465830943076,0.04570458996080737,-0.021425211171119354,48.94308943089431,0.595383689382404,0.43157059415753773,208,41,ok,0.8689383574770222,0.49584706562780934
고지·산간형,wind_duration_3m_s,181,3.342541436464088,3.6497237569060776,-0.3071823204419889,-0.2,12.546473754933745,-2.1473622338593223,1.5329975929753443,-2.1473790154359618,1.743309239346874,-2.282173228006561,1.740823661971831,-0.024483558204646406,20.441988950276244,0.7422419410244738,0.00010097577171516114,101,25,ok,0.9321177864028276,0.00032074656897757063
고지·산간형,wind_duration_5m_s,181,0.5138121546961326,0.6353591160220995,-0.12154696132596687,0.0,2.9726587116313805,-0.5575441153819436,0.3144501927300098,-0.6757873730043542,0.4333200973485334,-0.42389492753623187,0.16201604986747797,-0.04088830004277972,7.18232044198895,0.5829356107989757,0.006549379315711904,101,25,ok,0.8689383574770222,0.016841261097544896
고지·산간형,wind_duration_local_p90,181,0.3756906077348066,0.4961325966850829,-0.12044198895027623,0.0,2.156404369212896,-0.43671985976401884,0.19583588186346634,-0.39134697699304444,0.26266089792483094,-0.4152583545530343,0.3242882840076024,-0.0558531556835226,9.392265193370166,0.45337683244843974,8.974726884714407e-06,101,25,ok,0.7418893621883559,3.4616803698184144e-05
고지·산간형,wind_mean_6h,181,2.1674677716390423,2.1470174953959487,0.02045027624309391,-0.0033333333333334103,1.4521056721215708,-0.192528744172639,0.23342929665882683,-0.31163713825891803,0.32915925610899394,-0.3537620484613173,0.3355924038560674,0.014083187357305361,49.72375690607735,0.8499380183036412,0.9080797765851042,101,25,ok,0.9561802705915964,0.9080797765851041
고지·산간형,wind_max_6h,181,3.1287292817679564,3.177541436464088,-0.04881215469613262,-0.1160000000000001,1.9131670131155998,-0.329414623351004,0.2317903139587388,-0.4373996875,0.3140393284858851,-0.44995477247502774,0.35043878527020556,-0.025513796945851496,49.72375690607735,0.7318086801175453,0.5888725669794537,101,25,ok,0.9321177864028276,0.63598237233781
고지·산간형,wind_mean_24h,181,2.2493577348066296,2.1797678242567744,0.0695899105498553,-0.05041666666666633,1.224665263609059,-0.11003063166561236,0.24921045276532297,-0.20407787288558793,0.31950054972498265,-0.132852772064675,0.2775492747890294,0.05682361753674267,48.06629834254144,0.44558015233913584,0.740796302595468,101,25,ok,0.7418893621883559,0.7843725556893191
고지·산간형,wind_max_24h,181,4.5122099447513815,4.569806629834254,-0.05759668508287284,-0.11399999999999988,1.7914275430474298,-0.3203437362024848,0.20515036603673908,-0.39878538084766074,0.27475611912141223,-0.43846253968253956,0.3081507153885743,-0.03215127807228758,46.408839779005525,0.6658586283490042,0.5321255744260232,101,25,ok,0.9223484532368378,0.598641271229276
고지·산간형,풍향_sin_current,181,-0.21888276594279762,-0.12338314896224721,-0.09549961698055048,-0.15667898633360788,0.6550930285130806,-0.191581516647017,0.0005822826859160218,-0.20938698919909737,0.008517756841532349,-0.19948119651566684,0.022452382573864216,-0.14578023704101073,37.569060773480665,0.05138971212422866,0.008152598450371995,101,25,ok,0.15416913637268598,0.020010923469094898
고지·산간형,풍향_cos_current,181,-0.04116021698867953,0.017156460250177915,-0.05831667723885743,-0.025290458102453006,0.7653682967890402,-0.17057255037323404,0.05393919589551917,-0.1730676942643961,0.048232608016211105,-0.1252559320327919,0.027244235282992593,-0.07619426814974459,46.408839779005525,0.3066968030237742,0.3770681018320631,101,25,ok,0.5914866915458503,0.442645163020248
영동 겨울,wind_duration_3m_s,194,12.6340206185567,6.671477663230242,5.962542955326461,0.0,26.59860821034206,2.1960427356797574,9.729043174973164,1.3557377281889673,10.713436868686868,2.3739385644768856,10.263990337536285,0.22416747929721026,41.75257731958763,0.002070481511430061,0.13729936856140496,74,20,ok,0.00860046166286333,0.19010681800809917
영동 겨울,wind_duration_5m_s,194,4.448453608247423,2.62680412371134,1.8216494845360827,0.0,19.166403717494696,-0.892412215267901,4.535711184340066,0.03817969413763808,5.562149386845038,0.17894143891351932,5.612733112582781,0.09504388571724172,13.917525773195877,0.18713259334553714,0.2983341829346292,74,20,ok,0.4042064016263602,0.3580010195215551
영동 겨울,wind_duration_local_p90,194,0.8814432989690721,0.3164948453608247,0.5649484536082474,0.0,3.8224328643562266,0.02367222932879076,1.106224677887704,-0.19255025312686125,1.8244293873312547,0.1347482893450636,0.8888583725110619,0.1477981363325778,14.948453608247423,0.04087691194616011,0.23571152093566128,74,20,ok,0.13795957781829038,0.29600981698897
영동 겨울,wind_mean_6h,194,3.1581443298969076,2.568493699885453,0.5896506300114547,0.5201111111111112,1.2737157166437203,0.4092859098513717,0.7700153501715377,0.22809879634599714,0.8987114329583704,0.3037926540303145,0.7807390400149787,0.46293739042900567,65.4639175257732,8.879354254973043e-10,8.338247748424984e-09,74,20,ok,1.5982837658951478e-08,7.504422973582486e-08
영동 겨울,wind_max_6h,194,4.043917525773196,3.3507542955326466,0.6931632302405498,0.6949999999999998,1.453291170990711,0.487369698809879,0.8989567616712206,0.3564126801801802,0.9995116845797878,0.40082462068965513,0.928650760506418,0.476961013785021,68.04123711340206,3.047478773997674e-10,1.1867805699677066e-09,74,20,ok,1.2990618262516553e-08,1.602153769456404e-08
영동 겨울,wind_mean_24h,194,3.120420962199313,2.632217139175258,0.488203823024055,0.3656250000000001,1.2120880608640978,0.31656589703284915,0.6598417490152608,0.12337259735031474,0.8594224118222115,0.25573178240740746,0.7384812168493633,0.40277916991939877,63.4020618556701,6.941590461850221e-08,6.361338013386658e-07,74,20,ok,5.354941213427314e-07,3.122838661117087e-06
영동 겨울,wind_max_24h,194,4.9697938144329905,4.439664948453609,0.5301288659793815,0.45299999999999985,1.542456855235191,0.31170901340303503,0.7485487185557279,0.14964717032967037,0.8745559579353192,0.14905044949762036,0.8537810751748252,0.3436912119649197,60.30927835051546,3.360369724607185e-06,1.7791965881217783e-05,74,20,ok,2.2682495641098497e-05,6.405107717238403e-05
영동 겨울,풍향_sin_current,194,-0.45915232288383084,-0.25574414914552834,-0.20340817373830244,-0.17354386159183205,0.7365877612475918,-0.3077128028598143,-0.0991035446167906,-0.3196019293768099,-0.06843305879230233,-0.3057507564921648,-0.07576687880806507,-0.2761492716004144,36.08247422680412,0.00016281658559385635,7.194707759639773e-05,74,20,ok,0.0008792095622068242,0.00024282138688784232
영동 겨울,풍향_cos_current,194,-0.06356118984067335,0.013899726133268654,-0.077460915973942,-0.09697653472559431,0.5953132544033914,-0.16176034569361952,0.0068385137457355055,-0.17046788760476184,0.015561933590505735,-0.1818057666065501,0.059330911329925344,-0.13011790918643573,43.81443298969072,0.0714888754216308,0.051701971991171505,74,20,ok,0.1750906996030834,0.09006149959752456
영서/고지,wind_duration_3m_s,796,1.4384422110552764,1.520100502512563,-0.08165829145728647,0.0,6.6231319626773315,-0.5424627289428008,0.3791461460282278,-0.563783241154633,0.48158942524668247,-0.616814033502092,0.44654200233887625,-0.012329256297088328,16.20603015075377,0.7280440701384296,5.396300736185782e-11,235,66,ok,0.9321177864028276,2.9140023975403222e-09
영서/고지,wind_duration_5m_s,796,0.1934673366834171,0.18894472361809042,0.004522613065326639,0.0,1.5503554952823424,-0.10334337781814094,0.11238860394879423,-0.14661289985146134,0.14741302463481176,-0.07528653724762081,0.08723642533936646,0.0029171458282237425,3.7688442211055273,0.9344266350029092,0.0004820068723133298,235,66,ok,0.9867383835098521,0.0014460206169399894
영서/고지,wind_duration_local_p90,796,0.4535175879396985,0.3912060301507537,0.06231155778894472,0.0,2.229597743208478,-0.09281271569191098,0.21743583126980043,-0.1618690073322053,0.3077709044160059,-0.0852996474735605,0.24119965521644743,0.02794744387356437,11.055276381909549,0.43064261365634104,7.426691147159765e-10,235,66,ok,0.7418893621883559,1.3368044064887578e-08
영서/고지,wind_mean_6h,796,1.7540494137353435,1.7624336264656617,-0.008384212730318264,-0.15033333333333332,1.1352141107198337,-0.08736673982833021,0.07059831436769368,-0.1776442554919912,0.16622550252856977,-0.11114058890840188,0.10416290014459641,-0.007385578324957462,42.211055276381906,0.8349912592575284,0.021747292662971814,235,66,ok,0.9561802705915964,0.04516745399232607
영서/고지,wind_max_6h,796,2.6331030150753767,2.64645351758794,-0.013350502512562822,-0.1509999999999999,1.4893195403759596,-0.11696991654605662,0.09026891152093097,-0.22273684048768738,0.2194039717948717,-0.1608969872353446,0.13307478374883253,-0.00896416259279903,45.22613065326633,0.8004030258484558,0.06162761590799731,235,66,ok,0.9561802705915964,0.09787915467740749
영서/고지,wind_mean_24h,796,1.7315886725293133,1.7313328906436947,0.0002557818856185666,-0.08324999999999988,0.9014667452853486,-0.06246377116178763,0.06297533493302476,-0.13707811775863887,0.1423882771249339,-0.07819610853020413,0.08785740990153464,0.00028373967975668576,44.9748743718593,0.9936147860377893,0.05601982709677675,235,66,ok,0.9936147860377893,0.09453345822581076
영서/고지,wind_max_24h,796,3.8123366834170853,3.8704183417085427,-0.05808165829145725,-0.07499999999999973,1.569276437718232,-0.16726407383398317,0.05110075725106867,-0.26248942273307785,0.15901853324788884,-0.18432200272184587,0.05938787037037038,-0.037011744327155933,46.984924623115575,0.29669648775481533,0.11794545115563118,235,66,ok,0.5914866915458503,0.1676066937474759
영서/고지,풍향_sin_current,796,-0.1949764327689251,-0.18138977844777734,-0.013586654321147777,-0.07998826899231759,0.6301078987442039,-0.05742641434287453,0.030253105700578972,-0.06861213853098987,0.05033657198675193,-0.06532037423360058,0.048862465399104625,-0.021562425019946242,43.969849246231156,0.5431285497664097,0.06583704716423856,235,66,ok,0.8379697624967464,0.10157715848196806
영서/고지,풍향_cos_current,796,0.020971837722052286,0.04614863061698053,-0.025176792894928246,-0.011156878935268677,0.7301972335654581,-0.07598026885807241,0.025626683068215916,-0.08558693955186412,0.03364489765109794,-0.07601393269082501,0.025548067078649248,-0.03447944163249324,48.366834170854275,0.33095617109943615,0.26972846490250135,235,66,ok,0.604587480994255,0.33103038874397894
