fire_id,연도,월,일,시간,진화소요시간(HH),위도,경도,발생지역시도명,발생지역시군구명,발생지역읍면동명,발생지역리명,발생지역번지,발생원인명,피해면적(ha),피해금액,위도_topo,경도_topo,고도(m),경사도(도),사면방향_sin,사면방향_cos,TPI(지형위치지수),TWI(지형다습지수),nearest_station_dist_km,nearest_station_name,nearest_facility_dist_km,nearest_facility_remote,nearest_water_dist_km,nearest_road_dist_km,nearest_road_width_m,nearest_road_length_km,nearest_trail_dist_km,nearest_trail_difficulty,nearest_trail_material,나지,농업지역,산림지역,수역,습지,시가화건조지역,초지,침엽수림,혼효림,활엽수림,시가화/건조지역,total_lc_area,total_lc_area_norm,나지_ratio,농업지역_ratio,산림지역_ratio,수역_ratio,습지_ratio,시가화건조지역_ratio,초지_ratio,침엽수림_ratio,혼효림_ratio,활엽수림_ratio,시가화/건조지역_ratio,is_gangwon
F_001048,2007,2,28,14,1.5,35.89435274570919,128.52995281757617,대구광역시,북,팔달,0,산68,입산자실화,0.5,210.0,35.89435274570919,128.52995281757617,69.56008,17.432546548868938,-0.3533649089399389,0.9354855643620956,3.6567154,2.2872140407562256,2.6100410219640873,서부소방서,10.366919362993551,가능,0.5765465476387313,23.10437507075444,4.0,2.97217686193,1.184685612400701,쉬움,암석/토사,4009.1210123384553,17757.600943475416,165569.40960051224,0.0,656.755045404679,61629.334446799985,32667.14310061561,82142.7073452105,40071.83011701782,43354.87213828393,0.0,282289.36414914636,282289.36414914636,0.01420216813489386,0.06290566772502723,0.5865237257505542,0.0,0.002326531314363248,0.21831971825278684,0.11572218882237471,0.29098760979818833,0.14195302836789145,0.1535830875844744,0.0,False
F_001049,2008,2,24,18,3.533333333333333,35.81952818384537,128.5637532021791,대구광역시,달서,송현,0,산10-1,무속행위실화추정,0.16,400.0,35.81952818384537,128.5637532021791,392.54694,24.410366545693268,-0.16607111537567,-0.9861137787486192,-8.1026,3.246598243713379,1.5765482880982067,중부소방서_대구-성명-119 안전센터,5.913353418906936,불가능,0.9829445125280377,14.930636245550627,4.0,2.97217686193,0.1293339619071261,쉬움,0,0.0,0.0,282289.36414914415,0.0,0.0,0.0,0.0,227985.13481189444,35238.203447701584,19066.025889548157,0.0,282289.36414914415,282289.36414914415,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8076292052273045,0.12483007836272537,0.06754071640997021,0.0,False
F_001050,2007,3,10,13,0.7,35.913085740528395,128.59606826768996,대구광역시,북,서변,0,산39,담뱃불실화추정,0.16,50.0,35.913085740528395,128.59606826768996,39.387093,5.519053373566047,-0.3220854306126097,0.9467106080461388,-0.44423676,4.019196033477783,0.8740090091695963,북부소방서_대구-무태-119 안전센터,16.13522581573678,가능,0.1942972362719976,25.68458624391755,4.0,2.97217686193,0.3365168049019054,쉬움,0,23298.503999924167,18101.549878954178,78887.61389785515,0.0,0.0,104793.43653612936,57208.259836280646,22704.12250240097,0.0,56183.49139545417,0.0,282289.3641491435,282289.3641491435,0.08253411909495371,0.06412409455635915,0.279456557407441,0.0,0.0,0.3712270097457985,0.20265821919544758,0.08042854384838095,0.0,0.19902801355906002,0.0,False
F_001051,2009,4,19,15,3.183333333333333,35.93521525063081,128.65179677885513,대구광역시,동,봉무,0,산51-1,입산자실화추정,0.2,3500.0,35.93521525063081,128.65179677885513,189.8948,28.01817057515624,0.4470294120726414,0.8945192590112236,-4.9684753,2.608062505722046,1.6312944202757402,동부소방서_대구-불로-119 안전센터,18.30079423991128,불가능,0.6485428363290112,29.43139049491672,4.0,2.97217686193,0.26644417718461083,쉬움,토사,0.0,1479.7304548349712,261267.3500880595,0.0,0.0,1825.6752095828947,17716.608396664757,173615.3199909143,63934.21549057863,23717.814606566608,0.0,282289.3641491422,282289.3641491422,0.0,0.005241892337301039,0.9255302652848936,0.0,0.0,0.0064673892871795705,0.06276045309062557,0.6150260762186844,0.22648467710884146,0.08401951195736782,0.0,False
F_001052,2009,3,1,12,1.5833333333333337,35.94399970148989,128.64282176083245,대구광역시,동,지묘,0,산20,미상,0.9,3400.0,35.94399970148989,128.64282176083245,83.83248,12.50840535768168,-0.7632123936277939,0.6461476938076414,-1.8085709,3.452789545059204,2.4488783495346103,동부소방서_대구-불로-119 안전센터,17.523418132190294,불가능,0.25553639239431647,30.0896552962479,4.0,2.97217686193,0.0157665730051931,쉬움,토사/암반,9463.318152190797,3723.545170274933,154753.94304125974,4717.470472001963,7076.210949810938,65992.5130856743,36562.363277930446,92971.4486324606,16530.274367281425,45252.22004151771,0.0,282289.36414914316,282289.36414914316,0.03352346688907132,0.013190525904148681,0.5482103213761108,0.016711470820804857,0.025067224800125066,0.2337761228963915,0.12952086731334764,0.3293480394229114,0.05855790712167219,0.16030437483152715,0.0,False
F_001053,2009,3,8,16,0.1666666666666666,35.86681731272748,128.41711917799412,대구광역시,달성,하빈,동곡,산22-1,전기누전,0.01,0.0,35.86681731272748,128.41711917799412,112.467865,5.273513692763446,0.9863573860174368,0.1646180641632285,6.3373566,4.232585430145264,3.3938145781348443,강서소방서_대구-매곡-119 안전센터,5.013001520820889,가능,0.3241052257947923,22.377308605786673,4.0,2.2508874980700004,0.09548585596902569,쉬움,0,612.5529240990219,21145.563777675765,231357.33129388618,0.0,0.0,13176.139735046834,15997.776418439307,77502.56745774421,41535.51337895859,112319.25045718339,0.0,282289.3641491471,282289.3641491471,0.0021699468768344404,0.07490740517770107,0.8195750909398376,0.0,0.0,0.046676004867421225,0.056671552138205634,0.27455007981383195,0.1471380740969517,0.397886937029054,0.0,False
F_001054,2006,10,14,16,0.5833333333333334,35.99562897463811,128.62762463016946,대구광역시,동,송정,0,산25-1,입산자실화,0.01,0.0,35.99562897463811,128.62762463016946,354.28677,15.446213524116542,0.2501678920400338,0.9682024714863344,-1.3428955,1.8192729949951167,7.291806809868654,동부소방서_대구-공산-119 안전센터,12.593185077114915,불가능,1.1287205227653097,29.635378392860442,3.0,0.426989945817,0.8026220348343823,쉬움,0,0.0,1082.9483206166033,280989.8175738269,0.0,0.0,0.0,216.59825470154334,134749.19241211307,46974.39930296346,99266.22585875037,0.0,282289.364149145,282289.364149145,0.0,0.003836305784600646,0.9953964026266624,0.0,0.0,0.0,0.0007672915887369586,0.47734420607118433,0.16640513341531693,0.35164706314016125,0.0,False
F_001055,2009,3,12,16,0.5833333333333334,35.72533919214522,128.45187970188573,대구광역시,달성,논공,북,462,미상,0.02,40.0,35.72533919214522,128.45187970188573,48.991585,9.254297432328851,0.6521807798604132,-0.7580634738467903,2.3544464,2.9424448013305664,0.538081238723972,달성소방서-논공-119 안전센터,7.825951542162294,가능,0.17037709979285662,8.996743438761406,4.0,2.97217686193,0.8256159725875813,쉬움,0,8169.1909420062575,42747.695969681736,46774.07552608804,0.0,0.0,140042.80147782562,44555.60023373938,24409.41248724613,8131.038019455957,14233.625019385956,0.0,282289.364149341,282289.364149341,0.028939067423328312,0.1514321876720325,0.16569549358346675,0.0,0.0,0.49609662730239473,0.15783662401877777,0.08646947277238788,0.02880391205654617,0.0504221087545327,0.0,False
F_001056,2006,12,31,15,1.35,35.93436096395173,128.61188500169956,대구광역시,북,연경,0,산152,급수모터 과열,0.13,240.0,35.93436096395173,128.61188500169956,130.39264,24.232070237287704,0.7319773420724399,-0.6813289739124311,-8.5278015,2.462012767791748,2.013705747984844,북부소방서_대구-무태-119 안전센터,17.73350816548649,가능,0.5789522779574756,28.301706635987404,4.0,2.97217686193,1.4738690787227922,쉬움,0,9076.214457618446,9018.959073248488,226912.47946125944,995.1110259183968,0.0,25211.11998087228,11075.480150228366,186152.0298722775,13653.838084788355,27106.61150419361,0.0,282289.36414914543,282289.36414914543,0.03215216586347581,0.03194934070730129,0.8038293619215918,0.003525145302295688,0.0,0.08930949296251976,0.039234493242815624,0.6594369236452192,0.04836823422640342,0.09602420404996923,0.0,False
F_001057,2009,3,19,13,1.3333333333333333,35.96072046393182,128.56291530626382,대구광역시,북,동호,0,산57-1,담뱃불실화,0.2,600.0,35.96072046393182,128.56291530626382,115.584915,13.544104297124443,0.7988119722829623,0.6015807783975514,5.1142883,3.744543075561523,1.885520431500445,서부소방서_대구-읍내-119 안전센터,12.454583061501973,불가능,0.23802709107233982,30.54178348265341,4.0,2.97217686193,2.380680120759751,쉬움,0,21061.905365585342,3503.594431481352,169551.1454474576,0.0,3651.1859848266113,52393.55499896925,32127.977920825302,91840.38390283799,15782.798684495443,61927.96286012415,0.0,282289.36414914543,282289.36414914543,0.07461104823792598,0.012411358260137121,0.6006288829141878,0.0,0.012934196071579711,0.1856022991049975,0.11381221541117195,0.32534128297626835,0.05591000118643054,0.21937759875148885,0.0,False
F_001058,2009,3,20,13,1.25,35.91759139921184,128.58663715806262,대구광역시,북,서변,0,산52-1,입산자실화,0.1,300.0,35.91759139921184,128.58663715806262,73.64523,10.8251221630885,0.8632657829323751,0.5047496290421157,-6.0489426,4.212274074554443,0.9954994373382516,북부소방서_대구-무태-119 안전센터,15.297998164881966,가능,0.6091470240032054,26.02315479401024,4.0,2.97217686193,0.36213113605335073,쉬움,0,429.0548882991055,4126.416319955612,262745.3593317997,0.0,0.0,1051.3872161810182,13937.14639290928,216645.6194854813,13051.03225711223,33048.70758920616,0.0,282289.3641491447,282289.3641491447,0.0015199116324921785,0.014617682576859194,0.9307660602932984,0.0,0.0,0.003724501698284065,0.04937184379906617,0.7674593767940149,0.04623281609085652,0.11707386740842711,0.0,False
F_001059,2007,4,28,14,4.2,35.71073461078251,128.4524081430535,대구광역시,달성,현풍,상,산2-1,입산자실화,1.1,11000.0,35.71073461078251,128.4524081430535,206.07382,27.74603047598748,-0.3331395405975524,0.9428775352560118,2.6434937,1.4901295900344849,2.1527593591520073,달성소방서-논공-119 안전센터,7.437233213633129,가능,0.613438850946251,8.299862322612643,4.0,2.97217686193,0.06943178311540239,쉬움,0,0.0,0.0,278073.46766922507,0.0,0.0,1478.4482219025733,2737.448258019382,159910.90148400504,94994.63213251825,23167.93405270182,0.0,282289.36414914706,282289.36414914706,0.0,0.0,0.9850653371492433,0.0,0.0,0.00523735007288988,0.009697312777866673,0.566478662651691,0.3365150947817078,0.08207157971584465,0.0,False
F_001060,2007,4,28,17,1.0,35.82787766525648,128.5967377585124,대구광역시,남,봉덕,0,산144-1,입산자실화,0.3,0.0,35.82787766525648,128.5967377585124,228.89668,14.393738592294994,0.1647526622872116,-0.9863349128309694,2.5752869,6.358634948730469,1.1806135700309957,수성소방서-상동-119 안전센터,8.290030663994905,불가능,0.5731692802450437,16.526669865612426,4.0,2.97217686193,0.14055469674357216,쉬움,0,2519.1201839278788,0.0,276968.7371068152,0.0,0.0,2145.0124252701617,656.4944331303443,177145.90969762506,34885.58044163386,64937.24696755635,0.0,282289.3641491436,282289.3641491436,0.008923893365663387,0.0,0.9811518685503243,0.0,0.0,0.007598629979331684,0.0023256081046804677,0.6275330642780877,0.12358092394583647,0.23003788032640035,0.0,False
F_001061,2008,5,9,12,2.0,35.98354591576719,128.68125847086912,대구광역시,동,용수,0,산38,쓰레기소각,0.8,3000.0,35.98354591576719,128.68125847086912,345.4255,5.88881037354587,-0.4096195600645539,0.9122564420230318,2.082306,6.014302730560303,2.7461311280791274,동부소방서_대구-공산-119 안전센터,12.6182298667906,불가능,0.7277054335697195,27.125650726686644,3.0,0.426989945817,0.8647911699689722,쉬움,0,8684.212905036693,25546.08089861928,230605.52233353734,120.37171398279874,0.0,818.9828056155528,16514.193492355003,142099.18661221964,24682.402956706697,63823.932764611,0.0,282289.36414914666,282289.36414914666,0.030763514350644887,0.09049608006174151,0.8169118345234491,0.0004264125017448434,0.0,0.002901217366385954,0.05850094119603381,0.5033812982664908,0.08743653176981132,0.22609400448714687,0.0,False
F_001062,2009,3,28,1,2.333333333333333,35.7980159416169,128.54913610596125,대구광역시,달서,도원,0,948,쓰레기소각추정,0.5,1000.0,35.7980159416169,128.54913610596125,116.81051,9.898626514978966,0.999567663753776,-0.0294021355996092,-3.2615967,5.752003192901611,1.7244802235129761,달서소방서-도원-119 안전센터,3.2051053137283283,불가능,0.06373261527947165,12.407341354552491,4.0,2.97217686193,0.16620234456586777,쉬움,0,7025.67947702651,40427.01780037461,90781.76440963401,23739.45870696548,0.0,77338.26328739001,42977.18046775215,59713.65328171597,0.0,31068.111127918048,0.0,282289.36414914276,282289.36414914276,0.024888218860823295,0.14321126806256748,0.3215911611946918,0.08409618541073742,0.0,0.2739680381529701,0.15224512831821,0.2115334860797918,0.0,0.11005767511489999,0.0,False
F_001063,2009,3,29,12,0.3333333333333333,35.815807892460334,128.6045898203102,대구광역시,수성,파,0,산83,입산자실화추정,0.01,0.0,35.815807892460334,128.6045898203102,249.03867,13.908340346055592,-0.9865347668536985,-0.1635516853747425,-10.269867,2.2572615146636963,1.1190090593947917,수성소방서-상동-119 안전센터,7.842929523539772,불가능,0.7132806265442888,15.512365495146323,4.0,2.97217686193,0.2187569344914023,쉬움,0,0.0,215.20224960132816,281764.8671823393,0.0,0.0,0.0,309.29471720476386,38208.62874575889,20323.313703489755,223232.9247330907,0.0,282289.3641491454,282289.3641491454,0.0,0.000762346290480954,0.9981419882099102,0.0,0.0,0.0,0.0010956654996089417,0.13535270399196359,0.07199461362898565,0.7907946705889611,0.0,False
F_001064,2007,1,22,13,2.333333333333333,35.73447515765075,128.4408981944385,대구광역시,달성,논공,북,산162,입산자실화,0.5,1500.0,35.73447515765075,128.4408981944385,200.93198,29.271451286897317,0.3441834181384519,0.938902430861978,-1.4963989,4.505040168762207,1.1982202694328594,달성소방서-논공-119 안전센터,7.389991380691306,가능,0.41306453484883043,10.36103342091794,4.0,2.97217686193,0.21323125602743187,쉬움,0,499.6664064524432,73.38723492891077,274370.4011296403,0.0,0.0,2532.3214265979304,4813.587951527746,85387.7606004557,60993.6281560265,127989.01237315807,0.0,282289.36414914735,282289.36414914735,0.0017700504160278773,0.000259971661171537,0.9719473560636062,0.0,0.0,0.008970658296782235,0.017051963562412117,0.302483095166636,0.21606775140065343,0.4533965094963166,0.0,False
F_001065,2007,4,29,19,2.4333333333333336,35.81762802161444,128.59828060279182,대구광역시,남,봉덕,0,산157,입산자실화,0.1,300.0,35.81762802161444,128.59828060279182,394.79562,14.390280634264444,-0.7779413418004688,-0.6283369070154053,11.542664,2.8322229385375977,1.2998525604320124,수성소방서-상동-119 안전센터,7.552537797645976,불가능,1.0408109004832207,15.495576168169144,4.0,2.97217686193,0.03670854162014656,쉬움,0,0.0,0.0,282275.1052650296,0.0,0.0,14.258884115892757,0.0,127064.34539264774,95185.94169633629,60024.8181760456,0.0,282289.3641491455,282289.3641491455,0.0,0.0,0.9999494884117973,0.0,0.0,5.051158820266137e-05,0.0,0.45012090971133517,0.33719280208532937,0.2126357766151329,0.0,False
F_001066,2009,4,4,15,0.3333333333333333,35.94978213214181,128.68158610165716,대구광역시,동,미대,0,산48,성묘객실화,0.01,0.0,35.94978213214181,128.68158610165716,199.074,16.12053243541661,0.2297461130301408,-0.9732505964794174,-3.6280823,1.8249266147613523,2.04981567200117,동부소방서_대구-공산-119 안전센터,16.36461901971996,불가능,0.5462372318394035,30.03636049427512,3.0,0.426989945817,0.2778146647978919,쉬움,0,7671.78120724031,7083.649201769665,254977.7562200051,0.0,0.0,655.459548428139,11900.717971705559,84203.68253120835,12957.7509349254,157816.32275387135,0.0,282289.36414914875,282289.36414914875,0.027177011186248212,0.025093574542280627,0.9032496034292193,0.0,0.0,0.0023219420625490666,0.04215786877970282,0.2982885408559672,0.04590237033542333,0.5590586922378289,0.0,False
F_001067,2007,1,25,19,0.3,35.89435274570919,128.52995281757617,대구광역시,북,팔달,0,산68,담뱃불실화추정,0.03,0.0,35.89435274570919,128.52995281757617,69.56008,17.432546548868938,-0.3533649089399389,0.9354855643620956,3.6567154,2.2872140407562256,2.6100410219640873,서부소방서,10.366919362993551,가능,0.5765465476387313,23.10437507075444,4.0,2.97217686193,1.184685612400701,쉬움,암석/토사,4009.1210123384553,17757.600943475416,165569.40960051224,0.0,656.755045404679,61629.334446799985,32667.14310061561,82142.7073452105,40071.83011701782,43354.87213828393,0.0,282289.36414914636,282289.36414914636,0.01420216813489386,0.06290566772502723,0.5865237257505542,0.0,0.002326531314363248,0.21831971825278684,0.11572218882237471,0.29098760979818833,0.14195302836789145,0.1535830875844744,0.0,False
F_001068,2007,1,26,5,0.3666666666666666,35.773594815431935,128.42972226111118,대구광역시,달성,논공,금포,산837,방화추정,0.01,0.0,35.773594815431935,128.42972226111118,52.824905,3.77278319019874,0.9989485366019584,0.0458456237912154,-0.4832878,4.63438606262207,4.655225480499682,고령소방서- 다산 -119 안전센터,9.748558136033068,불가능,0.12557435846677995,13.834768469015284,4.0,2.97217686193,0.4160181079640931,쉬움,0,28171.31164676841,50423.5768975323,3805.9523489232856,863.5318634286507,0.0,157219.88906737647,41805.10232511477,0.6311702402674111,0.0,3805.3211786830184,0.0,282289.3641491439,282289.3641491439,0.09979586631497905,0.1786237219723647,0.013482450394101494,0.003059030814113191,0.0,0.5569458471850586,0.14809308331938284,2.2358980550678506e-06,0.0,0.013480214496046427,0.0,False
F_001069,2007,2,2,4,1.5833333333333337,35.92795221844131,128.64447565522218,대구광역시,동,봉무,0,산85-1,입산자실화,0.01,0.0,35.92795221844131,128.64447565522218,61.797237,9.55282474936323,0.9831773068496996,0.1826537251078434,0.4297905,2.874605655670166,0.6641413429732699,동부소방서_대구-불로-119 안전센터,19.22561929598625,불가능,0.2648182547331707,28.448066922757413,4.0,2.97217686193,0.02179267011261249,쉬움,토사,4395.694143611807,34164.59402515587,140723.26566813278,1990.7693937827178,0.0,65381.30082470903,35633.740093750996,47832.32804995777,19799.830532683198,73091.10708549182,0.0,282289.3641491432,282289.3641491432,0.015571589658933837,0.12102685529131567,0.49850714741694563,0.007052229543904905,0.0,0.23161092527087146,0.12623125281802847,0.16944431538938992,0.07014019317505092,0.25892263885250477,0.0,False
F_001070,2009,4,5,13,0.6666666666666666,35.941661274637376,128.58424324794777,대구광역시,북,국우,0,산67,입산자실화추정,0.06,180.0,35.941661274637376,128.58424324794777,120.275894,14.182757377865764,-0.1779372584148319,-0.9840418345110198,3.8060303,3.781419038772583,2.572854278457816,북부소방서_대구-무태-119 안전센터,15.257220757921214,불가능,0.5001506649909382,28.635538047491277,4.0,2.97217686193,0.48018192875339144,쉬움,0,624.3893965353936,25475.233506102042,227607.9822160502,4849.7205013384455,252.9895116667351,6381.859541842708,17097.189475608197,78954.37043795241,13698.726399849755,134954.88537824806,0.0,282289.36414914374,282289.36414914374,0.002211877158097625,0.09024510570168896,0.806293155613885,0.017179961830854393,0.0008962063180427567,0.0226075097128737,0.06056618366455751,0.27969304006876416,0.04852724948082783,0.4780728660642931,0.0,False
F_001071,2007,2,3,17,0.75,35.84526521384922,128.64754728760138,대구광역시,수성,만촌,0,산407-10,입산자실화,0.02,0.0,35.84526521384922,128.64754728760138,129.21245,15.415469758161162,-0.9250914833660072,-0.379744318461357,-1.3795319,3.4471983909606934,1.193361801507139,수성소방서-만촌-119 안전센터,12.914939934021932,불가능,0.34469248178918677,20.036638915344035,4.0,2.97217686193,0.0949771043974063,쉬움,0,1163.537221209021,20001.37072437448,228064.8334332718,0.0,0.0,16391.428712830475,16668.19405745762,29354.82257098567,57802.79055509607,140907.22030719006,0.0,282289.3641491434,282289.3641491434,0.004121789089419194,0.07085414211286775,0.8079115347497723,0.0,0.0,0.05806605134499615,0.059046482702944575,0.10398841153461413,0.2047643230531237,0.4991588001620345,0.0,False
F_001072,2007,11,25,17,5.5,35.802015211500645,128.5922683358841,대구광역시,달성,가창,오,산405,입산자실화,0.5,0.0,35.802015211500645,128.5922683358841,481.891,22.18221099079252,0.0137719331420639,-0.999905162431683,1.6991577,2.750495433807373,2.9940867941451255,수성소방서-상동-119 안전센터,6.026552110105356,불가능,1.3337148872597546,13.679137354511786,4.0,2.97217686193,0.23326811314318774,쉬움,0,0.0,0.0,282289.3641491447,0.0,0.0,0.0,0.0,1550.3199797760972,41431.93359457173,239307.11057479685,0.0,282289.3641491447,282289.3641491447,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.005491953210667199,0.14677114640664107,0.8477369003826918,0.0,False
F_001073,2007,12,25,21,2.3166666666666664,35.83070126457265,128.60342479666198,대구광역시,남,봉덕,0,산23-3,입산자실화,0.1,0.0,35.83070126457265,128.60342479666198,98.49709,6.011112512923059,-0.4423259937689203,-0.8968543444932053,-4.905098,3.4317877292633057,0.8225393387920065,수성소방서-상동-119 안전센터,8.921692289711979,불가능,0.046549901876963916,17.02026406605238,4.0,2.97217686193,0.08627529060425712,쉬움,0,10124.710112036879,25306.42417374132,126286.42316318411,3987.767224468786,1985.3788637408265,98699.0193628076,15899.641249165805,14615.469943154716,15493.518002115801,96177.43521791359,0.0,282289.3641491453,282289.3641491453,0.035866424307391086,0.08964710466516505,0.44736514797086613,0.014126523103300063,0.007033133783573467,0.3496377543670429,0.05632391180266132,0.05177478077223182,0.05488523469105951,0.3407051325075748,0.0,False
F_001074,2009,4,6,12,5.816666666666666,35.761215628784775,128.48808512232912,대구광역시,달성,옥포,기세,산177,미상,3.0,1980.0,35.761215628784775,128.48808512232912,160.79916,23.128889346666515,-0.9039504557392884,-0.4276371985325091,2.3319702,2.6315042972564697,4.3542140470192585,달성소방서-화원-119 안전센터,4.601309508059557,불가능,1.0065171526847931,9.492922863087902,4.0,2.97217686193,2.300098109601698,쉬움,토사,8083.601898468104,24504.280785548523,115137.11126325584,1762.8759242950455,8091.072941188888,15219.517886168462,109490.90345022018,92052.94463794022,23084.166625315615,0.0,0.0,282289.364149145,282289.364149145,0.02863587129055704,0.08680554033414419,0.40786910838916407,0.006244925059817861,0.02866233719281766,0.053914599057041934,0.3878676186764573,0.32609427179588985,0.08177483659327421,0.0,0.0,False
F_001075,2007,2,7,14,1.45,35.90446554555278,128.52547390870623,대구광역시,북,금호,0,산47-2,담뱃불실화,0.08,80.0,35.90446554555278,128.52547390870623,47.745777,2.5229893675749144,0.8027762352709972,0.5962804005534011,-6.3638077,3.5672483444213867,2.2749062112739864,서부소방서_대구-태전-119 안전센터,9.812497771467164,가능,0.5515872072357773,24.245745538578536,4.0,2.97217686193,2.0903698738798133,쉬움,암석/토사,1633.6418471251118,43151.40397807099,159183.42408989745,117.36698297775315,5294.001838151632,30774.680275468454,42134.845137454424,105361.48857502695,17633.354699298827,36188.58081557168,0.0,282289.36414914584,282289.36414914584,0.005787117952704684,0.1528623088869626,0.5639015999405272,0.0004157683493726779,0.018753812613905563,0.10901820679013909,0.14926118546638809,0.37323931382466063,0.06246552983831992,0.1281967562775467,0.0,False
F_001076,2008,11,6,18,2.333333333333333,35.821949486903044,128.7079567176746,대구광역시,수성,욱수,0,산13-1,입산자실화,0.16,1200.0,35.821949486903044,128.7079567176746,208.8752,17.359466406170853,0.5591385281699286,-0.8290742465641819,8.852692,3.5452866554260254,2.0657928135915165,수성소방서-고산-119 안전센터,16.376382142053462,불가능,0.4567545800274876,20.992221742079447,4.0,2.97217686193,0.0699095367199288,쉬움,0,1582.22862504863,9095.152715759144,235381.80697148052,1182.0411664501178,7986.337822996525,9909.865209253701,17151.931638156755,91758.6842213575,32446.07664552889,111177.04610459413,0.0,282289.3641491453,282289.3641491453,0.005604988447997892,0.03221925396719443,0.8338316524285287,0.0041873386551878585,0.02829131677372374,0.03510534390526277,0.06076010582210483,0.32505186476978826,0.11493906879320563,0.39384071886553484,0.0,False
F_001077,2007,2,20,17,0.4166666666666667,35.90899186395982,128.57466186064136,대구광역시,북,조야,0,산60-1,담뱃불실화추정,0.01,0.0,35.90899186395982,128.57466186064136,35.651745,5.509301616158134,-0.6664421488760549,0.7455567464663345,-0.38911438,2.2213003635406494,1.9839113254861054,북부소방서_대구-노원-119 안전센터,14.210910346744733,가능,0.2817037479400288,24.91974299344851,4.0,2.97217686193,0.6454978597043916,쉬움,0,14164.822080270891,20760.91259745454,110117.19783156764,11444.879396714841,4791.152960420203,73400.35517505465,47610.044107663816,7909.020845773849,21699.570152694745,80508.60683309905,0.0,282289.3641491466,282289.3641491466,0.05017837679774204,0.07354479209668552,0.3900862441752768,0.04054307689278715,0.016972488406927066,0.2600181391753528,0.16865688245522853,0.02801742414069538,0.0768699529934463,0.2851988670411352,0.0,False
F_001078,2007,2,24,11,0.7833333333333333,35.649302088780686,128.45411718609665,대구광역시,달성,유가,한정,산19-4,무속행위실화추정,0.02,60.0,35.649302088780686,128.45411718609665,47.15052,8.975243494331451,0.2679011772823752,0.9634463966462884,-2.451748,5.97192907333374,3.337489044343053,달성소방서-구지-119 안전센터,9.352343708644021,가능,0.22120244688363522,8.75790836977637,4.0,2.97217686193,3.3477599065950656,중간,0,10414.736383680758,60270.84249812533,85003.2289571354,2.290174092956846,49294.19445025265,39063.51326478167,38240.55842107443,55970.78591182852,4097.664309604823,24934.778735702057,0.0,282289.36414914316,282289.36414914316,0.03689383202612726,0.2135073089975936,0.3011209055408311,8.112860007530672e-06,0.1746229249508984,0.13838110189706998,0.1354658137274723,0.1982745119729599,0.01451582960610548,0.0883305639617657,0.0,False
F_001079,2004,3,28,11,0.6666666666666666,35.7342207230689,128.43289650591427,대구광역시,달성,논공,남,산130,입산자실화추정,0.01,27.0,35.7342207230689,128.43289650591427,211.66223,16.53212130694154,-0.048904010786712,0.9988034830380664,14.072617,0.9896547198295592,1.8739071234913465,달성소방서-논공-119 안전센터,6.769184581200158,가능,0.7216719254368278,10.973963753224213,4.0,2.97217686193,0.009018927420218155,쉬움,0,0.0,0.0,279029.1148586885,0.0,0.0,0.0,3260.2492904557807,176725.83304628026,17566.595431671718,84736.68638073653,0.0,282289.36414914427,282289.36414914427,0.0,0.0,0.9884506832190346,0.0,0.0,0.0,0.011549316780965458,0.6260449577296481,0.06222903751481977,0.30017668797456676,0.0,False
F_001080,2004,3,28,12,1.25,35.96157770935206,128.72728509905122,대구광역시,동,능성,0,산124,입산자실화추정,0.13,100.0,35.96157770935206,128.72728509905122,262.78976,10.565723043777124,-0.3017732052094885,0.953379742084754,1.0238953,3.1667628288269043,2.661380192282978,동부소방서_대구-공산-119 안전센터,15.389450214910514,불가능,0.9684939986669374,26.659559229536786,3.0,0.426989945817,0.9770837327407207,쉬움,0,29259.65204641918,22744.061994043575,178463.6569215299,0.0,6255.377396476697,20845.70002221357,24720.915768459334,63166.353996293685,33215.506170658125,82081.7967545781,0.0,282289.3641491423,282289.3641491423,0.10365127334716158,0.08057002807242562,0.6322011367996209,0.0,0.022159451225983087,0.0738451485235559,0.0875729620312528,0.2237645551637607,0.11766474543160378,0.29077183620425645,0.0,False
F_001081,2004,3,28,14,1.4166666666666667,35.960756398092634,128.54922177746397,대구광역시,북,읍내,0,산70-2,입산자실화추정,0.16,250.0,35.960756398092634,128.54922177746397,86.502,11.699645258841864,0.6765654591626813,0.7363824953568561,-0.30033875,2.9560532569885254,1.5999746945253828,서부소방서_대구-읍내-119 안전센터,11.46601570167872,불가능,0.46406607810295813,30.24328714959748,5.0,0.40781987492899996,1.3318714930722397,쉬움,0,5382.478329567566,34637.72771532256,155750.90398878662,1680.2446860914251,9427.454437842289,47886.54137002814,27524.013621503433,59167.188287107405,23776.960524618145,72806.75517706109,0.0,282289.36414914206,282289.36414914206,0.019067237427775843,0.122702914506628,0.5517420199596988,0.005952206846885314,0.03339642096066176,0.1696363641413292,0.09750283615702099,0.20959765333506358,0.08422903426165236,0.2579153323629829,0.0,False
