기상셀ID,기준시각,events_per_exposure,fire_ids,first_latitude,first_longitude,climate_type,month,hour
YS_0022,2021-01-24 16:00:00,2,F_008756|F_011110,37.56827986703806,128.11764032337717,영서 내륙형,1,16
YS_0022,2021-02-01 10:00:00,1,F_009109,37.58413900015823,128.15036999978796,영서 내륙형,2,10
YS_0022,2021-02-02 11:00:00,1,F_009340,37.642899999643575,128.0336429994917,영서 내륙형,2,11
YS_0022,2021-02-03 10:00:00,4,F_009511|F_009649|F_009737|F_009833,37.578517999897706,128.1417039996864,영서 내륙형,2,10
YS_0022,2021-02-10 14:00:00,1,F_010084,37.53418199986401,128.15732199960308,영서 내륙형,2,14
YS_0022,2021-02-13 15:00:00,1,F_010125,37.592569000448094,128.22153499944113,영서 내륙형,2,15
YS_0022,2021-04-27 12:00:00,1,F_010588,37.551845886884806,128.13042655410308,영서 내륙형,4,12
YS_0022,2021-04-27 13:00:00,1,F_010582,37.55221800003039,128.12926299946596,영서 내륙형,4,13
YS_0022,2021-05-02 17:00:00,1,F_010610,37.57150600036545,128.1651779996799,영서 내륙형,5,17
YS_0022,2021-05-02 18:00:00,1,F_010611,37.57136100034053,128.16566900043304,영서 내륙형,5,18
YS_0023,2020-01-23 12:00:00,1,F_007630,37.48826098889105,128.15693132474968,영서 내륙형,1,12
YS_0023,2020-02-02 23:00:00,1,F_010731,37.49944037538285,128.24224346447355,영서 내륙형,2,23
YS_0023,2020-04-04 05:00:00,1,F_007717,37.48583403619397,128.08021482479953,영서 내륙형,4,5
YS_0023,2020-04-11 14:00:00,1,F_007750,37.45777152600781,128.1033305983973,영서 내륙형,4,14
YS_0023,2020-04-30 14:00:00,1,F_007780,37.47245500018564,128.21298100024467,영서 내륙형,4,14
YS_0023,2020-06-13 16:00:00,1,F_010965,37.46416061622252,128.16331898512846,영서 내륙형,6,16
YS_0023,2020-10-20 13:00:00,2,F_008131|F_008164,37.51249299994011,128.21360799974704,영서 내륙형,10,13
YS_0023,2020-12-01 21:00:00,1,F_008618,37.46870666083559,128.10855125919753,영서 내륙형,12,21
YS_0023,2021-01-29 10:00:00,1,F_008849,37.41275499975053,128.1561529995622,영서 내륙형,1,10
YS_0023,2021-02-01 11:00:00,1,F_009281,37.37320200018964,128.18926099959737,영서 내륙형,2,11
YS_0023,2021-02-03 09:00:00,1,F_009592,37.44241599984646,128.1807350002295,영서 내륙형,2,9
YS_0023,2021-02-03 10:00:00,27,F_009510|F_009513|F_009541|F_009542|F_009550|F_009554|F_009599|F_009602|F_009606|F_009609|F_009616|F_009626|F_009645|F_009681|F_009684|F_009686|F_009711|F_009718|F_009735|F_009745|F_009761|F_009769|F_009782|F_009826|F_009891|F_009912|F_009914,37.404825999797154,128.14356899947933,영서 내륙형,2,10
YS_0023,2021-02-05 16:00:00,1,F_010026,37.4144050000692,128.1995819994753,영서 내륙형,2,16
YS_0023,2021-03-26 09:00:00,1,F_010383,37.51463899960449,128.21652300026534,영서 내륙형,3,9
YS_0023,2021-04-24 09:00:00,1,F_010563,37.47134700029864,128.26685600011416,영서 내륙형,4,9
YS_0023,2021-05-08 12:00:00,1,F_010633,37.41110642711346,128.18471513150402,영서 내륙형,5,12
YS_0023,2021-05-08 13:00:00,2,F_010632|F_011259,37.41544700034839,128.1934809996958,영서 내륙형,5,13
YS_0023,2021-05-14 11:00:00,1,F_010676,37.40554850346511,128.1899923052638,영서 내륙형,5,11
YS_0023,2021-05-14 12:00:00,3,F_010675|F_010677|F_010678,37.41305200018916,128.18644700026385,영서 내륙형,5,12
YS_0023,2021-05-15 10:00:00,1,F_011272,37.40531296603655,128.191908571578,영서 내륙형,5,10
YS_0024,2020-01-31 12:00:00,1,F_007638,37.72677977656274,128.19275479509253,영서 내륙형,1,12
YS_0024,2020-03-28 19:00:00,1,F_010828,37.782297806791874,128.13961460622536,영서 내륙형,3,19
YS_0024,2020-04-04 20:00:00,1,F_010845,37.781449847164566,128.20227105917047,영서 내륙형,4,20
YS_0024,2020-04-30 14:00:00,1,F_007782,37.67394573033994,128.1431012027421,영서 내륙형,4,14
YS_0024,2020-10-09 16:00:00,1,F_007824,37.724708311819136,128.17112558705838,영서 내륙형,10,16
YS_0024,2020-12-10 10:00:00,1,F_008625,37.71864399994706,128.1437270002191,영서 내륙형,12,10
YS_0024,2021-02-02 10:00:00,6,F_009298|F_009303|F_009337|F_009437|F_009456|F_009504,37.71349999961296,128.18601600013292,영서 내륙형,2,10
YS_0024,2021-02-02 11:00:00,6,F_009338|F_009339|F_009341|F_009343|F_009377|F_009479,37.74787799996373,128.15595999988017,영서 내륙형,2,11
YS_0024,2021-02-02 13:00:00,1,F_009480,37.70289399966188,128.22279999987114,영서 내륙형,2,13
YS_0024,2021-02-03 10:00:00,1,F_009545,37.71146099997992,128.18535299981477,영서 내륙형,2,10
YS_0024,2021-02-05 09:00:00,1,F_009937,37.6535020003672,128.2244109998889,영서 내륙형,2,9
YS_0024,2021-02-05 10:00:00,2,F_009938|F_009939,37.71146099997992,128.18535299981477,영서 내륙형,2,10
YS_0024,2021-02-05 11:00:00,2,F_009950|F_009981,37.71274100018282,128.18830699973742,영서 내륙형,2,11
YS_0024,2021-02-06 11:00:00,1,F_010039,37.80166399997075,128.12963600024935,영서 내륙형,2,11
YS_0025,2020-03-26 13:00:00,1,F_007701,37.63372600010486,128.39131600041267,고지·산간형,3,13
YS_0025,2020-09-10 19:00:00,1,F_010994,37.5983300555339,128.3208603590448,고지·산간형,9,19
YS_0025,2020-10-20 10:00:00,1,F_008124,37.60702499957282,128.44013999942834,고지·산간형,10,10
YS_0025,2020-10-20 11:00:00,1,F_008161,37.60670499972436,128.44027700009514,고지·산간형,10,11
YS_0025,2020-10-20 14:00:00,2,F_008107|F_008174,37.62610200018898,128.36749299987426,고지·산간형,10,14
YS_0025,2020-10-20 15:00:00,2,F_008118|F_008120,37.62610200018898,128.36749299987426,고지·산간형,10,15
YS_0025,2021-01-29 14:00:00,2,F_008829|F_008838,37.60659100009976,128.4402090001254,고지·산간형,1,14
YS_0025,2021-02-03 08:00:00,1,F_009516,37.58868799998538,128.29274299999176,고지·산간형,2,8
YS_0025,2021-02-05 14:00:00,1,F_009977,37.58920299964876,128.28621000034408,고지·산간형,2,14
YS_0025,2021-02-07 16:00:00,1,F_010052,37.5893409997752,128.2861919995113,고지·산간형,2,16
YS_0025,2021-02-11 06:00:00,1,F_010092,37.617363000217416,128.3761609996468,고지·산간형,2,6
YS_0025,2021-02-12 10:00:00,1,F_010116,37.65083199957206,128.320824000183,고지·산간형,2,10
YS_0025,2021-02-12 16:00:00,1,F_010111,37.65532599984387,128.3080219998695,고지·산간형,2,16
YS_0025,2021-02-12 17:00:00,1,F_010118,37.62047399990395,128.472506999494,고지·산간형,2,17
YS_0025,2021-02-13 10:00:00,1,F_010120,37.61553100043567,128.40175699944805,고지·산간형,2,10
YS_0025,2021-02-14 17:00:00,1,F_010134,37.63642800026219,128.34246000021523,고지·산간형,2,17
YS_0025,2021-04-25 12:00:00,2,F_010569|F_010574,37.65173655943425,128.31444062281034,고지·산간형,4,12
YS_0025,2021-05-02 08:00:00,1,F_010613,37.632189999794434,128.45252299956493,고지·산간형,5,8
YS_0026,2020-01-26 13:00:00,1,F_007632,38.24606765174368,127.20964558882528,영서 내륙형,1,13
YS_0026,2020-01-26 14:00:00,1,F_007631,38.25177178043124,127.2122877900957,영서 내륙형,1,14
YS_0026,2020-05-06 11:00:00,1,F_007798,38.24130999971601,127.16013299992798,영서 내륙형,5,11
YS_0026,2020-06-21 17:00:00,1,F_010974,38.25221624196769,127.20192884209692,영서 내륙형,6,17
YS_0026,2021-02-14 18:00:00,1,F_010138,38.22421599998594,127.16700499948672,영서 내륙형,2,18
YS_0026,2021-03-14 11:00:00,1,F_010341,38.24843400015421,127.21544699982506,영서 내륙형,3,11
YS_0026,2021-04-22 13:00:00,2,F_010550|F_010553,38.24287956609686,127.23483258699432,영서 내륙형,4,13
YS_0026,2021-04-22 14:00:00,1,F_010548,38.2432099999271,127.23535499973804,영서 내륙형,4,14
YS_0026,2021-05-09 13:00:00,2,F_010644|F_010653,38.2372959406315,127.1865361331503,영서 내륙형,5,13
YS_0027,2020-01-26 06:00:00,1,F_010717,37.431677495108346,128.6541332985039,고지·산간형,1,6
YS_0027,2021-01-26 09:00:00,1,F_008792,37.51886999959476,128.7342379996964,고지·산간형,1,9
YS_0027,2021-02-01 09:00:00,1,F_008872,37.44900599956594,128.67062600008313,고지·산간형,2,9
YS_0027,2021-02-05 14:00:00,3,F_009935|F_009955|F_010036,37.465808049015685,128.69391285570404,고지·산간형,2,14
YS_0027,2021-02-05 15:00:00,1,F_009978,37.46558400034079,128.69411400049322,고지·산간형,2,15
YS_0027,2021-02-20 15:00:00,2,F_010224|F_010235,37.51864930173512,128.74196226167354,고지·산간형,2,15
YS_0027,2021-02-20 16:00:00,1,F_010214,37.5181290003588,128.7528790000947,고지·산간형,2,16
YS_0027,2021-04-21 08:00:00,1,F_010546,37.44430699983361,128.6770170003098,고지·산간형,4,8
YS_0028,2020-02-09 18:00:00,1,F_010739,37.25754211281571,128.19470474953496,영서 내륙형,2,18
YS_0028,2020-02-09 19:00:00,2,F_007651|F_007652,37.25704600022544,128.1943230004258,영서 내륙형,2,19
YS_0028,2020-02-23 15:00:00,1,F_007659,37.22187799967578,128.27034799989266,영서 내륙형,2,15
YS_0028,2020-04-08 12:00:00,1,F_007728,37.29013728586053,128.2310012859743,영서 내륙형,4,12
YS_0028,2020-04-08 13:00:00,1,F_007730,37.28901299972501,128.23235100037425,영서 내륙형,4,13
YS_0028,2020-05-06 14:00:00,1,F_010931,37.17838312790024,128.31767836054195,영서 내륙형,5,14
YS_0028,2020-10-21 14:00:00,1,F_008273,37.27499000026142,128.26803600030527,영서 내륙형,10,14
YS_0028,2020-10-21 15:00:00,1,F_008275,37.27499000026142,128.26803600030527,영서 내륙형,10,15
YS_0028,2020-12-04 22:00:00,1,F_011071,37.24315017165569,128.35640078658423,영서 내륙형,12,22
YS_0028,2021-01-04 11:00:00,1,F_008728,37.26802700009417,128.2786919994634,영서 내륙형,1,11
YS_0028,2021-01-27 10:00:00,1,F_008796,37.31299899957574,128.18731699954105,영서 내륙형,1,10
YS_0028,2021-01-29 10:00:00,1,F_008835,37.23680700002683,128.32846699988363,영서 내륙형,1,10
YS_0028,2021-02-01 11:00:00,6,F_008915|F_009025|F_009127|F_009133|F_009267|F_009272,37.29934500034872,128.23294000021696,영서 내륙형,2,11
YS_0028,2021-02-13 08:00:00,1,F_010130,37.26226299965138,128.1913750002409,영서 내륙형,2,8
YS_0028,2021-02-14 10:00:00,1,F_010140,37.33956199970616,128.19527199997782,영서 내륙형,2,10
YS_0028,2021-02-24 17:00:00,1,F_010262,37.28361600025815,128.34519100032514,영서 내륙형,2,17
YS_0028,2021-03-30 11:00:00,1,F_010396,37.28250699977062,128.34672400055868,영서 내륙형,3,11
YS_0029,2020-03-19 21:00:00,1,F_007690,37.2778234228421,127.92618138258976,영서 내륙형,3,21
YS_0029,2020-04-27 17:00:00,1,F_010909,37.28804207536157,127.97099637802056,영서 내륙형,4,17
YS_0029,2020-06-05 16:00:00,1,F_010950,37.28109207180418,127.89719767629845,영서 내륙형,6,16
YS_0029,2020-12-03 10:00:00,1,F_008621,37.177267263394086,127.90791549435092,영서 내륙형,12,10
YS_0029,2021-02-03 09:00:00,1,F_009887,37.16990800028431,127.884456000459,영서 내륙형,2,9
YS_0029,2021-03-19 11:00:00,1,F_011175,37.280882258902345,127.9163526260952,영서 내륙형,3,11
YS_0029,2021-03-19 12:00:00,1,F_010358,37.280572467896015,127.9160813939592,영서 내륙형,3,12
YS_0030,2020-01-21 14:00:00,1,F_007626,38.21166100018207,128.20692999967935,영서 내륙형,1,14
YS_0030,2020-01-21 15:00:00,1,F_007627,38.21166100018207,128.20692999967935,영서 내륙형,1,15
YS_0030,2020-03-07 16:00:00,1,F_007668,38.28038047002975,128.20707347428862,영서 내륙형,3,16
YS_0030,2020-05-17 10:00:00,1,F_010940,38.27805131047164,128.19499958647972,영서 내륙형,5,10
YS_0030,2020-11-15 21:00:00,1,F_008609,38.220211000009805,128.19998800054077,영서 내륙형,11,21
YS_0030,2020-11-26 12:00:00,1,F_008614,38.3435966033462,128.1980912053342,영서 내륙형,11,12
YS_0030,2021-01-27 17:00:00,1,F_008795,38.30822894537029,128.2299994121567,영서 내륙형,1,17
YS_0030,2021-02-07 18:00:00,1,F_010050,38.21834500011781,128.20844600007538,영서 내륙형,2,18
YS_0030,2021-03-10 09:00:00,1,F_010310,38.24593900004621,128.21560300017688,영서 내륙형,3,9
YS_0030,2021-03-22 15:00:00,1,F_010369,38.271699416680846,128.17959288061152,영서 내륙형,3,15
YS_0030,2021-05-06 17:00:00,1,F_010620,38.250599999572415,128.19475800047968,영서 내륙형,5,17
YS_0031,2020-10-31 15:00:00,1,F_011034,37.71878055513931,128.42697349769762,고지·산간형,10,15
YS_0032,2020-05-17 20:00:00,1,F_010941,37.23779210958787,128.85334567786364,고지·산간형,5,20
YS_0032,2021-01-27 14:00:00,1,F_008794,37.268963000153896,128.74116500049325,고지·산간형,1,14
YS_0032,2021-02-01 09:00:00,2,F_008874|F_009014,37.22755899995775,128.82219800029114,고지·산간형,2,9
YS_0032,2021-02-01 11:00:00,1,F_008908,37.18010599979576,128.76119300039926,고지·산간형,2,11
YS_0032,2021-02-12 09:00:00,1,F_010117,37.24547899961037,128.89866299952902,고지·산간형,2,9
YS_0032,2021-02-16 09:00:00,1,F_010169,37.269224000347954,128.74067600008945,고지·산간형,2,9
YS_0032,2021-02-25 16:00:00,1,F_010272,37.219688000348775,128.8216919994591,고지·산간형,2,16
YS_0032,2021-03-24 15:00:00,1,F_011183,37.22200658086649,128.82326270494778,고지·산간형,3,15
YS_0032,2021-04-24 19:00:00,1,F_011227,37.28373372746665,128.84791007229035,고지·산간형,4,19
YS_0033,2020-04-15 11:00:00,2,F_007764|F_010882,37.49552549455701,128.84376155527264,고지·산간형,4,11
YS_0033,2020-10-21 14:00:00,1,F_008267,37.489997999683766,128.8491519995524,고지·산간형,10,14
YS_0033,2021-01-18 23:00:00,1,F_008750,37.51655469999864,128.91124449960304,고지·산간형,1,23
YS_0033,2021-02-02 10:00:00,1,F_009301,37.49339099960797,128.8636039999771,고지·산간형,2,10
YS_0034,2020-11-26 13:00:00,1,F_008615,38.20385361080537,128.11452469001495,영서 내륙형,11,13
YS_0034,2021-01-01 22:00:00,1,F_011097,38.28378553322673,128.1355602411189,영서 내륙형,1,22
YS_0034,2021-03-31 07:00:00,1,F_011192,38.2256761179339,128.0738452206433,영서 내륙형,3,7
YS_0034,2021-04-21 13:00:00,1,F_010544,38.27829003543537,128.04344373789158,영서 내륙형,4,13
YS_0034,2021-04-21 14:00:00,1,F_010541,38.27834300005348,128.0433279998779,영서 내륙형,4,14
YS_0035,2020-06-10 09:00:00,1,F_010958,37.21809751688524,129.03969330246332,고지·산간형,6,9
YS_0035,2020-07-10 11:00:00,1,F_010984,37.241929980553294,129.17115981942877,고지·산간형,7,11
YS_0035,2021-02-01 10:00:00,1,F_008902,37.20445200004564,129.0443339996177,고지·산간형,2,10
YS_0035,2021-02-01 11:00:00,4,F_009114|F_009123|F_009136|F_009277,37.20933800030805,129.14518800020866,고지·산간형,2,11
YS_0035,2021-02-13 20:00:00,1,F_010122,37.301388999681535,129.07228900050626,고지·산간형,2,20
YS_0035,2021-02-20 04:00:00,1,F_010220,37.23260599963388,129.0408420005413,고지·산간형,2,4
YS_0035,2021-03-24 18:00:00,1,F_010376,37.20363099985278,129.07105199992546,고지·산간형,3,18
YS_0035,2021-03-28 09:00:00,1,F_010395,37.22248500014406,129.0406179995003,고지·산간형,3,9
YS_0035,2021-03-30 09:00:00,1,F_010403,37.23746799975598,129.04598300027283,고지·산간형,3,9
YS_0035,2021-05-07 11:00:00,5,F_010626|F_010627|F_010628|F_010629|F_010630,37.21020877411561,129.08503082346894,고지·산간형,5,11
YS_0035,2021-05-13 09:00:00,1,F_010671,37.2083679997688,129.0718980003584,고지·산간형,5,9
YS_0036,2021-04-10 18:00:00,1,F_010471,37.9333610001564,128.49157199984003,고지·산간형,4,18
YS_0037,2020-01-03 12:00:00,1,F_010698,37.98648500793779,127.64304637461372,영서 내륙형,1,12
YS_0037,2020-01-04 13:00:00,2,F_007618|F_007619,37.97439906715756,127.73748416432412,영서 내륙형,1,13
YS_0037,2020-01-04 15:00:00,1,F_007620,37.97420000018404,127.74900000017786,영서 내륙형,1,15
YS_0037,2020-01-05 06:00:00,1,F_010702,37.97545707362134,127.74827282756712,영서 내륙형,1,6
YS_0037,2020-01-06 00:00:00,1,F_010704,37.97548424455289,127.74825034054682,영서 내륙형,1,0
YS_0037,2020-01-06 12:00:00,1,F_007623,37.97856099956674,127.7449680002079,영서 내륙형,1,12
YS_0037,2020-03-08 18:00:00,1,F_010772,37.91805409210382,127.80110709158012,영서 내륙형,3,18
YS_0037,2020-04-04 16:00:00,2,F_007718|F_007721,37.99512599962748,127.6632249995463,영서 내륙형,4,16
YS_0037,2020-04-04 17:00:00,1,F_007720,38.00616100034988,127.69463300052682,영서 내륙형,4,17
YS_0037,2020-05-01 14:00:00,1,F_007784,37.8960444296294,127.89769332768977,영서 내륙형,5,14
YS_0037,2020-06-13 15:00:00,1,F_007814,37.924383144138496,127.81226478455822,영서 내륙형,6,15
YS_0037,2020-10-06 14:00:00,1,F_007823,38.02583716976024,127.75871407268228,영서 내륙형,10,14
YS_0037,2020-12-10 10:00:00,1,F_008637,37.93073199981336,127.77284000040676,영서 내륙형,12,10
YS_0037,2021-01-29 10:00:00,1,F_008816,37.94726800021421,127.75154699984424,영서 내륙형,1,10
YS_0037,2021-02-02 11:00:00,1,F_009459,37.99144199989194,127.69888999957097,영서 내륙형,2,11
YS_0037,2021-04-02 11:00:00,1,F_010435,37.94956700006518,127.75047700022932,영서 내륙형,4,11
YS_0037,2021-05-11 17:00:00,1,F_010666,37.95176640335618,127.85432520780306,영서 내륙형,5,17
YS_0037,2021-05-12 10:00:00,1,F_010670,37.968752999740325,127.7347540003484,영서 내륙형,5,10
YS_0038,2020-10-17 09:00:00,1,F_011010,37.35849798588825,128.38620598246587,영서 내륙형,10,9
YS_0038,2021-02-01 09:00:00,2,F_009217|F_009264,37.42625100001607,128.39499499974914,영서 내륙형,2,9
YS_0038,2021-02-01 11:00:00,1,F_008867,37.29036060027736,128.3994842994973,영서 내륙형,2,11
YS_0038,2021-02-02 14:00:00,1,F_009467,37.431533999854,128.35141499970524,영서 내륙형,2,14
YS_0038,2021-02-03 16:00:00,1,F_009854,37.42552700007528,128.396816000447,영서 내륙형,2,16
YS_0038,2021-02-05 16:00:00,1,F_009957,37.36810299962236,128.39973499954667,영서 내륙형,2,16
YS_0038,2021-02-07 09:00:00,1,F_010049,37.283831000145945,128.4258799995656,영서 내륙형,2,9
YS_0038,2021-02-12 15:00:00,1,F_010115,37.40190000005132,128.32937300017954,영서 내륙형,2,15
YS_0038,2021-02-15 18:00:00,1,F_010156,37.34238199979131,128.4924120001033,영서 내륙형,2,18
YS_0038,2021-02-18 13:00:00,1,F_010194,37.452067000445645,128.32635999946504,영서 내륙형,2,13
YS_0038,2021-02-21 08:00:00,1,F_010241,37.2880560003117,128.4287559998808,영서 내륙형,2,8
YS_0038,2021-03-06 08:00:00,1,F_010301,37.34840500014052,128.38412699963172,영서 내륙형,3,8
YS_0038,2021-03-06 09:00:00,2,F_010294|F_010295,37.34019200041763,128.37164999967732,영서 내륙형,3,9
YS_0038,2021-03-06 10:00:00,1,F_010296,37.33819700005266,128.37813400046826,영서 내륙형,3,10
YS_0038,2021-03-06 18:00:00,1,F_010293,37.43108400010286,128.32802199976405,영서 내륙형,3,18
YS_0038,2021-03-25 08:00:00,1,F_010377,37.2907310001188,128.42840500008143,영서 내륙형,3,8
YS_0038,2021-04-06 08:00:00,1,F_010450,37.28880200013839,128.42941699956003,영서 내륙형,4,8
YS_0038,2021-04-06 21:00:00,1,F_010453,37.36685399961744,128.3818539996169,영서 내륙형,4,21
YS_0038,2021-04-21 13:00:00,1,F_010540,37.37035599999124,128.39129600042327,영서 내륙형,4,13
YS_0038,2021-04-23 14:00:00,1,F_010555,37.41329799963432,128.47473900006605,영서 내륙형,4,14
YS_0039,2020-04-14 15:00:00,2,F_007759|F_007762,38.28844099967584,128.362567999889,고지·산간형,4,15
YS_0039,2020-11-01 17:00:00,1,F_008596,38.29105499955317,128.36131299963543,고지·산간형,11,17
YS_0039,2020-11-06 17:00:00,1,F_008604,38.29108599987167,128.36146800039452,고지·산간형,11,17
YS_0039,2021-05-09 11:00:00,1,F_010639,38.26902400014744,128.37987400054914,고지·산간형,5,11
YS_0040,2020-07-19 19:00:00,1,F_010986,37.40568184633715,127.9844507013742,영서 내륙형,7,19
YS_0040,2021-02-01 09:00:00,1,F_009100,37.360643999571735,128.12500200025474,영서 내륙형,2,9
YS_0040,2021-02-02 10:00:00,1,F_009285,37.41792400040254,128.00252800027835,영서 내륙형,2,10
YS_0040,2021-02-03 10:00:00,6,F_009512|F_009537|F_009552|F_009742|F_009756|F_009825,37.471510999814754,128.05566900040017,영서 내륙형,2,10
YS_0040,2021-02-03 11:00:00,1,F_009901,37.45940900019674,128.06232799953125,영서 내륙형,2,11
YS_0040,2021-02-03 12:00:00,1,F_009580,37.45945799999946,128.06222399955885,영서 내륙형,2,12
YS_0040,2021-02-25 10:00:00,1,F_010275,37.39949200039066,127.98983999943836,영서 내륙형,2,10
YS_0040,2021-03-08 15:00:00,1,F_010305,37.37961800028126,128.0019119999727,영서 내륙형,3,15
YS_0040,2021-04-27 11:00:00,1,F_010586,37.44784799996284,128.0753799998578,영서 내륙형,4,11
YS_0041,2021-02-01 13:00:00,3,F_008921|F_008987|F_009187,38.075907000023854,128.49271099988297,고지·산간형,2,13
YS_0042,2020-04-15 08:00:00,1,F_007763,37.23129947929917,127.7611612940015,영서 내륙형,4,8
YS_0042,2020-04-30 08:00:00,1,F_007781,37.20837328577448,127.79812749180311,영서 내륙형,4,8
YS_0042,2021-02-03 11:00:00,1,F_009576,37.20767299961237,127.75026700029598,영서 내륙형,2,11
YS_0042,2021-02-03 14:00:00,1,F_009581,37.17399300032032,127.75996199993688,영서 내륙형,2,14
YS_0042,2021-02-03 17:00:00,1,F_009585,37.15083899984899,127.82132200013965,영서 내륙형,2,17
YS_0042,2021-02-06 13:00:00,1,F_010040,37.165075999744055,127.76646399950764,영서 내륙형,2,13
YS_0042,2021-02-08 10:00:00,1,F_010066,37.17091900005966,127.84099300009105,영서 내륙형,2,10
YS_0042,2021-02-19 10:00:00,1,F_010200,37.23047200005745,127.75613700002124,영서 내륙형,2,10
YS_0042,2021-02-20 10:00:00,1,F_010212,37.20623700040117,127.75360999954152,영서 내륙형,2,10
YS_0042,2021-02-21 10:00:00,1,F_010236,37.23061900016084,127.75629999990022,영서 내륙형,2,10
YS_0042,2021-03-30 10:00:00,1,F_010405,37.179308000368415,127.83814699972086,영서 내륙형,3,10
YS_0042,2021-04-10 15:00:00,1,F_010476,37.1619589996063,127.76894900039862,영서 내륙형,4,15
YS_0042,2021-04-22 21:00:00,1,F_010552,37.22762258317906,127.85126719488696,영서 내륙형,4,21
YS_0043,2020-04-10 11:00:00,1,F_010868,37.202816063499455,128.0592494232543,영서 내륙형,4,11
YS_0043,2020-04-10 12:00:00,1,F_007746,37.202871000393095,128.05941300028513,영서 내륙형,4,12
YS_0043,2020-04-26 17:00:00,1,F_007777,37.232536448172674,128.09565940529455,영서 내륙형,4,17
YS_0043,2020-12-12 11:00:00,1,F_008685,37.22232695324232,128.0547563604958,영서 내륙형,12,11
YS_0043,2020-12-12 12:00:00,1,F_008686,37.222086000098976,128.0542530004815,영서 내륙형,12,12
YS_0043,2020-12-12 15:00:00,1,F_008683,37.23715985610512,128.14192602852225,영서 내륙형,12,15
YS_0043,2021-02-01 09:00:00,1,F_009265,37.23045199988612,128.0790759998177,영서 내륙형,2,9
YS_0043,2021-02-01 11:00:00,2,F_009274|F_009275,37.328139000186574,128.12907699946362,영서 내륙형,2,11
YS_0043,2021-02-11 10:00:00,1,F_010093,37.19958100028137,128.0570060004698,영서 내륙형,2,10
YS_0043,2021-02-12 18:00:00,1,F_010112,37.21112100005214,128.08378000002506,영서 내륙형,2,18
YS_0043,2021-02-23 08:00:00,1,F_010256,37.2499279995663,128.11611599947398,영서 내륙형,2,8
YS_0043,2021-02-26 10:00:00,1,F_010279,37.23044299974632,128.07989000019168,영서 내륙형,2,10
YS_0043,2021-03-26 18:00:00,1,F_010380,37.27285099957003,128.08128900011897,영서 내륙형,3,18
YS_0043,2021-04-01 17:00:00,1,F_010429,37.28042200026379,128.0858339997136,영서 내륙형,4,17
YS_0043,2021-04-25 14:00:00,1,F_010570,37.28441061726584,128.0929799846055,영서 내륙형,4,14
YS_0043,2021-04-25 15:00:00,1,F_010571,37.28882099990716,128.09234300027154,영서 내륙형,4,15
YS_0043,2021-04-25 16:00:00,1,F_010573,37.289771000038094,128.09123900033387,영서 내륙형,4,16
YS_0043,2021-04-25 17:00:00,1,F_010572,37.28205539986742,128.0897537999872,영서 내륙형,4,17
YS_0047,2020-12-07 09:00:00,1,F_011073,38.06994496676067,128.36919246321975,고지·산간형,12,9
YS_0049,2020-01-03 12:00:00,1,F_007616,37.32973500000059,129.04322099945276,고지·산간형,1,12
YS_0049,2021-02-01 11:00:00,2,F_008911|F_009268,37.34690099981908,128.9448390003584,고지·산간형,2,11
YS_0049,2021-02-09 13:00:00,1,F_010075,37.34737700038227,129.06367999980588,고지·산간형,2,13
YS_0049,2021-02-15 11:00:00,1,F_010152,37.32644999983828,128.97024099997336,고지·산간형,2,11
YS_0049,2021-03-30 13:00:00,1,F_010397,37.34693200008349,128.94129000030716,고지·산간형,3,13
YS_0049,2021-05-08 10:00:00,1,F_010635,37.35022999990422,128.94234699990355,고지·산간형,5,10
YS_0049,2021-05-08 11:00:00,1,F_010638,37.39924800037538,128.87285899993876,고지·산간형,5,11
YS_0049,2021-05-13 15:00:00,1,F_010672,37.30565393350672,129.0081554191446,고지·산간형,5,15
YS_0049,2021-05-13 16:00:00,1,F_010673,37.30486800027736,128.99823400005306,고지·산간형,5,16
YS_0050,2020-03-28 19:00:00,1,F_007703,37.900347999647295,128.007689999467,영서 내륙형,3,19
YS_0050,2020-04-03 14:00:00,2,F_007712|F_010837,37.914491077063,128.05625048565273,영서 내륙형,4,14
YS_0050,2020-04-03 15:00:00,1,F_007713,37.9132650003018,128.0525409995616,영서 내륙형,4,15
YS_0050,2020-04-10 18:00:00,1,F_007748,37.92471799997914,127.94776500029764,영서 내륙형,4,18
YS_0050,2020-06-07 23:00:00,1,F_007810,37.92148945945871,128.0227349527956,영서 내륙형,6,23
YS_0050,2021-02-01 21:00:00,1,F_009078,37.92000000034518,127.95674999966778,영서 내륙형,2,21
YS_0050,2021-02-02 10:00:00,4,F_009289|F_009376|F_009408|F_009430,37.88402100036331,128.0234110002684,영서 내륙형,2,10
YS_0050,2021-02-12 18:00:00,1,F_010113,37.92000999963923,127.9569150001366,영서 내륙형,2,18
YS_0050,2021-02-19 12:00:00,1,F_010205,37.96993300031265,128.08118600020066,영서 내륙형,2,12
YS_0050,2021-02-22 21:00:00,1,F_011139,37.934504575745855,128.12100860684305,영서 내륙형,2,21
YS_0050,2021-02-26 10:00:00,1,F_010277,37.90857989077161,128.1912949889433,영서 내륙형,2,10
YS_0050,2021-02-27 12:00:00,1,F_010283,37.9369169998002,128.11365199974307,영서 내륙형,2,12
YS_0050,2021-03-11 17:00:00,1,F_010330,38.01206999973956,128.0994230002089,영서 내륙형,3,17
