fire_exposure_id,FFMC,DMC,DC,ISI,BUI,FWI,FFMC_10일평균,Indexed_FFMC,FFMC_논문식_발생확률,기상셀ID,기준시각,기후지형유형,month,hour,date,season
FE_00515,-19.070317450148735,-7.206082064520004,-11.558840000000004,-3.9854531440411574,-10.125047458478466,-9.018086455603308,-13.268275743449621,-1.0,-0.08481147133968836,YS_0007,2021-02-03 10:00:00,영서 내륙형,2,10,2021-02-03,겨울(12-2월)
FE_00516,-17.9570107843375,-5.530129998270002,-8.8142,-2.983746494473925,-7.884664614247296,-6.884024721435096,-12.481261546907845,-1.0,-0.08481147133968836,YS_0007,2021-02-03 11:00:00,영서 내륙형,2,11,2021-02-03,겨울(12-2월)
FE_00517,-10.270814007132032,-3.7816458667500044,-6.101920000000007,-2.2950198706870726,-5.491381558742788,-5.4065530048532064,-10.17213619401437,-0.7999999999999998,-0.06784917707175075,YS_0007,2021-02-03 16:00:00,영서 내륙형,2,16,2021-02-03,겨울(12-2월)
FE_00518,-12.754316555736622,-8.892024990240003,-14.353880000000004,-4.000190226589134,-12.321901242692856,-9.513566589324837,-13.298370956194276,-0.7999999999999998,-0.06784917707175075,YS_0007,2021-02-03 19:00:00,영서 내륙형,2,19,2021-02-03,겨울(12-2월)
FE_00519,-10.618267685273409,-7.492874110890003,-12.114640000000009,-3.9577023061506473,-10.439858177252173,-9.10900676461679,-14.109239450142013,-1.0,-0.08481147133968836,YS_0007,2021-02-06 13:00:00,영서 내륙형,2,13,2021-02-06,겨울(12-2월)
FE_00520,-6.981295743788138,-5.578033122030005,-8.576120000000003,-2.152236290029586,-7.708393649187951,-5.038137538941377,-10.943513291324294,-0.7999999999999998,-0.06784917707175075,YS_0007,2021-02-07 19:00:00,영서 내륙형,2,19,2021-02-07,겨울(12-2월)
FE_00521,-2.892746695901039,-2.79636203754,-4.722600000000028,-0.8612391047252093,-3.704331108882176,-2.081497936661207,0.1717932223595966,0.0,0.0,YS_0007,2021-02-17 17:00:00,영서 내륙형,2,17,2021-02-17,겨울(12-2월)
FE_00522,2.300424749766279,4.39316631546,7.643000000000029,1.1510058457980836,6.0945444555958765,3.0541560675421975,3.9258709486568932,0.20000000000000018,0.016962294267937605,YS_0007,2021-02-24 14:00:00,영서 내륙형,2,14,2021-02-24,겨울(12-2월)
FE_00523,2.6062060075149986,2.803630196250001,4.880520000000047,0.6689532680230021,3.84195574076816,1.8597575056759776,1.1929703823998352,0.0,0.0,YS_0007,2021-02-24 15:00:00,영서 내륙형,2,15,2021-02-24,겨울(12-2월)
FE_00524,-14.686819378299255,-6.814881165186356,-31.73008709901282,-1.2930835545473545,-9.161018341097712,-1.8639751974966847,-9.699447884993404,-1.4,-0.12947428914299763,YS_0007,2021-03-04 17:00:00,영서 내륙형,3,17,2021-03-04,봄(3-5월)
FE_00525,3.208492637501976,5.451981335476983,10.804417122238107,-0.9447548129354233,5.993526633792456,-1.1531261264157977,5.993629777661766,0.6000000000000001,0.0535714401206715,YS_0007,2021-03-20 12:00:00,영서 내륙형,3,12,2021-03-20,봄(3-5월)
FE_00526,12.00194637562565,4.59144925144502,8.17632,1.6503326716647306,4.725558669676687,3.034813290661204,3.679515158685021,0.3999999999999999,0.03392458853587532,YS_0007,2021-04-19 16:00:00,영서 내륙형,4,16,2021-04-19,봄(3-5월)
FE_00527,1.0382044433838757,2.7853122021304344,-20.310273940222878,-1.2957808357983556,0.8230173146212998,-1.5448161948711885,1.3272721233146711,0.3999999999999999,0.03392458853587532,YS_0007,2021-04-19 17:00:00,영서 내륙형,4,17,2021-04-19,봄(3-5월)
FE_00528,11.500029471579495,-5.962566363117531,-23.33304332291806,0.6821562235141672,-6.930850523225072,0.2705348270778245,-0.23414225203289618,0.3999999999999999,0.03392458853587532,YS_0007,2021-04-19 18:00:00,영서 내륙형,4,18,2021-04-19,봄(3-5월)
FE_00529,3.0824912014856807,-6.062263010806248,-6.498359999999998,0.027593246527850113,-5.9803815646856044,-0.8732480597943635,-1.0847769945320778,0.20000000000000018,0.016962294267937605,YS_0007,2021-04-19 19:00:00,영서 내륙형,4,19,2021-04-19,봄(3-5월)
FE_00530,13.940946313770937,33.18559851372982,44.68644,1.3265207531384036,33.26756394697867,7.888196386806241,13.747566846671788,0.7999999999999998,0.06784917707175064,YS_0007,2021-04-27 13:00:00,영서 내륙형,4,13,2021-04-27,봄(3-5월)
FE_00531,2.2028767359644092,-2.1784953022640634,-6.868000000000001,0.5755057557193721,-2.5328518259548782,-0.42827703408084405,-0.08882027697690376,-0.3999999999999999,-0.02723637741872309,YS_0008,2020-01-20 17:00:00,영서 내륙형,1,17,2020-01-20,겨울(12-2월)
FE_00532,0.43822191962799195,-0.3069126875606294,-1.8965599999999938,0.5395414509573553,-0.4453465577469089,0.7801874956894181,2.393136452483475,0.20000000000000018,0.016962294267937605,YS_0008,2020-12-06 13:00:00,영서 내륙형,12,13,2020-12-06,겨울(12-2월)
FE_00533,1.3666389635341858,-1.5917725544100012,-2.6157599999999945,1.8345581616204725,-2.003174029649575,2.8450863261414447,0.23069617348022575,-0.6000000000000001,-0.05088688280381304,YS_0008,2021-02-09 09:00:00,영서 내륙형,2,9,2021-02-09,겨울(12-2월)
FE_00534,0.4296725690260246,-4.5532867800600005,-7.951240000000013,0.942737802180114,-5.739729486313607,0.6148830386065276,-3.0713843362130575,-0.7999999999999998,-0.06784917707175075,YS_0008,2021-02-09 10:00:00,영서 내륙형,2,10,2021-02-09,겨울(12-2월)
FE_00535,3.6908263091197,-1.5534915851400015,-2.8780399999999986,0.6500082030012573,-1.9149114348290226,0.946992855505643,-0.23621639864246902,0.6000000000000001,0.05088688280381304,YS_0008,2021-02-09 14:00:00,영서 내륙형,2,14,2021-02-09,겨울(12-2월)
FE_00536,1.6642023111126178,-1.7599029912299962,-3.265400000000028,0.0979893651811845,-2.0801526346943433,0.08585827383071543,1.0770496205123123,0.20000000000000018,0.016962294267937605,YS_0008,2021-02-16 16:00:00,영서 내륙형,2,16,2021-02-16,겨울(12-2월)
FE_00537,0.21631437417245536,-0.4135184878499949,-0.5414399999999944,-0.11624356930455049,-0.36628397896432574,-0.15025825565315287,3.1689576373009487,0.20000000000000018,0.016962294267937605,YS_0008,2021-02-17 09:00:00,영서 내륙형,2,9,2021-02-17,겨울(12-2월)
FE_00538,9.493626835709819,-6.479904076569172,-5.315972989569261,0.9938957341486301,-5.589683341064928,-0.03240931342342179,-19.903424385439045,-2.2,-0.21734173521621736,YS_0008,2021-03-10 21:00:00,영서 내륙형,3,21,2021-03-10,봄(3-5월)
FE_00539,12.102476487862262,3.5192852579472094,8.84484,0.2025774894739345,3.7704148377179654,0.23406028571293802,16.463583392321596,1.6,0.15175933369466443,YS_0009,2020-01-06 16:00:00,영서 내륙형,1,16,2020-01-06,겨울(12-2월)
FE_00540,15.773881687827469,3.6990624343919993,7.015919999999999,0.2083010057584378,3.879937744214767,0.6257900508399465,11.258766465230394,1.0,0.09018058597340528,YS_0009,2020-01-31 17:00:00,영서 내륙형,1,17,2020-01-31,겨울(12-2월)
FE_00541,12.5690468854458,-1.2687536455892348,-1.8890000000000011,-0.3685029333911951,-0.31561570882644396,-0.8050619983650746,-10.780577869944771,-0.6000000000000001,-0.05225234363723619,YS_0009,2020-02-24 13:00:00,영서 내륙형,2,13,2020-02-24,겨울(12-2월)
FE_00542,19.36716886889488,2.4697577092841545,0.2735079976411843,7.294067954782486,2.276146382107129,7.569048673692385,14.346742938043725,1.0,0.10487610469114528,YS_0009,2020-03-15 14:00:00,영서 내륙형,3,14,2020-03-15,봄(3-5월)
FE_00543,3.399695170008485,-3.7914393165204814,16.328821442391416,2.496333793005813,-2.8251616413547467,3.6818842002184446,-6.748900434070521,-0.6000000000000001,-0.05088688280381304,YS_0009,2020-04-26 11:00:00,영서 내륙형,4,11,2020-04-26,봄(3-5월)
FE_00544,37.3913764281128,15.596090010713809,56.65099281405233,2.9451350189888017,19.376734838704046,8.541615557688868,10.14153442845246,1.0,0.09018058597340528,YS_0009,2020-11-03 14:00:00,영서 내륙형,11,14,2020-11-03,가을(9-11월)
FE_00545,35.53451856602133,10.317247509401682,33.22014483274896,7.197179597620017,12.167860465418471,19.5460961477127,8.234624999304444,0.6000000000000001,0.0535714401206715,YS_0009,2020-11-08 11:00:00,영서 내륙형,11,11,2020-11-08,가을(9-11월)
FE_00546,1.5965060118912362,0.08212433511501871,-0.6038000000000068,1.8795163755449393,0.05225436602453826,3.3938259152890478,3.2269431023487414,0.0,0.0,YS_0009,2020-12-12 19:00:00,영서 내륙형,12,19,2020-12-12,겨울(12-2월)
FE_00547,-21.324170437920927,-6.060180169559997,-10.136639999999986,-3.8689060063896044,-7.114965334107726,-8.537434815063374,-23.7574038933695,-1.7999999999999998,-0.16608343499573153,YS_0009,2021-02-02 10:00:00,영서 내륙형,2,10,2021-02-02,겨울(12-2월)
FE_00548,-20.87057235983137,-4.693761218280001,-7.6774799999999885,-3.168456153781606,-5.528125294256572,-7.033667245384941,-21.95282994786571,-1.7999999999999998,-0.16608343499573153,YS_0009,2021-02-02 11:00:00,영서 내륙형,2,11,2021-02-02,겨울(12-2월)
FE_00549,-5.762220329055609,-4.048697849640002,-6.511559999999989,-2.1923697069791865,-4.8331278239176,-4.7624458293914635,-18.17066229498225,-1.7999999999999998,-0.16608343499573153,YS_0009,2021-02-03 17:00:00,영서 내륙형,2,17,2021-02-03,겨울(12-2월)
FE_00550,-3.2659778226277894,-5.41918468677,-8.950359999999975,-1.4788011013695046,-6.386156624818788,-3.628519185564585,-17.02272212921754,-2.0,-0.18304572926366913,YS_0009,2021-02-05 08:00:00,영서 내륙형,2,8,2021-02-05,겨울(12-2월)
FE_00551,3.0448378243328875,8.845289744759995,13.811880000000002,1.3438556440859237,9.84771981644441,4.1582958393462155,6.636542280226166,0.3999999999999999,0.03392458853587532,YS_0009,2021-02-26 13:00:00,영서 내륙형,2,13,2021-02-26,겨울(12-2월)
FE_00552,-1.9298321390674857,-11.152003512866571,-19.021,-1.3968353371130058,-11.334588954089892,-2.916474845594734,-24.3994868392505,-2.8,-0.27091317533688897,YS_0009,2021-03-07 12:00:00,영서 내륙형,3,12,2021-03-07,봄(3-5월)
FE_00553,17.616716005408463,-4.909249339839757,-7.308239999999996,1.471269056751857,-4.862651504596565,0.7752688835945332,-17.028574325699353,-1.4,-0.1321588464598561,YS_0009,2021-03-11 15:00:00,영서 내륙형,3,15,2021-03-11,봄(3-5월)
FE_00554,16.101669281594567,1.503566380772007,2.377399999999998,2.515184470381453,1.5991147061916156,3.293332433862951,6.534359087356279,0.6000000000000001,0.0535714401206715,YS_0009,2021-03-19 10:00:00,영서 내륙형,3,10,2021-03-19,봄(3-5월)
FE_00555,34.84794556509298,2.40527767935448,-31.385445400755415,3.4139427758713916,-0.6515084475959938,4.574467987325944,2.967296273879157,0.20000000000000018,0.016962294267937605,YS_0009,2021-03-19 11:00:00,영서 내륙형,3,11,2021-03-19,봄(3-5월)
FE_00556,4.041970075793444,-18.443828032836826,-23.019200000000005,-1.8088774027198395,-18.442243875052917,-6.256802573335775,-12.306169393160076,-0.6000000000000001,-0.05088688280381304,YS_0009,2021-04-06 14:00:00,영서 내륙형,4,14,2021-04-06,봄(3-5월)
FE_00557,1.4140001719411686,-5.490867252697651,-6.650359999999999,-0.6995037045136288,-5.4671113614894935,-1.6940417321682464,-1.0224562110680466,0.20000000000000018,0.016962294267937605,YS_0009,2021-04-20 15:00:00,영서 내륙형,4,15,2021-04-20,봄(3-5월)
FE_00558,36.89370345021999,1.8552724103101492,4.937789785914576,3.316446888414399,2.6108844726363976,2.289298273544393,5.925818521018442,0.3999999999999999,0.041978260486450814,YS_0010,2020-02-08 11:00:00,영서 내륙형,2,11,2020-02-08,겨울(12-2월)
FE_00559,5.004152074103459,-1.5531220691010024,-11.77781501545555,3.3376556505127613,-1.9351108165654267,3.960474821198661,6.9130828724956785,1.0,0.08749602865654682,YS_0010,2020-03-16 11:00:00,영서 내륙형,3,11,2020-03-16,봄(3-5월)
FE_00560,6.7848029195197626,10.847825002245372,-24.3740878917906,3.286770668233779,9.86122213801891,7.743306605476704,12.26971730534865,0.7999999999999998,0.06784917707175064,YS_0010,2020-04-09 14:00:00,영서 내륙형,4,14,2020-04-09,봄(3-5월)
FE_00561,-3.258329932672993,5.273568991232004,16.960880000000003,-3.0462820616798343,6.160101819937516,-5.0743029347359885,6.445556909775092,0.6000000000000001,0.05088688280381304,YS_0010,2020-10-21 14:00:00,영서 내륙형,10,14,2020-10-21,가을(9-11월)
FE_00562,5.627526105809963,12.292673811253458,42.21227326643796,-0.5275164735035078,14.70978276660513,0.2637041131870532,6.102258701863562,0.6000000000000001,0.05088688280381304,YS_0010,2020-10-21 15:00:00,영서 내륙형,10,15,2020-10-21,가을(9-11월)
FE_00563,10.224726822646488,8.074836499758284,31.060273266437974,-1.058628001007694,10.048945014965817,-1.3499850397713056,2.9986805493139457,0.20000000000000018,0.016962294267937605,YS_0010,2020-10-21 16:00:00,영서 내륙형,10,16,2020-10-21,가을(9-11월)
FE_00564,19.80058657122906,14.200742345442372,10.405170938938397,1.2930093838560661,13.647464352810879,5.421570230145277,10.609722464794174,0.7999999999999998,0.07053373438860921,YS_0010,2020-11-01 09:00:00,영서 내륙형,11,9,2020-11-01,가을(9-11월)
FE_00565,6.186561238936974,6.864394505613273,7.670395717435184,0.41576820943193304,8.196241876177844,1.9367910846707321,4.5113255215356105,0.20000000000000018,0.016962294267937605,YS_0010,2020-12-10 10:00:00,영서 내륙형,12,10,2020-12-10,겨울(12-2월)
FE_00566,5.212105763130523,-6.597097816029274,-8.22623571743523,1.9543521302407316,-7.925617061172449,2.9252013638329615,-2.0365346128228055,-0.6000000000000001,-0.05088688280381304,YS_0010,2020-12-25 16:00:00,영서 내륙형,12,16,2020-12-25,겨울(12-2월)
FE_00567,10.284068277912084,4.0560373494104365,1.429447471941728,0.23755535483280688,5.440925248563154,1.010726005428209,8.95461039700048,1.2000000000000002,0.107142880241343,YS_0010,2021-01-15 08:00:00,영서 내륙형,1,8,2021-01-15,겨울(12-2월)
FE_00568,-2.8517230405314535,-4.19423643764495,3.4707643960437053,-0.5011043391234906,-5.705271783332346,-1.570955355126916,-12.389805021855793,-1.4,-0.12947428914299763,YS_0010,2021-01-28 16:00:00,영서 내륙형,1,16,2021-01-28,겨울(12-2월)
FE_00569,-7.190951914639754,0.7263456874118681,2.8962339369920755,-1.8419028132617348,1.3361907372761959,-3.13362026575361,-9.157519134958662,-1.4,-0.12947428914299763,YS_0010,2021-02-01 10:00:00,영서 내륙형,2,10,2021-02-01,겨울(12-2월)
FE_00570,-10.861401469688985,-2.337358597988132,-1.8773260630078994,-3.3175683752083094,-3.2533877933494217,-6.257222417705725,-13.326448906990606,-1.7999999999999998,-0.16608343499573153,YS_0010,2021-02-01 11:00:00,영서 내륙형,2,11,2021-02-01,겨울(12-2월)
FE_00571,-19.361419033993798,-4.048800602114541,-7.9562799999999925,-2.5220800712651212,-6.145785561817515,-4.169337489839764,-10.341132852412727,-1.0,-0.09286514329026385,YS_0010,2021-02-03 14:00:00,영서 내륙형,2,14,2021-02-03,겨울(12-2월)
