fire_id,연도,월,일,시간,진화소요시간(HH),위도,경도,발생지역시도명,발생지역시군구명,발생지역읍면동명,발생지역리명,발생지역번지,발생원인명,피해면적(ha),피해금액
F_019347,2021,2,1,16,,36.61128299957939,128.2591070000973,경상북도,문경시,산양면,불암리,57-19,,,
F_019348,2021,2,1,16,,36.611650999601785,128.25862399991942,경상북도,문경시,산양면,불암리,60-1,,,
F_019349,2021,2,1,16,,36.611859999841116,128.25877499959657,경상북도,문경시,산양면,불암리,60-1,,,
F_019350,2021,2,1,16,,36.61177899992911,128.25866799955344,경상북도,문경시,산양면,불암리,60-1,,,
F_019351,2021,2,1,16,,36.61173799969067,128.25879599963807,경상북도,문경시,산양면,불암리,60-1,,,
F_019352,2021,2,1,16,,36.61182800009306,128.2586630003325,경상북도,문경시,산양면,불암리,60-1,,,
F_019353,2021,2,1,16,,36.611711000328825,128.25884400035252,경상북도,문경시,산양면,불암리,60-1,,,
F_019354,2021,2,1,16,,36.6117410000945,128.25883799990078,경상북도,문경시,산양면,불암리,60-1,,,
F_019355,2021,2,1,16,,36.611711000328825,128.25884400035252,경상북도,문경시,산양면,불암리,60-1,,,
F_019356,2021,2,1,16,,36.611550000038115,128.25861799989985,경상북도,문경시,산양면,불암리,58-1,,,
F_019357,2021,2,1,16,,36.61155100005962,128.25862900054722,경상북도,문경시,산양면,불암리,58-1,,,
F_019358,2021,2,1,16,,36.61170300002754,128.2588850004772,경상북도,문경시,산양면,불암리,60-1,,,
F_019359,2021,2,1,16,,36.61167399958663,128.25872600006028,경상북도,문경시,산양면,불암리,60-1,,,
F_019360,2021,2,1,16,,36.61168900018796,128.25874199986006,경상북도,문경시,산양면,불암리,60-1,,,
F_019361,2021,2,1,9,,36.44310700025853,128.1435230005391,경상북도,상주시,만산동,,산24-1,,,
F_019362,2021,2,1,16,,36.61143500019672,128.25885499962854,경상북도,문경시,산양면,불암리,58-4,,,
F_019363,2021,2,1,16,,36.61155100005962,128.25862900054722,경상북도,문경시,산양면,불암리,58-1,,,
F_019364,2021,2,1,16,,36.61155100005962,128.25862900054722,경상북도,문경시,산양면,불암리,58-1,,,
F_019365,2021,2,1,16,,36.6114240000241,128.2588450002063,경상북도,문경시,산양면,불암리,58-4,,,
F_019366,2021,2,1,16,,36.611700999788695,128.258710000231,경상북도,문경시,산양면,불암리,60-1,,,
F_019367,2021,2,1,16,,36.61169700016225,128.2588940002932,경상북도,문경시,산양면,불암리,60-1,,,
F_019368,2021,2,1,16,,36.61154099955604,128.2586200005464,경상북도,문경시,산양면,불암리,66-1,,,
F_019369,2021,2,1,16,,36.61154099955604,128.2586200005464,경상북도,문경시,산양면,불암리,66-1,,,
F_019370,2021,2,1,16,,36.61168900018796,128.25874199986006,경상북도,문경시,산양면,불암리,60-1,,,
F_019371,2021,2,1,16,,36.61153900012876,128.2586029998798,경상북도,문경시,산양면,불암리,66-1,,,
F_019372,2021,2,1,16,,36.61153900012876,128.2586029998798,경상북도,문경시,산양면,불암리,66-1,,,
F_019373,2021,2,1,16,,36.611710999582314,128.25888799962513,경상북도,문경시,산양면,불암리,60-1,,,
F_019374,2021,2,1,16,,36.611686000005996,128.25874300033723,경상북도,문경시,산양면,불암리,60-1,,,
F_019375,2021,2,1,16,,36.61143299977561,128.25884000055632,경상북도,문경시,산양면,불암리,58-4,,,
F_019376,2021,2,1,17,,36.611686000005996,128.25874300033723,경상북도,문경시,산양면,불암리,60-1,,,
F_019377,2021,2,2,10,,36.656161000073205,128.25951900023185,경상북도,문경시,산북면,대상리,41-5,,,
F_019378,2021,2,2,10,,36.656161000073205,128.25951900023185,경상북도,문경시,산북면,대상리,41-5,,,
F_019379,2021,2,2,10,,36.65613099971494,128.25952299968822,경상북도,문경시,산북면,대상리,41-5,,,
F_019380,2021,2,2,10,,36.656173999895394,128.25938700051157,경상북도,문경시,산북면,대상리,41-5,,,
F_019381,2021,2,2,13,,35.92810899995202,128.32732799949414,경상북도,성주군,월항면,대산리,103,,,
F_019382,2021,2,2,10,,36.001006999651686,129.56128799981644,경상북도,포항시남구,구룡포읍,구룡포리,610-3,,,
F_019383,2021,2,2,10,,36.65613099971494,128.25952299968822,경상북도,문경시,산북면,대상리,41-5,,,
F_019384,2021,2,2,13,,35.91954999997043,128.28291699976413,경상북도,성주군,성주읍,경산리,283-1,,,
F_019385,2021,2,2,13,,35.928088000050714,128.32733799994054,경상북도,성주군,월항면,대산리,103,,,
F_019386,2021,2,2,11,,36.56028500044404,127.92052599971532,경상북도,상주시,화북면,용유리,653-9,,,
F_019387,2021,2,3,8,,36.992928000295706,129.40019600041416,경상북도,울진군,울진읍,읍내리,464,,,
F_019388,2021,2,3,16,,35.82602300034061,128.40374199987767,경상북도,고령군,다산면,나정리,산4,,,
F_019389,2021,2,3,16,,35.82679100038462,128.4039170004584,경상북도,고령군,다산면,나정리,378,,,
F_019390,2021,2,3,16,,35.826965000049604,128.40382299973768,경상북도,고령군,다산면,나정리,376,,,
F_019391,2021,2,3,17,,35.82267199989933,128.4512199996674,경상북도,고령군,다산면,평리리,262-1,,,
F_019392,2021,2,3,17,,35.82267199989933,128.4512199996674,경상북도,고령군,다산면,평리리,262-1,,,
F_019393,2021,2,3,9,,36.87840999972387,128.53782700012695,경상북도,영주시,풍기읍,산법리,산88,,,
F_019394,2021,2,3,16,,36.88516699957824,128.52316900024863,경상북도,영주시,풍기읍,금계리,544-3,,,
F_019395,2021,2,3,13,,36.37408500015934,128.83635399956137,경상북도,의성군,옥산면,전흥리,970-41,,,
F_019396,2021,2,3,16,,35.82682400024774,128.40405400035198,경상북도,고령군,다산면,나정리,산6,,,
F_019397,2021,2,3,16,,35.82679800042727,128.4039749999562,경상북도,고령군,다산면,나정리,377,,,
F_019398,2021,2,3,11,,35.78776699971837,129.24390500027496,경상북도,경주시,남산동,,1200,,,
F_019399,2021,2,3,16,,35.82679800042727,128.4039749999562,경상북도,고령군,다산면,나정리,377,,,
F_019400,2021,2,4,9,,36.42453200018686,128.1554940002379,경상북도,상주시,무양동,,314,,,
F_019401,2021,2,4,11,,36.86468499994777,129.40311000012932,경상북도,울진군,매화면,덕신리,산64-2,,,
F_019402,2021,2,4,11,,36.108818999983,128.35373999956406,경상북도,구미시,광평동,,337,,,
F_019403,2021,2,4,12,,35.92497899962126,128.41017999963927,경상북도,칠곡군,왜관읍,금남리,293-3,,,
F_019404,2021,2,4,12,,35.92563100012094,128.4103079995378,경상북도,칠곡군,왜관읍,금남리,산4,,,
F_019405,2021,2,4,12,,35.924995000437576,128.41054800055443,경상북도,칠곡군,왜관읍,금남리,307,,,
F_019406,2021,2,4,13,,35.925796999975155,128.4104050000337,경상북도,칠곡군,왜관읍,금남리,산4,,,
F_019407,2021,2,4,10,,36.25210399993803,128.7942669994547,경상북도,의성군,춘산면,금천리,963,,,
F_019408,2021,2,4,11,,36.89510600032412,129.36702900023988,경상북도,울진군,매화면,기양리,1284,,,
F_019409,2021,2,4,12,,35.924979999865265,128.4105389998126,경상북도,칠곡군,왜관읍,금남리,307,,,
F_019410,2021,2,4,12,,35.924995000437576,128.41054800055443,경상북도,칠곡군,왜관읍,금남리,307,,,
F_019411,2021,2,5,9,,36.93526100034575,128.91478800018749,경상북도,봉화군,춘양면,의양리,409-21,,,
F_019412,2021,2,5,10,,36.04873099988169,128.64716800029245,경상북도,군위군,부계면,동산리,1569-1,,,
F_019413,2021,2,5,10,,36.66013488301496,128.44392603624806,경상북도,예천군,예천읍,백전리,산47-1,,,
F_019414,2021,2,5,11,,35.983298000085014,129.1248199998505,경상북도,경주시,안강읍,강교리,산57-2,,,
F_019415,2021,2,5,14,,36.42314400018312,128.33872100021745,경상북도,의성군,다인면,가원리,산116,,,
F_019416,2021,2,5,14,,36.440064999798956,127.9378349999341,경상북도,상주시,화서면,달천리,53-11,,,
F_019417,2021,2,5,14,,36.440064999798956,127.9378349999341,경상북도,상주시,화서면,달천리,53-11,,,
F_019418,2021,2,5,14,,36.440064999798956,127.9378349999341,경상북도,상주시,화서면,달천리,53-11,,,
F_019419,2021,2,5,14,,36.440064999798956,127.9378349999341,경상북도,상주시,화서면,달천리,53-11,,,
F_019420,2021,2,5,16,,36.38039800003488,128.48444700032752,경상북도,의성군,안계면,안정리,산134,,,
F_019421,2021,2,5,17,,35.737487999652586,128.2689620002034,경상북도,고령군,대가야읍,쾌빈리,325-5,,,
F_019422,2021,2,5,7,,36.424570000154084,128.16999200049446,경상북도,상주시,계산동,,237-5,,,
F_019423,2021,2,5,17,,35.73772599960958,128.27119200038837,경상북도,고령군,대가야읍,쾌빈리,333-8,,,
F_019424,2021,2,5,11,,35.98283900001028,129.12564499953734,경상북도,경주시,안강읍,강교리,산57-2,,,
F_019425,2021,2,5,11,,35.98788900027575,129.11796600026608,경상북도,경주시,안강읍,강교리,산355,,,
F_019426,2021,2,6,3,,36.39902499994689,127.87133700048261,경상북도,상주시,화남면,중눌리,836,,,
F_019427,2021,2,6,10,,36.558256000077115,128.6053970000583,경상북도,안동시,남후면,단호리,1003-2,,,
F_019428,2021,2,6,17,,36.46849199956644,128.20278699981242,경상북도,상주시,사벌국면,덕담리,산87-1,,,
F_019429,2021,2,6,17,,36.24145599999584,128.81939499973421,경상북도,의성군,춘산면,대사리,689-2,,,
F_019430,2021,2,6,6,,35.71613400008548,129.3307559996992,경상북도,경주시,외동읍,입실리,589-8,,,
F_019431,2021,2,6,9,,35.70861899981109,128.35031500001796,경상북도,고령군,개진면,개포리,239,,,
F_019432,2021,2,6,9,,36.24465300004964,128.4888710000153,경상북도,군위군,소보면,신계리,19,,,
F_019433,2021,2,6,10,,35.83390700042471,128.36756699967992,경상북도,성주군,용암면,사곡리,189-1,,,
F_019434,2021,2,6,10,,36.232040999574345,128.73187599973622,경상북도,의성군,가음면,가산리,산10-2,,,
F_019435,2021,2,6,10,,36.23323100018211,128.71483700035802,경상북도,의성군,가음면,귀천리,635-1,,,
F_019436,2021,2,6,12,,36.365607000316786,128.01932700024236,경상북도,상주시,내서면,노류리,540-3,,,
F_019437,2021,2,6,14,,36.0439609996928,128.89546899977643,경상북도,영천시,화남면,선천리,1446-10,,,
F_019438,2021,2,6,17,,36.24430600008986,129.02456899946384,경상북도,청송군,현동면,월매리,33-4,,,
F_019439,2021,2,6,13,,36.2436609999226,128.32599499996334,경상북도,구미시,선산읍,독동리,600-3,,,
F_019440,2021,2,6,14,,36.0439609996928,128.89546899977643,경상북도,영천시,화남면,선천리,1446-10,,,
F_019441,2021,2,7,17,,36.466986000366994,128.2090230003912,경상북도,상주시,사벌국면,덕담리,395-3,,,
F_019442,2021,2,7,11,,36.043153999734415,129.29680099989062,경상북도,포항시남구,연일읍,학전리,436,,,
F_019443,2021,2,8,12,,36.70889100007591,129.4742669999926,경상북도,울진군,평해읍,거일리,86,,,
F_019444,2021,2,8,12,,36.70905199964232,129.47454699978917,경상북도,울진군,평해읍,거일리,83-24,,,
F_019445,2021,2,8,12,,36.709041000266005,129.47441100005815,경상북도,울진군,평해읍,거일리,86,,,
F_019446,2021,2,8,13,,36.53780799966149,128.76212600027765,경상북도,안동시,정상동,,29,,,
F_019447,2021,2,8,13,,36.53786500043414,128.76202700054995,경상북도,안동시,정상동,,29,,,
F_019448,2021,2,8,17,,36.59040100026946,128.370900000068,경상북도,예천군,개포면,신음리,545-3,,,
F_019449,2021,2,8,18,,36.57775200010502,128.57613499980263,경상북도,안동시,풍산읍,하리리,237-4,,,
F_019450,2021,2,8,12,,36.70905199964232,129.47454699978917,경상북도,울진군,평해읍,거일리,83-24,,,
F_019451,2021,2,8,12,,36.7090370003165,129.474413000021,경상북도,울진군,평해읍,거일리,86,,,
F_019452,2021,2,8,13,,36.53749455538136,128.76136921454346,경상북도,안동시,정상동,,산125-21,,,
F_019453,2021,2,8,10,,36.253325999672946,129.35568099996723,경상북도,포항시북구,송라면,대전리,293,,,
F_019454,2021,2,8,10,,36.253325999672946,129.35568099996723,경상북도,포항시북구,송라면,대전리,293,,,
F_019455,2021,2,8,13,,36.53732100045063,128.76209699945187,경상북도,안동시,정상동,,29,,,
F_019456,2021,2,8,11,,36.708917577288155,129.47441164177974,경상북도,울진군,평해읍,거일리,86-1,,,
F_019457,2021,2,8,11,,36.70892026500064,129.4744156655945,경상북도,울진군,평해읍,거일리,83-1,,,
F_019458,2021,2,8,11,,36.70892349468431,129.47441174173142,경상북도,울진군,평해읍,거일리,86-1,,,
F_019459,2021,2,8,11,,36.70883996334149,129.47421851683194,경상북도,울진군,평해읍,거일리,83-1,,,
F_019460,2021,2,8,13,,36.53733800018903,128.76222199952173,경상북도,안동시,정상동,,29,,,
F_019461,2021,2,8,13,,36.53780799966149,128.76212600027765,경상북도,안동시,정상동,,29,,,
F_019462,2021,2,9,12,,35.91912299993182,128.28325400013816,경상북도,성주군,성주읍,경산리,283-1,,,
F_019463,2021,2,9,13,,35.92316300004863,128.4126650003827,경상북도,칠곡군,왜관읍,금남리,435-1,,,
F_019464,2021,2,9,13,,35.92382399989529,128.41242299992408,경상북도,칠곡군,왜관읍,금남리,437,,,
F_019465,2021,2,9,13,,35.923314999601246,128.41244399971356,경상북도,칠곡군,왜관읍,금남리,435-2,,,
F_019466,2021,2,9,14,,36.28459299962729,128.7239469995174,경상북도,의성군,금성면,운곡리,434-2,,,
F_019467,2021,2,9,14,,35.978026999951055,129.38678199983443,경상북도,포항시남구,호동,,산42-1,,,
F_019468,2021,2,9,16,,36.986435000435726,129.3947909997866,경상북도,울진군,울진읍,읍내리,246,,,
F_019469,2021,2,9,16,,36.9867629997969,129.39459499981385,경상북도,울진군,울진읍,읍내리,246,,,
F_019470,2021,2,9,16,,36.42005501955227,129.3699328941653,경상북도,영덕군,영덕읍,화개리,40,,,
F_019471,2021,2,9,8,,36.79811800025028,129.45099699988444,경상북도,울진군,기성면,척산리,201-5,,,
F_019472,2021,2,9,11,,36.772471000445464,128.37522100021562,경상북도,예천군,효자면,명봉리,산1-1,,,
F_019473,2021,2,9,14,,36.285859607268286,128.7274909140099,경상북도,의성군,금성면,운곡리,산61-2,,,
F_019474,2021,2,9,14,,35.978026999951055,129.38678199983443,경상북도,포항시남구,호동,,산42-1,,,
F_019475,2021,2,9,18,,36.04449500014176,128.5227719995855,경상북도,칠곡군,가산면,다부리,산94-1,,,
F_019476,2021,2,9,18,,36.44013000002921,128.18046100053505,경상북도,상주시,중덕동,,828-1,,,
F_019477,2021,2,9,13,,35.923910999565045,128.4125160001482,경상북도,칠곡군,왜관읍,금남리,437,,,
F_019478,2021,2,9,13,,35.92316300004863,128.4126650003827,경상북도,칠곡군,왜관읍,금남리,435-1,,,
F_019479,2021,2,9,13,,35.92458699977319,128.40989300045564,경상북도,칠곡군,왜관읍,금남리,422,,,
F_019480,2021,2,9,13,,35.92382399989529,128.41242299992408,경상북도,칠곡군,왜관읍,금남리,437,,,
F_019481,2021,2,9,13,,35.923910999565045,128.4125160001482,경상북도,칠곡군,왜관읍,금남리,437,,,
F_019482,2021,2,10,10,,36.67337862403763,129.12709857693994,경상북도,영양군,영양읍,삼지리,산38-2,,,
F_019483,2021,2,10,14,,36.06152700028239,128.24901799983382,경상북도,김천시,남면,부상리,1074-1,,,
F_019484,2021,2,10,11,,35.712669000314165,128.97644299991632,경상북도,청도군,운문면,오진리,185,,,
F_019485,2021,2,10,11,,36.26277200037572,128.19673099960343,경상북도,구미시,무을면,송삼리,809-3,,,
F_019486,2021,2,10,14,,36.0616019997339,128.24905300011332,경상북도,김천시,남면,부상리,산285,,,
F_019487,2021,2,10,14,,36.06146100017786,128.2493969999807,경상북도,김천시,남면,부상리,산285,,,
F_019488,2021,2,10,14,,36.06146100017786,128.2493969999807,경상북도,김천시,남면,부상리,산285,,,
F_019489,2021,2,10,11,,36.66653500039576,128.35700599977264,경상북도,예천군,유천면,중평리,168-1,,,
F_019490,2021,2,10,17,,36.34687099996577,129.0642730003971,경상북도,청송군,부남면,대전리,1045,,,
F_019491,2021,2,10,16,,36.04396499990077,129.29898100021757,경상북도,포항시남구,연일읍,학전리,722,,,
F_019492,2021,2,10,14,,36.06152700028239,128.24901799983382,경상북도,김천시,남면,부상리,1074-1,,,
F_019493,2021,2,10,14,,36.06152700028239,128.24901799983382,경상북도,김천시,남면,부상리,1074-1,,,
F_019494,2021,2,11,13,,35.81577200007945,129.4659019999668,경상북도,경주시,감포읍,호동리,220-2,,,
F_019495,2021,2,11,13,,35.911187999596514,129.25376600028207,경상북도,경주시,천북면,신당리,1467-4,,,
F_019496,2021,2,11,10,,35.942700000274144,128.5111159998111,경상북도,칠곡군,지천면,낙산리,650-1,,,
F_019497,2021,2,11,13,,35.911187999596514,129.25376600028207,경상북도,경주시,천북면,신당리,1467-4,,,
F_019498,2021,2,11,17,,36.00463700016416,128.45604699959807,경상북도,칠곡군,왜관읍,봉계리,산22-4,,,
F_019499,2021,2,11,8,,36.44548499955112,127.95176300013036,경상북도,상주시,화서면,신봉리,184-3,,,
F_019500,2021,2,11,8,,36.44548499955112,127.95176300013036,경상북도,상주시,화서면,신봉리,184-3,,,
F_019501,2021,2,11,9,,36.33077500039718,129.0705049998972,경상북도,청송군,부남면,대전리,산110-3,,,
F_019502,2021,2,11,10,,36.52327299996642,128.6898440003986,경상북도,안동시,남후면,무릉리,363-5,,,
F_019503,2021,2,11,11,,36.730399000042574,128.43761099980935,경상북도,예천군,은풍면,오류리,148-2,,,
F_019504,2021,2,11,13,,35.81633599970412,129.4656729996324,경상북도,경주시,감포읍,호동리,220-2,,,
F_019505,2021,2,11,13,,35.91147400038963,129.2538880001801,경상북도,경주시,천북면,신당리,1455-23,,,
F_019506,2021,2,11,15,,36.100490000376176,128.62020899999783,경상북도,군위군,효령면,마시리,724,,,
F_019507,2021,2,11,17,,36.00465900002637,128.45602899971365,경상북도,칠곡군,왜관읍,봉계리,산22-6,,,
F_019508,2021,2,11,16,,35.638683000246616,128.61117500012415,경상북도,청도군,풍각면,덕양리,411-3,,,
F_019509,2021,2,11,14,,36.01704199989101,129.21926599999068,경상북도,경주시,안강읍,육통리,1554,,,
F_019510,2021,2,11,14,,35.91125600026751,129.2539749995359,경상북도,경주시,천북면,신당리,321,,,
F_019511,2021,2,11,8,,36.44548499955112,127.95176300013036,경상북도,상주시,화서면,신봉리,184-3,,,
F_019512,2021,2,11,12,,35.81591448348875,129.46652972959802,경상북도,경주시,감포읍,호동리,220-1,,,
F_019513,2021,2,12,11,,35.978687000186234,129.39442900048766,경상북도,포항시남구,호동,,산18-4,,,
F_019514,2021,2,12,12,,35.986734000252596,128.8208720002919,경상북도,영천시,청통면,원촌리,305-7,,,
F_019515,2021,2,12,12,,35.98674900035078,128.8208830001939,경상북도,영천시,청통면,원촌리,305-7,,,
F_019516,2021,2,12,12,,36.42286700036289,128.1092600000487,경상북도,상주시,남장동,,산67,,,
F_019517,2021,2,12,14,,36.472595999633064,128.20340299994055,경상북도,상주시,사벌국면,덕담리,산54,,,
F_019518,2021,2,12,12,,36.42311899971657,128.10915899957973,경상북도,상주시,남장동,,483-5,,,
F_019519,2021,2,12,15,,35.85518600002347,129.0346449999972,경상북도,경주시,서면,천촌리,1129,,,
F_019520,2021,2,12,15,,35.85518600002347,129.0346449999972,경상북도,경주시,서면,천촌리,1129,,,
F_019521,2021,2,12,15,,35.77592529589673,128.8493067470442,경상북도,경산시,남산면,남곡리,276,,,
F_019522,2021,2,12,16,,35.73823199967077,128.1933040000936,경상북도,고령군,대가야읍,신리,산66-1,,,
F_019523,2021,2,12,16,,35.73823199967077,128.1933040000936,경상북도,고령군,대가야읍,신리,산66-1,,,
F_019524,2021,2,12,16,,35.856150999915045,129.0347750002251,경상북도,경주시,서면,천촌리,1143,,,
F_019525,2021,2,12,16,,35.85618899996892,129.03458000014498,경상북도,경주시,서면,천촌리,1143,,,
F_019526,2021,2,12,16,,35.856210000101704,129.03463100006496,경상북도,경주시,서면,천촌리,1143,,,
F_019527,2021,2,12,17,,36.653237999897556,128.97572900030517,경상북도,안동시,임동면,대곡리,605-1,,,
F_019528,2021,2,12,12,,35.74167899990673,129.38429899993892,경상북도,경주시,양남면,효동리,산403,,,
F_019529,2021,2,12,15,,36.261005999780664,129.30250300050952,경상북도,포항시북구,송라면,중산리,산101-1,,,
F_019530,2021,2,12,16,,35.699381000332195,129.41991800046114,경상북도,경주시,양남면,기구리,586-1,,,
F_019531,2021,2,12,13,,36.30862451950647,128.7109262337921,경상북도,의성군,의성읍,오로리,산66,,,
F_019532,2021,2,13,6,,35.8634470002524,129.03462899972183,경상북도,경주시,서면,천촌리,637-4,,,
F_019533,2021,2,13,12,,36.97680999975418,128.73533999954478,경상북도,봉화군,물야면,오록리,432-2,,,
F_019534,2021,2,13,12,,35.74805100020209,128.36129499980075,경상북도,고령군,성산면,어곡리,322,,,
F_019535,2021,2,13,12,,35.74805100020209,128.36129499980075,경상북도,고령군,성산면,어곡리,322,,,
F_019536,2021,2,13,12,,35.74805100020209,128.36129499980075,경상북도,고령군,성산면,어곡리,322,,,
F_019537,2021,2,13,12,,35.748034000373046,128.36132600003646,경상북도,고령군,성산면,어곡리,322,,,
F_019538,2021,2,13,14,,36.28705200035923,128.06218699977205,경상북도,상주시,공성면,도곡리,80-4,,,
F_019539,2021,2,13,17,,35.66643200019401,128.75673599967237,경상북도,청도군,청도읍,무등리,459,,,
F_019540,2021,2,13,12,,36.97680999975418,128.73533999954478,경상북도,봉화군,물야면,오록리,432-2,,,
F_019541,2021,2,13,12,,36.97600999999581,128.7349880005002,경상북도,봉화군,물야면,오록리,408-8,,,
F_019542,2021,2,13,16,,36.128147000124216,128.51731899978006,경상북도,구미시,장천면,여남리,1040,,,
F_019543,2021,2,13,16,,36.65362399970333,128.9767250000963,경상북도,안동시,임동면,대곡리,617-2,,,
F_019544,2021,2,13,11,,35.9894320003706,129.39217199978037,경상북도,포항시남구,동촌동,,산43-1,,,
F_019545,2021,2,13,11,,36.461911999765356,128.88563099984307,경상북도,안동시,길안면,현하리,1125,,,
F_019546,2021,2,13,12,,35.99046099956128,128.0599039998076,경상북도,김천시,지례면,대율리,349,,,
F_019547,2021,2,13,13,,35.74811100031212,128.3613550003684,경상북도,고령군,성산면,어곡리,322,,,
F_019548,2021,2,13,14,,35.732941000139625,129.27495199949166,경상북도,경주시,외동읍,북토리,1091-86,,,
F_019549,2021,2,13,6,,35.8634470002524,129.03462899972183,경상북도,경주시,서면,천촌리,637-4,,,
F_019550,2021,2,13,11,,36.463404326906065,128.88457955904437,경상북도,안동시,길안면,현하리,산12,,,
F_019551,2021,2,14,10,,36.10269299970708,128.65877599979257,경상북도,군위군,부계면,창평리,1265-2,,,
F_019552,2021,2,14,11,,36.380987000182444,128.58193199997584,경상북도,의성군,안평면,창길리,1234-2,,,
F_019553,2021,2,14,13,,35.760402000345465,128.22944099957223,경상북도,고령군,대가야읍,저전리,888-128,,,
F_019554,2021,2,14,8,,36.19155400007013,129.35178800041894,경상북도,포항시북구,청하면,미남리,310,,,
F_019555,2021,2,14,9,,36.61656600035832,128.66384099997194,경상북도,안동시,서후면,성곡리,128-1,,,
F_019556,2021,2,14,9,,35.991910000013426,128.82290399993988,경상북도,영천시,청통면,치일리,14-1,,,
F_019557,2021,2,14,10,,36.44106999994249,128.19273299949575,경상북도,상주시,낙상동,,1202-1,,,
F_019558,2021,2,14,12,,35.76565299996833,128.81567400016021,경상북도,경산시,남산면,조곡리,산24-5,,,
F_019559,2021,2,14,13,,35.7551959997826,128.23207099963787,경상북도,고령군,대가야읍,저전리,88,,,
F_019560,2021,2,14,12,,35.76565299996833,128.81567400016021,경상북도,경산시,남산면,조곡리,산24-5,,,
F_019561,2021,2,14,13,,35.760458999911926,128.22968299977165,경상북도,고령군,대가야읍,저전리,산41-6,,,
F_019562,2021,2,14,13,,35.760402000345465,128.22944099957223,경상북도,고령군,대가야읍,저전리,888-128,,,
F_019563,2021,2,14,17,,36.078413999823205,128.39376400026916,경상북도,칠곡군,석적읍,남율리,677-5,,,
F_019564,2021,2,14,8,,36.191081000121024,129.3507830003598,경상북도,포항시북구,청하면,미남리,310,,,
F_019565,2021,2,15,10,,35.95512499993607,128.2649659995701,경상북도,성주군,초전면,용성리,850-11,,,
F_019566,2021,2,15,10,,35.95740000029355,128.26403899983012,경상북도,성주군,초전면,용성리,28,,,
F_019567,2021,2,15,17,,35.91079399988952,128.2289060003353,경상북도,성주군,대가면,옥련리,256-1,,,
F_019568,2021,2,15,8,,36.82563499985716,128.6329469998762,경상북도,영주시,하망동,,276-1,,,
F_019569,2021,2,15,14,,36.37400399976328,128.1934959996891,경상북도,상주시,낙동면,운평리,508-1,,,
F_019570,2021,2,16,13,,36.23591800011906,128.30946399981318,경상북도,구미시,선산읍,화조리,499-2,,,
F_019571,2021,2,16,15,,36.11720000045163,129.3812159996405,경상북도,포항시북구,흥해읍,남송리,산17,,,
F_019572,2021,2,16,15,,35.713528999907844,128.25874099960637,경상북도,고령군,대가야읍,지산리,911-6,,,
F_019573,2021,2,17,11,,36.14296599955806,128.46480099965112,경상북도,구미시,산동읍,임천리,1090-3,,,
F_019574,2021,2,17,14,,35.99690940041741,128.96633510021405,경상북도,영천시,임고면,매호리,667,,,
F_019575,2021,2,18,13,,35.97921099963857,128.0224260002147,경상북도,김천시,지례면,도곡리,1078-17,,,
F_019576,2021,2,18,17,,36.15581899991478,129.25774199949913,경상북도,포항시북구,신광면,안덕리,789-1,,,
F_019577,2021,2,18,17,,36.15581899991478,129.25774199949913,경상북도,포항시북구,신광면,안덕리,789-1,,,
F_019578,2021,2,19,17,,35.780680000096964,128.26513100053103,경상북도,고령군,운수면,화암리,1023,,,
F_019579,2021,2,19,17,,35.78066700023737,128.26524599992118,경상북도,고령군,운수면,화암리,1023,,,
F_019580,2021,2,19,17,,35.69582800020583,128.28250199955446,경상북도,고령군,대가야읍,내곡리,772,,,
F_019581,2021,2,19,17,,35.7806360003061,128.26524900004188,경상북도,고령군,운수면,화암리,1023,,,
F_019582,2021,2,19,17,,35.780622000121646,128.26523399960462,경상북도,고령군,운수면,화암리,1023,,,
F_019583,2021,2,19,14,,36.50470571779792,128.19824247857355,경상북도,상주시,사벌국면,덕가리,산31-1,,,
F_019584,2021,2,19,16,,36.50528099986818,128.1992419996431,경상북도,상주시,사벌국면,덕가리,481,,,
F_019585,2021,2,19,14,,36.5054247841983,128.19889342280882,경상북도,상주시,사벌국면,덕가리,480-1,,,
F_019586,2021,2,20,10,,36.17776399966372,129.28740200009454,경상북도,포항시북구,청하면,명안리,산49-4,,,
F_019587,2021,2,20,10,,36.177739000170085,129.2872450004394,경상북도,포항시북구,청하면,명안리,533-1,,,
F_019588,2021,2,20,10,,36.177739000170085,129.2872450004394,경상북도,포항시북구,청하면,명안리,533-1,,,
F_019589,2021,2,20,10,,36.177739000170085,129.2872450004394,경상북도,포항시북구,청하면,명안리,533-1,,,
F_019590,2021,2,20,10,,36.177739000170085,129.2872450004394,경상북도,포항시북구,청하면,명안리,533-1,,,
F_019591,2021,2,20,11,,36.177739000170085,129.2872450004394,경상북도,포항시북구,청하면,명안리,533-1,,,
F_019592,2021,2,20,11,,36.17773900001778,129.28724000034296,경상북도,포항시북구,청하면,명안리,533-1,,,
F_019593,2021,2,20,11,,36.528256999908756,128.69679099985987,경상북도,안동시,수상동,,752-6,,,
F_019594,2021,2,20,13,,35.98025099996278,128.48248299947159,경상북도,칠곡군,지천면,달서리,358-4,,,
F_019595,2021,2,20,14,,35.680814999610064,128.74803100044994,경상북도,청도군,청도읍,내리,505,,,
F_019596,2021,2,20,10,,36.17807500042253,128.84009400043874,경상북도,군위군,삼국유사면,가암리,275-1,,,
F_019597,2021,2,20,10,,36.17994099994189,129.28927200046144,경상북도,포항시북구,청하면,명안리,484-2,,,
