메타데이터,그룹,n,score_n,비중_pct,요인점수,평균,중앙값,표준편차,최소,최대,전체평균,평균차,평균차_sd,전체중앙값,중앙값차,중앙값차_sd,abs_평균차_sd,판정,토지피복해석판정,방향
L2_NAME,인공초지,558,558,20.89887640449438,강수부족_score,0.1108385728780717,0.15986339195840482,0.21279417980940268,-1.6756312988692401,0.3849985279608145,3.1934504977982034e-17,0.11083857287807167,0.11359442441137861,0.14032611471253795,0.019537277245866874,0.020023045278209674,0.11359442441137861,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,상위
L2_NAME,자연초지,10,10,0.37453183520599254,강풍_score,-0.059751737567974764,-0.538971688165396,1.3311780558162951,-1.223759419567884,2.252385532785035,1.0644834992660677e-17,-0.05975173756797478,-0.06326023214622663,-0.09702517976127435,-0.44194650840412164,-0.46789666469621677,0.06326023214622663,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,하위
L2_NAME,인공초지,558,558,20.89887640449438,강풍_score,-0.08491439025313646,-0.2482415037933875,0.9683168474330524,-1.6784530211122681,3.3387541683609117,1.0644834992660677e-17,-0.08491439025313648,-0.08990038212458237,-0.09702517976127435,-0.15121632403211316,-0.16009542403161173,0.08990038212458237,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,하위
L2_NAME,인공나지,172,172,6.441947565543071,강풍_score,-0.1365390138549954,-0.5179980395874215,1.0618570090870556,-1.8312660881612555,3.6390256006669266,1.0644834992660677e-17,-0.1365390138549954,-0.14455629350791147,-0.09702517976127435,-0.4209728598261472,-0.44569148821098653,0.14455629350791147,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,하위
L2_NAME,혼효림,50,50,1.8726591760299627,강풍_score,-0.6739295223382468,-1.0205624567103808,0.9998369224528503,-1.602148873563018,1.9552137746831895,1.0644834992660677e-17,-0.6739295223382468,-0.7135012263838022,-0.09702517976127435,-0.9235372769491065,-0.9777654159267097,0.7135012263838022,낮음,낮음,하위
L2_NAME,문화·체육·휴양지역,53,53,1.9850187265917603,강풍_score,-0.8619186279591645,-0.8527450506285792,0.30376780047693225,-1.5179527820401266,0.16041437013469792,1.0644834992660677e-17,-0.8619186279591645,-0.9125286513019802,-0.09702517976127435,-0.7557198708673049,-0.8000941297179165,0.9125286513019802,낮음,낮음,하위
L2_NAME,과수원,12,12,0.44943820224719105,강풍_score,0.6002617107554976,0.7557927493973609,0.43326653103649576,-0.30109624972151067,0.8961684518102868,1.0644834992660677e-17,0.6002617107554976,0.6355077980399385,-0.09702517976127435,0.8528179291586352,0.9028935788798699,0.6355077980399385,높음,높음,상위
L2_NAME,미분류,46,46,1.7228464419475655,강풍_score,0.460388441842344,0.6489432749851318,1.075265436538439,-1.1538744890231976,2.2582742929000927,1.0644834992660677e-17,0.460388441842344,0.4874214691288914,-0.09702517976127435,0.7459684547464062,0.7897701312423786,0.4874214691288914,높음,높음,상위
L2_NAME,자연나지,11,11,0.41198501872659177,강풍_score,0.3826960873873961,0.890832846323675,0.7765710253544821,-0.7495495039785949,1.3766458416276341,1.0644834992660677e-17,0.3826960873873961,0.4051671853398097,-0.09702517976127435,0.9878580260849493,1.0458629422542698,0.4051671853398097,높음,높음,상위
L2_NAME,논,23,23,0.8614232209737828,강풍_score,0.24023275231862587,0.1362091662404077,0.7119471461344548,-1.1781808617221818,1.4253970269236609,1.0644834992660677e-17,0.24023275231862587,0.254338707113155,-0.09702517976127435,0.23323434600168202,0.24692936930503118,0.254338707113155,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,상위
L2_NAME,내륙습지,55,55,2.0599250936329585,강풍_score,0.20150706387134779,0.10269315563490285,0.8469774307668252,-1.3771817320520299,1.7812695160345622,1.0644834992660677e-17,0.20150706387134779,0.21333912884297795,-0.09702517976127435,0.1997183353961772,0.21144537004714162,0.21333912884297795,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,상위
L2_NAME,시설재배지,11,11,0.41198501872659177,산지접근성_score,-0.24273460098670308,-0.18738815385601731,0.4310255819985329,-0.9088960724077061,0.286758087380637,-3.1934504977982034e-17,-0.24273460098670305,-0.2960691116089444,-0.13578513427763134,-0.05160301957838598,-0.06294141873802585,0.2960691116089444,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,하위
L2_NAME,상업지역,145,145,5.430711610486892,산지접근성_score,-0.2524207229757951,-0.3862711835619035,0.7032219993074577,-1.2103213940110658,2.9196507581061453,-3.1934504977982034e-17,-0.25242072297579504,-0.30788350280240845,-0.13578513427763134,-0.25048604928427215,-0.30552373572027847,0.30788350280240845,낮음,낮음,하위
L2_NAME,논,23,23,0.8614232209737828,산지접근성_score,-0.2660472492162284,-0.4492255872372794,0.6656888187986109,-1.1799645971207153,0.646653884641062,-3.1934504977982034e-17,-0.26604724921622835,-0.3245040978964802,-0.13578513427763134,-0.31344045295964806,-0.3823107050780605,0.3245040978964802,낮음,낮음,하위
L2_NAME,문화·체육·휴양지역,53,53,1.9850187265917603,산지접근성_score,-0.3664042352080253,-0.27558736431827796,0.3982836363084151,-1.3326437612451725,1.6107630897164262,-3.1934504977982034e-17,-0.36640423520802523,-0.4469118781040091,-0.13578513427763134,-0.13980223004064662,-0.1705200736970784,0.4469118781040091,낮음,낮음,하위
L2_NAME,미분류,46,46,1.7228464419475655,산지접근성_score,-0.5353776335852833,-0.5946605831972414,0.767401294816183,-1.544114268105195,1.5763700481379415,-3.1934504977982034e-17,-0.5353776335852833,-0.6530127130889628,-0.13578513427763134,-0.45887544891961,-0.5597011960739243,0.6530127130889628,낮음,낮음,하위
L2_NAME,자연나지,11,11,0.41198501872659177,산지접근성_score,1.0720562462240242,0.5477808714738311,1.4305380631847047,-0.5819474909218215,3.2921957243618585,-3.1934504977982034e-17,1.0720562462240242,1.3076122609802705,-0.13578513427763134,0.6835660057514625,0.8337615619126197,1.3076122609802705,높음,높음,상위
L2_NAME,혼효림,50,50,1.8726591760299627,산지접근성_score,0.7054812756242238,0.5751046578415009,0.7446334195728941,-0.9157516957736747,3.2970278367493377,-3.1934504977982034e-17,0.7054812756242238,0.8604921328964167,-0.13578513427763134,0.7108897921191322,0.8670890278889751,0.8604921328964167,높음,높음,상위
