fire_id,발생일시,기상셀ID,기후권역,기후지형유형,addr_type,기후지형_번지유형,월_key,시간_key,산불위험계절,발생시간대구분,L1_NAME,L2_NAME,생활권프록시,원인프록시_500m,상대강수부족_score,상대강풍_score,단기상대건조_score
F_009298,2021-02-02 10:00:00,YS_0024,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.4196024048245717,1.3762013332977867,-1.4421074048724376
F_009299,2021-02-02 10:00:00,YS_0024,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.4750197610417838,1.2488282295836175,-0.626377091836253
F_009300,2021-02-02 10:00:00,YS_0024,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.06633465294368099,0.8682893439512215,-0.07247579634992414
F_009301,2021-02-02 10:00:00,YS_0033,영서,고지·산간형,임야번지(산),고지·산간형 / 임야번지(산),2,10,산불위험계절(11~5월),한낮(10~13시),산림지역,침엽수림,도로/시가화/농업 인접,입산활동 발화 후보,-0.43636287052428974,1.9043968405107112,0.02509121717937512
F_009302,2021-02-02 10:00:00,YS_0033,영서,고지·산간형,임야번지(산),고지·산간형 / 임야번지(산),2,10,산불위험계절(11~5월),한낮(10~13시),산림지역,침엽수림,도로/시가화/농업 인접,입산활동 발화 후보,-0.35968753324243985,2.5351250611446003,0.04621620292533938
F_009303,2021-02-02 10:00:00,YS_0024,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),2,10,산불위험계절(11~5월),한낮(10~13시),산림지역,침엽수림,도로/시가화/농업 인접,입산활동 발화 후보,-0.19895100329281157,1.3529492096036297,-0.4568539505380229
F_009304,2021-02-02 12:00:00,YS_0071,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,12,산불위험계절(11~5월),한낮(10~13시),나지,인공나지,도로/시가화/농업 인접,입산활동 발화 후보,-0.23804431554568245,-0.061816689880246335,-0.514572257090818
F_009305,2021-02-02 14:00:00,YD_0016,영동,영동 해안형,임야번지(산),영동 해안형 / 임야번지(산),2,14,산불위험계절(11~5월),오후(14~17시),산림지역,활엽수림,도로/시가화/농업 인접,입산활동 발화 후보,1.1370753797103668,2.8274776115405533,-0.1115763955873594
F_009306,2021-02-02 18:00:00,YS_0014,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),2,18,산불위험계절(11~5월),저녁(18~23시),나지,인공나지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.18357337602535542,1.3869997940480923,-0.09698666952968026
F_009307,2021-02-02 09:00:00,YS_0014,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,-0.28434178611121064,1.2466946676060007,-0.7921873857276124
F_009308,2021-02-02 09:00:00,YS_0014,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),나지,인공나지,도로/시가화/농업 인접,입산활동 발화 후보,-0.25171443785695863,1.0641446937688748,-1.4344803757360822
F_009309,2021-02-02 09:00:00,YS_0014,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),나지,인공나지,도로/시가화/농업 인접,입산활동 발화 후보,0.3413530618899323,1.2323174110264146,-0.48548056780038895
F_009310,2021-02-02 09:00:00,YS_0014,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),나지,인공나지,도로/시가화/농업 인접,입산활동 발화 후보,-0.09601996648800468,0.965195560686739,0.6359864749627684
F_009311,2021-02-02 09:00:00,YS_0014,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),나지,인공나지,도로/시가화/농업 인접,입산활동 발화 후보,-0.3076908597836895,0.9756652683736634,-0.4275187329188653
F_009312,2021-02-02 09:00:00,YS_0014,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),나지,인공나지,도로/시가화/농업 인접,입산활동 발화 후보,0.33466773832778796,1.3704708638728593,0.3621149277278304
F_009313,2021-02-02 09:00:00,YS_0014,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,0.03330791489660218,0.7956508271413167,-0.9849747337211657
F_009314,2021-02-02 09:00:00,YS_0014,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,-0.30868613421075103,0.38490934678027633,-0.6433886497439459
F_009315,2021-02-02 09:00:00,YS_0014,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.21645259601849726,1.0696126201821021,-0.9817024590827499
F_009316,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,-0.7115320415791923,1.1060343789064533,-0.6070314033137025
F_009317,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),농업지역,밭,도로/시가화/농업 인접,입산활동 발화 후보,-0.5141083980964519,1.4769354372228256,-0.47147029501321386
F_009318,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),시가화건조지역,상업지역,도로/시가화/농업 인접,입산활동 발화 후보,-0.6903647140992266,1.45741117910729,-0.8506427191223132
F_009319,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),시가화건조지역,상업지역,도로/시가화/농업 인접,입산활동 발화 후보,-0.629922016399573,1.4256382488384134,-0.3403013426917439
F_009320,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,임야번지(산),고지·산간형 / 임야번지(산),2,9,산불위험계절(11~5월),아침(6~9시),산림지역,침엽수림,도로/시가화/농업 인접,입산활동 발화 후보,-0.6502649924071141,1.5223611431606854,-1.1950993848589764
F_009321,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),농업지역,밭,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.5555985051418465,1.7160916624184392,-0.4888482606626276
F_009322,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),농업지역,밭,도로/시가화/농업 인접,입산활동 발화 후보,-0.4393034056176629,1.1852949590836965,-0.6830529461391738
F_009323,2021-02-02 10:00:00,YS_0040,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,상업지역,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.59377723285846,1.7123659323805207,-1.01021147684263
F_009324,2021-02-02 10:00:00,YS_0009,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.32170017151522934,1.1334539758413387,-1.1742156567697442
F_009325,2021-02-02 10:00:00,YS_0009,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.2599062347378244,1.3142695177086519,-0.6056719261284752
F_009326,2021-02-02 10:00:00,YS_0040,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.2028686541944817,1.7046220646141421,-0.7152946740151216
F_009327,2021-02-02 10:00:00,YS_0040,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,상업지역,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.5370989231726097,1.9506435993493667,-0.05353563000445017
F_009328,2021-02-02 10:00:00,YS_0040,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.5725805947534562,1.4525012039531064,-0.7546512165659168
F_009329,2021-02-02 10:00:00,YS_0040,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.5904128290604309,1.293715086926151,-1.0216835633881913
F_009330,2021-02-02 10:00:00,YS_0009,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.27336805830431593,1.119353081483745,-1.594983669554975
F_009331,2021-02-02 10:00:00,YS_0040,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.573323441080137,1.3870836061223428,-0.8760387234585773
F_009332,2021-02-02 10:00:00,YS_0009,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.33074419662586024,1.3660121207321116,-0.8794246063371156
F_009333,2021-02-02 10:00:00,YS_0040,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,상업지역,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.6412058839087842,1.5520232163842447,-1.5294014958814355
F_009334,2021-02-02 10:00:00,YS_0009,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,상업지역,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.31752878262883427,0.6126959999863459,-1.2228772596089506
F_009335,2021-02-02 10:00:00,YS_0009,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.327013390678498,0.8867456951240397,-1.233833587736274
F_009336,2021-02-02 10:00:00,YS_0009,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,상업지역,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.1558331494151937,1.2535711085993617,-0.2202011766517847
F_009337,2021-02-02 10:00:00,YS_0024,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),2,10,산불위험계절(11~5월),한낮(10~13시),산림지역,혼효림,도로/시가화/농업 인접,입산활동 발화 후보,-0.4038655617641634,1.4313397218148876,-0.6619174231951814
F_009338,2021-02-02 11:00:00,YS_0024,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),2,11,산불위험계절(11~5월),한낮(10~13시),산림지역,혼효림,도로/시가화/농업 인접,입산활동 발화 후보,-0.16531344220110733,1.4952035069715568,-1.3377841438747258
F_009339,2021-02-02 11:00:00,YS_0024,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,11,산불위험계절(11~5월),한낮(10~13시),습지,내륙습지,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.03396475124143359,2.5081070879768177,-0.37391143668694915
F_009340,2021-02-02 11:00:00,YS_0022,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,11,산불위험계절(11~5월),한낮(10~13시),나지,인공나지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.32366120275895566,1.9066227767270603,-0.4448488049807173
F_009341,2021-02-02 11:00:00,YS_0024,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,11,산불위험계절(11~5월),한낮(10~13시),농업지역,밭,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.23631351861289174,1.986332006279508,-1.0436923289647273
F_009342,2021-02-02 11:00:00,YS_0024,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,11,산불위험계절(11~5월),한낮(10~13시),농업지역,밭,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.40380370161188467,1.90777609269557,-1.2346325920437422
F_009343,2021-02-02 11:00:00,YS_0024,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,11,산불위험계절(11~5월),한낮(10~13시),농업지역,밭,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.2113864270597496,1.5879035452005879,0.13178098918022718
F_009344,2021-02-02 11:00:00,YS_0024,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,11,산불위험계절(11~5월),한낮(10~13시),농업지역,밭,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.37890604778765935,1.3773306191250443,-1.4390418679846178
F_009345,2021-02-02 11:00:00,YS_0024,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,11,산불위험계절(11~5월),한낮(10~13시),농업지역,밭,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.22629642253940482,2.09849408179637,0.19923291813393507
F_009346,2021-02-02 11:00:00,YS_0009,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),2,11,산불위험계절(11~5월),한낮(10~13시),산림지역,활엽수림,비인접,기타 인간활동 발화 후보,-0.21325187955516486,0.805023834746499,-1.012542645842063
F_009347,2021-02-02 11:00:00,YS_0009,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),2,11,산불위험계절(11~5월),한낮(10~13시),산림지역,활엽수림,비인접,기타 인간활동 발화 후보,0.20598103127458972,1.4785648967130303,-0.48501498728591497
F_009348,2021-02-02 11:00:00,YD_0005,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,2,11,산불위험계절(11~5월),한낮(10~13시),미분류,미분류,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.1643593376998035,1.4370716760208626,0.14432878693091447
F_009349,2021-02-02 11:00:00,YS_0003,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,11,산불위험계절(11~5월),한낮(10~13시),농업지역,밭,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.3447896742492041,1.5934729916720713,-0.9495008136265398
F_009350,2021-02-02 13:00:00,YS_0015,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),2,13,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.4532807586274473,0.7815446533355513,-0.5771134525436409
F_009351,2021-02-02 14:00:00,YD_0008,영동,영동 해안형,임야번지(산),영동 해안형 / 임야번지(산),2,14,산불위험계절(11~5월),오후(14~17시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.27823351194760637,1.1355787502631207,0.022175957263673638
F_009352,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,-0.6566826153012835,1.6112232888061415,-1.1905565069678026
F_009353,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,임야번지(산),고지·산간형 / 임야번지(산),2,9,산불위험계절(11~5월),아침(6~9시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,-0.19640141618727616,1.5437415585478145,-0.5503967910001811
F_009354,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),농업지역,밭,도로/시가화/농업 인접,입산활동 발화 후보,0.6687659494966338,2.0754405130103732,-0.2706403015375215
F_009355,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),시가화건조지역,상업지역,도로/시가화/농업 인접,입산활동 발화 후보,0.07489935338788992,1.557209348536346,-0.6503237250025812
F_009356,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,임야번지(산),고지·산간형 / 임야번지(산),2,9,산불위험계절(11~5월),아침(6~9시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,-0.6378723935827101,1.468282159306241,-1.3298300646509043
F_009357,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),농업지역,밭,도로/시가화/농업 인접,입산활동 발화 후보,-0.40973141329743396,1.3558165536392477,-0.4688289298041938
F_009358,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),농업지역,밭,도로/시가화/농업 인접,입산활동 발화 후보,-0.049596231084876895,0.8700043199513149,0.16222687233866714
F_009359,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),농업지역,밭,도로/시가화/농업 인접,입산활동 발화 후보,0.45194251929315316,1.7352982255385536,-0.3611009770410633
F_009360,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),농업지역,밭,도로/시가화/농업 인접,입산활동 발화 후보,-0.65955047511441,1.6506713469771106,-0.9893831082970801
F_009361,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),초지,인공초지,도로/시가화/농업 인접,입산활동 발화 후보,-0.1966137065507951,1.5786616368086253,-0.4888262060299971
F_009362,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),농업지역,밭,도로/시가화/농업 인접,입산활동 발화 후보,-0.6583570448819855,1.8630083246690785,-0.006372382654082269
F_009363,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),농업지역,밭,도로/시가화/농업 인접,입산활동 발화 후보,-0.6215840100044588,1.5280015084174459,-1.075889935140943
F_009364,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,-0.6562061634611825,1.310848766261719,-1.2430333292224747
F_009365,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),농업지역,밭,도로/시가화/농업 인접,입산활동 발화 후보,0.07893599026428028,1.5982717846367949,-0.5587186261539561
F_009366,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),농업지역,밭,도로/시가화/농업 인접,입산활동 발화 후보,-0.6177005264389116,1.4270484053225543,-1.1674247769695156
F_009367,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),초지,인공초지,도로/시가화/농업 인접,입산활동 발화 후보,-0.4834058228582265,1.3650940323396499,-0.7387680759308219
F_009368,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,임야번지(산),고지·산간형 / 임야번지(산),2,9,산불위험계절(11~5월),아침(6~9시),농업지역,밭,도로/시가화/농업 인접,입산활동 발화 후보,-0.12915789779840467,1.6276858103504228,-0.41464496752235924
F_009369,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),농업지역,밭,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.15280573329141428,1.6315171661904415,0.30050468414708015
F_009370,2021-02-02 10:00:00,YS_0005,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,-0.4359964765771352,1.0591642944865052,-0.02345016568954373
F_009371,2021-02-02 10:00:00,YS_0005,영서,고지·산간형,임야번지(산),고지·산간형 / 임야번지(산),2,10,산불위험계절(11~5월),한낮(10~13시),산림지역,활엽수림,도로/시가화/농업 인접,입산활동 발화 후보,-0.3751870209864235,1.324424052255498,-0.9553383775124772
F_009372,2021-02-02 10:00:00,YS_0065,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),2,10,산불위험계절(11~5월),한낮(10~13시),산림지역,침엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.1888181070104496,1.3339791064367552,-0.7641730289325032
F_009373,2021-02-02 10:00:00,YS_0009,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.2323630125244961,1.0941131743930694,-0.42123255442247687
F_009374,2021-02-02 10:00:00,YS_0009,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,상업지역,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.24850444898552995,1.1478315685077458,-0.1131036501808868
F_009375,2021-02-02 10:00:00,YS_0009,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),습지,내륙습지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.30413897689583524,1.1876261078298287,-1.3476735658611367
F_009376,2021-02-02 10:00:00,YS_0050,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),2,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.4301894119369523,1.961216837961774,-0.31482832389302784
F_009377,2021-02-02 11:00:00,YS_0024,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,11,산불위험계절(11~5월),한낮(10~13시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.20711697783739816,1.1808423822027245,-0.6013473849803784
F_009378,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,임야번지(산),고지·산간형 / 임야번지(산),2,9,산불위험계절(11~5월),아침(6~9시),시가화건조지역,상업지역,도로/시가화/농업 인접,입산활동 발화 후보,-0.15946951175785246,1.2183586354943408,0.0380161884884211
F_009379,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,임야번지(산),고지·산간형 / 임야번지(산),2,9,산불위험계절(11~5월),아침(6~9시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,-0.4927073824545813,1.4825310365979165,-0.4622231530884244
F_009380,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,임야번지(산),고지·산간형 / 임야번지(산),2,9,산불위험계절(11~5월),아침(6~9시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,-0.4436663063076492,1.1848078674391633,-1.0557885600129826
F_009381,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,임야번지(산),고지·산간형 / 임야번지(산),2,9,산불위험계절(11~5월),아침(6~9시),시가화건조지역,상업지역,도로/시가화/농업 인접,입산활동 발화 후보,0.059286032675113315,1.4685433573078612,-0.5828014313246266
F_009382,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),농업지역,밭,도로/시가화/농업 인접,입산활동 발화 후보,-0.3260286248557502,1.6145919701589866,0.283173372400554
F_009383,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),농업지역,밭,도로/시가화/농업 인접,입산활동 발화 후보,-0.21136765995097337,1.3358919012605488,-0.453807658124124
F_009384,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),농업지역,밭,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.4504257420063326,1.2333176660465894,-0.7797734076693537
F_009385,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),시가화건조지역,상업지역,도로/시가화/농업 인접,입산활동 발화 후보,-0.6895092360303664,1.5098980191092355,-0.915297694154977
F_009386,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),농업지역,밭,도로/시가화/농업 인접,입산활동 발화 후보,-0.6125015234387938,1.178842868113026,-0.6584550226626219
F_009387,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,-0.5939965912088135,1.193339561500562,-0.7930483632860867
F_009388,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),초지,인공초지,도로/시가화/농업 인접,입산활동 발화 후보,-0.6782573250636296,1.5767786637674173,-0.005772348710089525
F_009389,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,임야번지(산),고지·산간형 / 임야번지(산),2,9,산불위험계절(11~5월),아침(6~9시),농업지역,밭,도로/시가화/농업 인접,입산활동 발화 후보,-0.3401162830554426,1.5464856664395616,0.12450939184165824
F_009390,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),농업지역,밭,도로/시가화/농업 인접,입산활동 발화 후보,-0.2405075587166039,1.6987145376464516,-0.3630033068472175
F_009391,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),농업지역,밭,도로/시가화/농업 인접,입산활동 발화 후보,-0.11694048840338071,1.3744885474201731,-0.09799462019251554
F_009392,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),시가화건조지역,상업지역,도로/시가화/농업 인접,입산활동 발화 후보,-0.6587374970897676,1.183338034244723,-0.18227319835017058
F_009393,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,0.08162729244311581,1.481947387244233,-0.6955340020261421
F_009394,2021-02-02 09:00:00,YS_0020,영서,고지·산간형,임야번지(산),고지·산간형 / 임야번지(산),2,9,산불위험계절(11~5월),아침(6~9시),농업지역,밭,도로/시가화/농업 인접,입산활동 발화 후보,-0.6957780400081609,1.4971545380284954,-0.7263576101909653
