fire_id,발생일시,기상셀ID,기후권역,기후지형유형,addr_type,기후지형_번지유형,월_key,시간_key,산불위험계절,발생시간대구분,L1_NAME,L2_NAME,생활권프록시,원인프록시_500m,상대강수부족_score,상대강풍_score,단기상대건조_score,생활권접점_score,선행건조_score,강풍_score,강수부족_score,산지접근성_score
F_008688,2020-12-12 12:00:00,YS_0043,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),12,12,산불위험계절(11~5월),한낮(10~13시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.7806632947958532,0.045837160897161305,-1.0029918844385852,-1.1697479596657638,-1.0182801332270228,0.1237527174561182,0.2282897825772899,0.1781107301448724
F_008689,2020-12-15 10:00:00,YD_0003,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,12,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,-0.2918298235417676,0.5551177511887568,-0.035168255426350756,0.7874892582641688,1.2047924845780764,0.8475091126790312,0.172689168979445,-0.6282263358641134
F_008690,2020-12-15 10:00:00,YD_0003,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,12,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,-0.1592971986245344,0.45275212757287614,0.5654655972214976,0.7874892582641688,1.2047924845780764,0.8475091126790312,0.172689168979445,-0.6282263358641134
F_008691,2020-12-15 10:00:00,YD_0003,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,12,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,-0.0021063070738851527,0.21951814669795403,0.16580554763623237,0.7874892582641688,1.2047924845780764,0.8475091126790312,0.172689168979445,-0.6282263358641134
F_008692,2020-12-15 10:00:00,YD_0020,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,12,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.21758984812653795,-0.6544339811266432,-0.08070110997650955,1.0494144190444417,0.7345142823770413,1.6541592773744247,0.1522531923819665,-0.7325292440469993
F_008693,2020-12-15 10:00:00,YD_0003,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,12,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,공공시설지역,도로/시가화/농업 인접,입산활동 발화 후보,-0.3203036749681019,0.987006398340151,0.5354031513144129,0.3237841257320973,1.1778342138881557,0.793341389796493,0.2027919434343569,-0.6849351977565422
F_008694,2020-12-15 14:00:00,YD_0005,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,12,14,산불위험계절(11~5월),오후(14~17시),미분류,미분류,비인접,기타 인간활동 발화 후보,-0.15922346351589006,1.0602612456428124,0.39704704478596764,-1.5302775461852816,0.6784213873559608,1.6778093060009256,0.2510925574202043,-1.2872728924539845
F_008695,2020-12-15 14:00:00,YD_0005,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,12,14,산불위험계절(11~5월),오후(14~17시),미분류,미분류,비인접,기타 인간활동 발화 후보,0.06255497330454679,0.8662634831896118,0.023129698280223234,-1.5375792203569496,0.6651575785705744,1.6688888476176822,0.2593245508442356,-1.385467000726593
F_008696,2020-12-15 14:00:00,YD_0005,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,12,14,산불위험계절(11~5월),오후(14~17시),미분류,미분류,비인접,기타 인간활동 발화 후보,-0.09012383513824482,1.1645100023164539,0.5098048157822086,-1.5375792203569496,0.6651575785705744,1.6688888476176822,0.2593245508442356,-1.385467000726593
F_008697,2020-12-15 14:00:00,YD_0005,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,12,14,산불위험계절(11~5월),오후(14~17시),미분류,미분류,비인접,기타 인간활동 발화 후보,-0.1054339629233397,0.7759979516722195,0.017175544278380202,-1.5375792203569496,0.6651575785705744,1.6688888476176822,0.2593245508442356,-1.385467000726593
F_008698,2020-12-15 09:00:00,YD_0001,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,12,9,산불위험계절(11~5월),아침(6~9시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.32342327390478987,0.2454135348427664,0.587796290227197,0.3870164768592091,0.8550553041109015,0.9008838874448388,0.1753259497704826,-0.7218961138644459
F_008699,2020-12-15 09:00:00,YD_0001,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,12,9,산불위험계절(11~5월),아침(6~9시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.2733541164659486,0.318997329194901,-0.021056119480312347,0.3870164768592091,0.8550553041109015,0.9008838874448388,0.1753259497704826,-0.7218961138644459
F_008700,2020-12-15 09:00:00,YD_0001,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,12,9,산불위험계절(11~5월),아침(6~9시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.24049127286391606,0.16934058092440762,0.7180660493261586,0.3870164768592091,0.8550553041109015,0.9008838874448388,0.1753259497704826,-0.7218961138644459
F_008701,2020-12-15 10:00:00,YD_0003,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,12,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,-0.30829184976582535,0.8094435557330772,0.35383660643365306,0.7653186377406946,1.2604177499807838,0.8931386636424351,0.1522693522514765,-0.5832339905248762
F_008702,2020-12-15 10:00:00,YD_0017,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,12,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,-0.24246842424006296,0.07086018019634756,-0.3659807155113944,1.010417145833684,1.0445868403260063,0.4235483259105997,0.1633779483104948,-0.7796665110124996
F_008703,2020-12-15 10:00:00,YD_0017,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,12,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,-0.16537988411760163,-0.2606947330800502,0.03184962593894344,1.010417145833684,1.0445868403260063,0.4235483259105997,0.1633779483104948,-0.7796665110124996
F_008704,2020-12-15 10:00:00,YD_0003,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,12,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,-0.3078070588771896,0.731523376339353,0.5120997800338846,0.7213370347117787,1.204972109079811,0.8460302685428623,0.1791025885157443,-0.6064090474783052
F_008706,2020-12-15 10:00:00,YD_0003,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,12,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,-0.2623771856461575,0.6473535088176798,-0.32841734103452225,0.7874892582641688,1.2047924845780764,0.8475091126790312,0.172689168979445,-0.6282263358641134
F_008707,2020-12-15 10:00:00,YD_0003,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,12,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,-0.2610074710700286,0.6336043173160906,-0.3827846581206621,0.7653186377406946,1.2604177499807838,0.8931386636424351,0.1522693522514765,-0.5832339905248762
F_008709,2020-12-16 09:00:00,YD_0008,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,12,9,산불위험계절(11~5월),아침(6~9시),초지,인공초지,도로/시가화/농업 인접,입산활동 발화 후보,-0.278832308180843,0.7217640607296126,-0.1804873862326526,-1.5196806254204114,1.035796044558163,0.8420306645939023,0.2016453150004571,-0.5484941864667114
F_008710,2020-12-16 09:00:00,YD_0008,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,12,9,산불위험계절(11~5월),아침(6~9시),산림지역,침엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.11286857755042506,0.663229671882206,-0.21296657361148966,-1.3529251042322608,1.1064406505891082,0.9082461427193228,0.178496283504047,-0.300295750451328
F_008711,2020-12-16 09:00:00,YD_0008,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,12,9,산불위험계절(11~5월),아침(6~9시),산림지역,침엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.27061696546018926,0.5294948611573613,0.04512528271508773,-1.3064313655164463,1.1055159906529066,0.9077403380967898,0.177904182703491,-0.2925136157321578
F_008712,2020-12-16 09:00:00,YD_0008,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,12,9,산불위험계절(11~5월),아침(6~9시),산림지역,침엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.28072177714402363,0.45066594466570803,0.06310842298807451,-1.3064313655164463,1.1055159906529066,0.9077403380967898,0.177904182703491,-0.2925136157321578
F_008713,2020-12-16 09:00:00,YD_0008,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,12,9,산불위험계절(11~5월),아침(6~9시),초지,인공초지,도로/시가화/농업 인접,입산활동 발화 후보,-0.10672378233816827,0.16054228307469945,0.24685529996469383,-1.5196806254204114,1.035796044558163,0.8420306645939023,0.2016453150004571,-0.5484941864667114
F_008714,2020-12-17 18:00:00,YD_0020,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,12,18,산불위험계절(11~5월),저녁(18~23시),습지,내륙습지,도로/시가화/농업 인접,입산활동 발화 후보,-0.28305227409736755,-0.11582410558767159,0.20565381337995178,0.2171799049457221,0.9940654211906472,1.5716952237802504,0.1467103642191378,-0.9593502280972204
F_008715,2020-12-18 11:00:00,YD_0001,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,12,11,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.24111917509092118,-0.9077019401361464,0.62900257385326,0.6886042691033483,1.196042402467936,0.734239615079478,0.1319094986823513,-0.8312814629565911
F_008716,2020-12-20 03:00:00,YD_0012,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,12,3,산불위험계절(11~5월),야간(0~5시),시가화건조지역,주거지역,도로/시가화/농업 인접,입산활동 발화 후보,-0.352331109051916,0.03803972707406286,0.9819119836532565,0.5936391548508951,1.7519523828871082,1.1684011957435243,0.1279134095311903,0.166320489203616
F_008717,2020-12-24 16:00:00,YD_0006,영동,영동 해안형,임야번지(산),영동 해안형 / 임야번지(산),12,16,산불위험계절(11~5월),오후(14~17시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.22978970324428002,0.9597276999893259,-0.42858187863534036,-0.1718703454515567,1.58162266336947,1.1583410359850526,0.1859015444354992,-0.5738630497240121
F_008718,2020-12-25 16:00:00,YS_0010,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),12,16,산불위험계절(11~5월),오후(14~17시),산림지역,활엽수림,비인접,입산활동 발화 후보,-0.2133512772322362,-0.24318387775601003,-0.750888434020347,-3.032089995257457,0.4081223501133009,0.1680911297315707,0.1140523959783668,1.085237474054547
F_008721,2021-01-03 12:00:00,YD_0017,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,1,12,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,0.18750177460006204,0.12651382258900962,0.5195084620847457,0.9104434562008832,1.347021162089275,0.5817828408918219,0.1737145033545069,-0.6779198395933488
F_008722,2021-01-04 17:00:00,YD_0020,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,1,17,산불위험계절(11~5월),오후(14~17시),나지,인공나지,도로/시가화/농업 인접,입산활동 발화 후보,-0.13729102128072238,0.5391387847196786,1.001535725986927,-0.6743564005933721,0.7053640310000497,0.6092390700835374,0.217741694654485,-1.1077335657730334
F_008723,2021-01-04 17:00:00,YD_0020,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,1,17,산불위험계절(11~5월),오후(14~17시),나지,인공나지,도로/시가화/농업 인접,입산활동 발화 후보,0.16887185465654245,0.5517551991436592,0.7909545891162714,-0.6743564005933721,0.7053640310000497,0.6092390700835374,0.217741694654485,-1.1077335657730334
F_008724,2021-01-04 17:00:00,YD_0020,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,1,17,산불위험계절(11~5월),오후(14~17시),나지,인공나지,도로/시가화/농업 인접,입산활동 발화 후보,-0.3142622187605562,-0.26604815641654267,0.11731385024132207,-0.6743564005933721,0.7053640310000497,0.6092390700835374,0.217741694654485,-1.1077335657730334
F_008725,2021-01-04 17:00:00,YD_0020,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,1,17,산불위험계절(11~5월),오후(14~17시),나지,인공나지,도로/시가화/농업 인접,입산활동 발화 후보,0.12066854237720535,-0.2589827392016409,1.1623730235866676,-0.6743564005933721,0.7053640310000497,0.6092390700835374,0.217741694654485,-1.1077335657730334
F_008726,2021-01-04 17:00:00,YS_0005,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,1,17,산불위험계절(11~5월),오후(14~17시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,1.7638586909830232,-0.12183837990832312,1.7652557313189217,0.8328325829655244,0.7440175247342876,-0.4545176091458103,0.0262314317443117,1.135329673218537
F_008727,2021-01-04 17:00:00,YD_0020,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,1,17,산불위험계절(11~5월),오후(14~17시),나지,인공나지,도로/시가화/농업 인접,입산활동 발화 후보,-0.028791753013256677,-0.3091318627399442,0.7697687932933862,-0.6743564005933721,0.7053640310000497,0.6092390700835374,0.217741694654485,-1.1077335657730334
F_008729,2021-01-04 16:00:00,YD_0020,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,1,16,산불위험계절(11~5월),오후(14~17시),나지,인공나지,도로/시가화/농업 인접,입산활동 발화 후보,0.1634416781495449,-0.2650992221568524,0.4463683768222379,-0.6716098438646252,0.7554772037366204,0.7962891624928354,0.2227374216369501,-1.0706818436635526
F_008730,2021-01-04 16:00:00,YD_0020,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,1,16,산불위험계절(11~5월),오후(14~17시),나지,인공나지,도로/시가화/농업 인접,입산활동 발화 후보,-0.279338480382571,-0.8076171431848091,0.1011395017753551,-0.6716098438646252,0.7554772037366204,0.7962891624928354,0.2227374216369501,-1.0706818436635526
F_008731,2021-01-04 17:00:00,YD_0020,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,1,17,산불위험계절(11~5월),오후(14~17시),나지,인공나지,도로/시가화/농업 인접,입산활동 발화 후보,-0.17977229625248348,-0.5966176035641861,0.11247583857065775,-0.6743564005933721,0.7053640310000497,0.6092390700835374,0.217741694654485,-1.1077335657730334
F_008732,2021-01-04 17:00:00,YD_0020,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,1,17,산불위험계절(11~5월),오후(14~17시),나지,인공나지,도로/시가화/농업 인접,입산활동 발화 후보,-0.23122514801845914,-0.7721346219703981,0.45702237633279164,-0.6743564005933721,0.7053640310000497,0.6092390700835374,0.217741694654485,-1.1077335657730334
F_008733,2021-01-04 17:00:00,YS_0013,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,1,17,산불위험계절(11~5월),오후(14~17시),습지,내륙습지,도로/시가화/농업 인접,입산활동 발화 후보,1.5228842053359055,-1.11266486466782,1.5370463281606055,-0.2255629162454921,0.7101183561056936,-0.4494170103775802,0.0963891712308932,0.4988841594891516
F_008734,2021-01-04 17:00:00,YD_0020,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,1,17,산불위험계절(11~5월),오후(14~17시),나지,인공나지,도로/시가화/농업 인접,입산활동 발화 후보,-0.14672990931688856,-0.049101310428164034,0.4402480846717291,-0.6743564005933721,0.7053640310000497,0.6092390700835374,0.217741694654485,-1.1077335657730334
F_008735,2021-01-04 17:00:00,YD_0020,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,1,17,산불위험계절(11~5월),오후(14~17시),나지,인공나지,도로/시가화/농업 인접,입산활동 발화 후보,1.0525872061920611,-0.43016888044397994,1.0481537586948342,-0.6743564005933721,0.7053640310000497,0.6092390700835374,0.217741694654485,-1.1077335657730334
F_008736,2021-01-05 14:00:00,YS_0003,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,1,14,산불위험계절(11~5월),오후(14~17시),초지,인공초지,도로/시가화/농업 인접,입산활동 발화 후보,0.042082992596726744,-0.055821344481543834,0.6164690343360155,0.049449379333968,0.0507003546033236,-0.3791892702152394,0.196176572582804,-0.2685852675237631
F_008737,2021-01-05 14:00:00,YS_0003,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,1,14,산불위험계절(11~5월),오후(14~17시),시가화건조지역,상업지역,도로/시가화/농업 인접,입산활동 발화 후보,-0.2592877141406169,0.3059812126251062,-0.3327702480206864,0.5155415258071359,0.0413688047558163,-0.3804998236504684,0.1915574583904243,-0.1889351879574863
F_008738,2021-01-05 14:00:00,YS_0003,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,1,14,산불위험계절(11~5월),오후(14~17시),나지,인공나지,도로/시가화/농업 인접,입산활동 발화 후보,-0.11900848426340312,0.5971367664450172,-0.23503066245483312,0.4646842961843018,0.0409979342522115,-0.384500421107255,0.1912606338762929,-0.2071662307719826
F_008740,2021-01-08 10:00:00,YS_0012,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,1,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,1.7622906540859575,0.6724513583214097,0.194681361304053,0.9090458243769756,0.3321189810834218,-0.2946338866048855,0.055558790944908,-0.2327779154477927
F_008741,2021-01-08 13:00:00,YD_0011,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,1,13,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.14279075869177746,0.7565460390439914,-0.20804466211685516,1.2422286898210324,0.8587446471290426,1.012206514963717,0.1550617685851253,-0.628834202637807
F_008742,2021-01-12 11:00:00,YS_0022,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),1,11,산불위험계절(11~5월),한낮(10~13시),초지,인공초지,비인접,기타 인간활동 발화 후보,-0.1853924952553917,-0.8818016766770173,-0.901866444143758,-2.701096712438825,-1.1925444354947417,-1.5463689769642297,0.2247174614184049,0.7207271369148157
F_008743,2021-01-14 16:00:00,YS_0003,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,1,16,산불위험계절(11~5월),오후(14~17시),시가화건조지역,상업지역,도로/시가화/농업 인접,입산활동 발화 후보,-0.2361478807313083,-1.068793047516023,-0.44407396660474774,0.3527319199899308,-0.9083848203540184,-1.175686114551307,0.2286844426352422,-0.1740534183746274
F_008744,2021-01-15 12:00:00,YD_0001,영동,영동 해안형,임야번지(산),영동 해안형 / 임야번지(산),1,12,산불위험계절(11~5월),한낮(10~13시),산림지역,침엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.058400147215040624,-0.1332290948494333,1.564349979735208,-1.289511690157085,1.1450282228641502,0.4607529487537825,0.0585672053811886,-0.6547167926759454
F_008745,2021-01-15 15:00:00,YS_0057,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),1,15,산불위험계절(11~5월),오후(14~17시),산림지역,활엽수림,비인접,입산활동 발화 후보,-0.20481282223925038,-0.30934385416114635,-0.4277798551112028,-2.92518692416559,-1.3207119815037052,-0.3767943168181624,0.1252701218464174,1.7486500358367765
F_008747,2021-01-17 15:00:00,YD_0003,영동,영동 해안형,임야번지(산),영동 해안형 / 임야번지(산),1,15,산불위험계절(11~5월),오후(14~17시),농업지역,밭,도로/시가화/농업 인접,입산활동 발화 후보,-0.12784801198982512,0.49948946929104826,0.34052936459550914,-1.8892298263154603,1.0367613058065268,1.1403765208445844,0.2506395208188228,-0.4046352682828389
F_008748,2021-01-17 15:00:00,YD_0003,영동,영동 해안형,임야번지(산),영동 해안형 / 임야번지(산),1,15,산불위험계절(11~5월),오후(14~17시),산림지역,침엽수림,도로/시가화/농업 인접,입산활동 발화 후보,1.0739923302101353,1.1892027062942039,0.46610728525619644,-1.2297952152894134,1.092426819209416,1.2379389181447171,0.2105043766325883,0.0223461913024425
F_008749,2021-01-17 14:00:00,YS_0021,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,1,14,산불위험계절(11~5월),오후(14~17시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.22153372225367943,-0.24842353617676086,-0.6828766780955132,0.1333093150460657,-0.5556163091905542,0.2646043605202854,0.2271539511893811,0.2548284118811754
F_008750,2021-01-18 23:00:00,YS_0033,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,1,23,산불위험계절(11~5월),저녁(18~23시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.20717650470165644,-0.1924362289101084,-1.3809257866577958,0.6544435328651,-0.0447469363970953,-0.1813186507581101,0.0203064730122111,1.085866866643228
F_008751,2021-01-20 16:00:00,YS_0007,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),1,16,산불위험계절(11~5월),오후(14~17시),산림지역,침엽수림,비인접,기타 인간활동 발화 후보,-0.2797222516890495,-0.8951604738189601,-0.1423960086654634,-2.4938798417800805,0.0559488095117135,-1.074680353764482,0.2687337612812728,-0.0692457257535548
F_008753,2021-01-20 14:00:00,YS_0007,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),1,14,산불위험계절(11~5월),오후(14~17시),나지,인공나지,도로/시가화/농업 인접,기타 인간활동 발화 후보,1.5645999398816932,-0.4979321698052606,1.3609352610762806,-1.5469963856166442,0.1706957374678127,-1.1909797555433992,0.2554504766967111,-0.3922413913976468
F_008754,2021-01-20 15:00:00,YS_0007,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),1,15,산불위험계절(11~5월),오후(14~17시),산림지역,침엽수림,비인접,기타 인간활동 발화 후보,-0.3484021049212914,-1.273038399068596,0.14635884809727173,-2.432422465220548,0.0583481162323031,-1.147875979897537,0.2455662468331019,-0.0913941892119722
F_008755,2021-01-20 15:00:00,YS_0007,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),1,15,산불위험계절(11~5월),오후(14~17시),산림지역,침엽수림,비인접,기타 인간활동 발화 후보,-0.3277560431282207,-1.1116815088437286,0.23073934115088424,-2.436095746077984,0.0582438193915372,-1.148106763729965,0.2456943399574141,-0.0918791000013939
F_008756,2021-01-24 16:00:00,YS_0022,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,1,16,산불위험계절(11~5월),오후(14~17시),농업지역,밭,도로/시가화/농업 인접,입산활동 발화 후보,-0.29217693825761964,-0.257874819619245,-1.5113700669588366,-0.0696264898748869,-0.8757824915743067,-0.6976843754458589,0.148473446566427,0.3930714039371023
F_008757,2021-01-24 17:00:00,YS_0003,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),1,17,산불위험계절(11~5월),오후(14~17시),농업지역,밭,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.30592032285335474,-0.13287339893579553,-1.3935694022581195,-0.2809750845758058,-0.8470802516338253,-1.0590256866933052,0.0524783173313617,1.0578346612065157
F_008758,2021-01-25 09:00:00,YD_0020,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,1,9,산불위험계절(11~5월),아침(6~9시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.13746781590970167,-2.0929025055025487,-3.6756493774616206,0.646562300356657,-3.16036302245538,-1.016256810858445,0.0532711626286295,-0.5542861173315413
F_008760,2021-01-25 10:00:00,YD_0020,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,1,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,-0.14592710174091997,-2.0556734699913837,-3.8897234392066187,0.6686391614988256,-3.233527299871201,-1.0616231760852388,0.0955330456280412,-0.8932781517784183
F_008761,2021-01-25 10:00:00,YD_0020,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,1,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,-0.15411942370719842,-1.8835018174350713,-2.820087395495513,0.6680300425761962,-3.2448024267749065,-1.070295033291658,0.1008179159318764,-0.9102880541109932
F_008765,2021-01-25 10:00:00,YD_0020,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,1,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,-0.22555755812943643,-2.7933021447085546,-4.355478979282905,0.6681490448715772,-3.233337206779604,-1.0615083995289076,0.0955033349627584,-0.893431074152729
F_008766,2021-01-25 16:00:00,YD_0004,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,1,16,산불위험계절(11~5월),오후(14~17시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.13505856722484114,-1.5297486918908159,-3.6464202653666287,0.5623575899458199,-2.795790141863427,-1.1126138164998662,0.0700071381267456,-0.839994114068099
F_008767,2021-01-25 09:00:00,YD_0020,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,1,9,산불위험계절(11~5월),아침(6~9시),초지,인공초지,도로/시가화/농업 인접,입산활동 발화 후보,0.18174099079202483,-2.574644515660284,-2.8175794690409375,-0.4576614093234522,-3.316930559290912,-1.184843934848831,0.1523400648621183,-1.304976804317694
F_008770,2021-01-25 21:00:00,YD_0005,영동,영동 해안형,임야번지(산),영동 해안형 / 임야번지(산),1,21,산불위험계절(11~5월),저녁(18~23시),미분류,미분류,비인접,기타 인간활동 발화 후보,-0.2580261302040781,-1.910848176939535,-4.402633314990959,-1.6393490047362715,-3.418294845537005,-1.1347709630867042,0.1533412119187206,-1.544114268105195
F_008774,2021-01-25 10:00:00,YD_0020,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,1,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,상업지역,도로/시가화/농업 인접,입산활동 발화 후보,-0.220892438848515,-2.721655721711847,-4.467222638296323,0.4038804385428614,-3.268551706991838,-1.1131008706933825,0.1148954551708529,-0.9966509170025152
F_008775,2021-01-25 10:00:00,YD_0020,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,1,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,2.1307680417713684,-2.5401954041782444,-3.224454384589699,0.6947544313347084,-3.2396640720991554,-1.0657109280481496,0.0958197878489949,-0.9115957345881792
F_008777,2021-01-25 10:00:00,YD_0020,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,1,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,-0.13831706201121513,-2.747122527334143,-3.3569248436483017,0.7276290980729182,-3.247109955073585,-1.0706069052574865,0.0960324418842911,-0.9331173482299427
F_008778,2021-01-25 10:00:00,YD_0020,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,1,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,-0.22627431135181184,-2.746524669904766,-4.376039634010224,0.7261686209646859,-3.246506727563458,-1.070187063164164,0.095900394732943,-0.9319602282435392
F_008779,2021-01-25 10:00:00,YD_0020,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,1,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,-0.014424314530319376,-2.553790399771581,-3.26954985207887,0.6681490448715772,-3.233337206779604,-1.0615083995289076,0.0955033349627584,-0.893431074152729
